"stno","2011-08-01","2011-08-02","2011-08-03","2011-08-04","2011-08-05","2011-08-06","2011-08-07","2011-08-08","2011-08-09","2011-08-10","2011-08-11","2011-08-12","2011-08-13","2011-08-14","2011-08-15","2011-08-16","2011-08-17","2011-08-18","2011-08-19","2011-08-20","2011-08-21","2011-08-22","2011-08-23","2011-08-24","2011-08-25","2011-08-26","2011-08-27","2011-08-28","2011-08-29","2011-08-30","2011-08-31"
"466880","1003.7","1004.6","1003.5","1001.2","998.7","996.5","1000.9","1004.8","1006.2","1007.9","1008.3","1007.4","1007.8","1009.8","1010","1008.9","1008.5","1009.2","1009.7","1009.7","1008.7","1007","1005.9","1005.6","1004.3","1003.6","1002.2","999.9","994.2","994.7","997.7"
"466900","1002.8","1003.6","1002.7","1000.4","997.7","995.7","999.9","1003.9","1005.4","1007","1007.4","1006.5","1006.9","1009","1009.3","1008.2","1007.8","1008.5","1008.9","1008.9","1007.7","1006.2","1005","1004.6","1003.5","1002.9","1001.2","999.1","993.8","993.9","996.8"
"466910","915.5","916.2","915.1","912.5","909.7","908.3","912.9","916.3","917.4","918.8","919.2","918.4","918.9","920.8","921.2","920.1","919.7","920.5","920.8","920.7","919.6","918","917.1","916.8","915.9","915.4","913.6","911.6","906.6","906.9","909.6"
"466920","1004","1004.9","1003.8","1001.4","998.8","996.7","1001.1","1005.1","1006.4","1008.2","1008.6","1007.7","1008.1","1010.1","1010.3","1009.2","1008.7","1009.4","1010","1009.8","1008.8","1007.2","1006.1","1005.8","1004.8","1004.1","1002.7","1000.5","995.2","995.1","998"
"466930","938.7","939.4","938.3","935.8","933.2","931.6","936","939.5","940.7","942.1","942.6","941.8","942.2","944.3","944.6","943.5","943.2","943.9","944.2","944.1","943","941.5","940.5","940.2","939.1","938.6","937.4","935.1","930.4","930.2","932.6"
"466940","1002.1","1003","1001.8","999.1","996","993.7","998.7","1002.8","1004.3","1005.8","1006.3","1005.3","1005.7","1007.9","1008.2","1007","1006.6","1007.3","1007.9","1007.8","1006.7","1004.9","1003.9","1003.8","1003.1","1002.4","1001.5","999.5","994.5","993.2","996"
"466950","994.4","995.2","993.7","990.5","986.6","984.5","990.7","995","996.4","998","998.1","997.3","997.8","999.9","1000.2","999.1","998.7","999.5","1000.3","1000.1","998.8","996.9","996","995.9","995.1","994.6","993.8","992.3","988.2","986.5","988.2"
"466990","1003.6","1004.3","1002.5","998.9","995.6","994.7","999.8","1003.9","1005.4","1007","1007.5","1006.7","1007.2","1009.2","1009.6","1008.5","1008.3","1009","1009.7","1009.3","1008","1006.3","1005.2","1004.9","1003.8","1003.4","1003.1","1001","995.8","994.7","996.7"
"467060","1002.9","1003.7","1002","998.2","995","993.8","999","1003.2","1004.4","1006.1","1006.7","1005.9","1006.2","1008.2","1008.6","1007.4","1007","1007.9","1008.7","1008.3","1007.2","1005.3","1004.3","1004.3","1003.5","1002.9","1002.6","1000","995.3","993.7","996.2"
"467080","1004.9","1005.7","1003.8","1000.5","997.6","996","1001.3","1005.2","1006.4","1008.3","1008.9","1008.1","1008.3","1010.2","1010.7","1009.5","1009.1","1010.1","1010.9","1010.6","1009.4","1007.5","1006.6","1006.5","1005.8","1005.2","1004.8","1002.1","997.3","995.6","998.3"
"467110","1001.8","1003","1001.7","999.2","997.6","995.4","998.1","1001.7","1002.8","1004.9","1005.6","1004.7","1005.1","1007.4","1007.7","1006.8","1006.5","1006.9","1007.7","1007.5","1006.3","1004.7","1003.1","1003.3","1002.7","1002.3","1000.2","997.2","993.8","991.1","992.9"
"467300","1001","1001.9","1000.7","998.1","996","995.4","998.6","1001.3","1002.3","1004.1","1004.9","1004.4","1005","1006.8","1007.1","1006.2","1005.8","1006.1","1006.9","1006.6","1005.6","1004","1002.6","1002.4","1000.8","999.7","997.6","992.5","987.6","990.2","994"
"467350","1004.8","1005.7","1004.6","1002","999.9","999.1","1002.2","1005.1","1006.2","1008.1","1008.9","1008.3","1008.9","1010.7","1011.1","1010.2","1009.7","1010.1","1010.9","1010.6","1009.5","1007.9","1006.5","1006.3","1004.8","1003.7","1001.5","996.6","991.5","993.2","997.4"
"467410","1003.3","1004.2","1003","1000.2","997.6","997.9","1001.5","1004.1","1005.1","1006.9","1007.6","1007","1007.7","1009.4","1009.6","1008.8","1008.3","1008.5","1009.2","1008.9","1007.8","1006.3","1005.1","1004.7","1003","1001.9","1000","994.6","990.8","995.9","997.9"
"467420","1004.1","1005","1003.8","1001.1","998.4","998.7","1002.3","1004.9","1006","1007.7","1008.4","1007.9","1008.6","1010.2","1010.5","1009.7","1009.2","1009.4","1010.1","1009.8","1008.7","1007.3","1006","1005.6","1003.7","1002.6","1000.9","995.5","991.5","996.6","998.7"
"467440","1005.2","1006.2","1004.9","1002","999.3","999.8","1003.7","1006.4","1007.3","1008.9","1009.6","1009.1","1009.7","1011.4","1011.6","1010.9","1010.3","1010.4","1011.2","1010.9","1009.8","1008.4","1007.1","1006.7","1004.9","1003.9","1002","996.1","994.1","999","1000.5"
"467480","1002.5","1003.4","1002.2","999.5","996.9","997.1","1000.4","1003.2","1004.5","1006.3","1006.9","1006.4","1006.9","1008.6","1009","1008.1","1007.7","1008","1008.7","1008.3","1007.3","1005.8","1004.5","1004.1","1002.3","1001.3","999.4","994.3","989.5","993.9","996.5"
"467490","995.9","996.7","995.6","992.7","990.3","990.4","993.7","996.7","998.1","999.9","1000.3","999.7","1000.3","1002.1","1002.4","1001.5","1001","1001.2","1001.8","1001.6","1000.6","999.1","997.8","997.5","995.4","994.5","992.8","987.8","982.7","986.7","989.7"
"467530","762.4","763.1","761.9","760","758.1","758.4","761.4","763.3","763.9","765","765.5","765.3","765.9","767.8","768.1","767.1","766.9","767","767","767","765.9","764.7","763.6","763.2","762.1","762.3","760.8","757","753.1","755.3","757.4"
"467540","1004.8","1005.6","1003.9","1000.4","996.9","996.1","1001.1","1005.9","1007.1","1008.6","1009.1","1008.7","1009.5","1011.6","1011.8","1010.7","1010","1010.3","1011","1010.7","1009.4","1007.8","1006.6","1006","1004.6","1003.7","1002.4","996","992.8","997.8","999.3"
"467550","642.7","643.1","642","640.5","638.9","638.7","641.8","643.6","643.8","644.6","645","644.7","645.5","647.2","647.6","646.8","646.2","646.1","645.7","646.3","645.6","644.3","643.3","642.9","642.4","642.4","641","637.3","634.7","635.8","637.4"
"467571","1002","1002.7","1001.6","999.3","997.2","995.4","999","1002.9","1004.3","1006.1","1006.4","1005.4","1005.9","1007.9","1008.3","1007.2","1006.9","1007.6","1008.2","1007.9","1006.8","1005.2","1004.1","1003.7","1001.8","1000.6","999","994.6","989.9","993","995.8"
"467590","1002.7","1003.6","1002.2","999.2","996.1","996.5","1001.2","1004.4","1005.3","1006.7","1007.1","1006.7","1007.4","1009.3","1009.6","1008.6","1007.9","1008","1008.8","1008.5","1007.3","1005.8","1004.7","1004.1","1002.4","1001.3","999.4","991.1","993","997.5","998.4"
"467610","1001.3","1001.9","1000.2","996.8","993.4","992.5","997.7","1001.8","1003.2","1004.8","1005.4","1004.6","1005.2","1007.2","1007.5","1006.4","1006.1","1006.8","1007.5","1007.1","1005.9","1004.2","1002.9","1002.5","1001.1","1000.6","999.9","996.7","992.2","992.6","994.3"
"467620","969.7","970.4","968.9","965.8","962.1","961.3","967.2","971.1","972.2","973.6","974","973.6","974.4","976.5","976.7","975.7","974.9","975","975.5","975.3","974.2","972.8","971.5","970.7","968.7","968.1","965.9","957.9","960.1","963.6","964.6"
"467650","897","897.7","896.7","894.3","892","892.2","895.4","897.8","898.9","900.4","900.9","900.3","901","902.8","903.1","902.2","901.8","902","902.4","902.2","901.3","899.9","898.7","898.4","896.7","896.2","894.5","890.1","885.5","888.7","891.7"
"467660","1004.5","1005.1","1003.4","1000.1","996.5","995.6","1000.8","1005.4","1006.7","1008.2","1008.7","1008.2","1009","1011","1011.3","1010.2","1009.6","1010.1","1010.8","1010.4","1009.1","1007.4","1006.2","1005.7","1004.3","1003.6","1002.7","998.3","994.2","996.4","998.1"
"467770","1002.7","1003.4","1002.2","999.6","997.2","996.8","1000.1","1003.3","1004.7","1006.5","1006.9","1006.2","1006.8","1008.6","1009","1008.1","1007.7","1008.1","1008.7","1008.4","1007.3","1005.8","1004.5","1004.3","1002.2","1001.2","999.4","994.4","989.3","993.1","995.9"
"467780","1001.4","1002.2","1001","998.2","995.5","995.6","999.3","1001.9","1002.9","1004.7","1005.4","1004.9","1005.5","1007.3","1007.6","1006.7","1006.2","1006.4","1007","1006.7","1005.7","1004.3","1002.8","1002.5","1000.7","999.6","997.7","992.3","987.7","992.8","995.1"
"467990","996.4","997.4","996","993.7","991.4","988.2","991.2","995.4","997.6","999.3","998.9","997.3","997.7","999.7","1000.1","998.9","998.7","1000.1","1001.9","1001.8","1000.5","998.2","996.4","997.1","997.1","997","995.8","994","989.9","986.8","989"
"C0A520","999.9","1000.7","999.6","997.3","994.9","992.8","997","1000.9","1002.3","1004","1004.4","1003.5","1003.9","1005.9","1006.2","1005.1","1004.7","1005.4","1005.9","1005.8","1004.7","1003.1","1002","1001.7","1000.3","999.6","998","995.8","990.1","991","994"
"C0A530","972.3","973","971.7","969.1","966.1","964.6","969.2","973","974.2","975.9","976.4","975.5","975.9","977.9","978.3","977.1","976.8","977.5","978","977.8","976.7","975","974","973.7","972.8","972.4","971.4","969","964.2","963.6","966.3"
