"stno","2013-02-01","2013-02-02","2013-02-03","2013-02-04","2013-02-05","2013-02-06","2013-02-07","2013-02-08","2013-02-09","2013-02-10","2013-02-11","2013-02-12","2013-02-13","2013-02-14","2013-02-15","2013-02-16","2013-02-17","2013-02-18","2013-02-19","2013-02-20","2013-02-21","2013-02-22","2013-02-23","2013-02-24","2013-02-25","2013-02-26","2013-02-27","2013-02-28"
"467571","1017.3","1016.8","1016.2","1015.4","1015.3","1013.4","1012.9","1017.2","1018.8","1017.1","1016.9","1017.6","1016.7","1014","1015.3","1015.3","1011.9","1010.4","1014.5","1017.4","1016.7","1019.4","1018.9","1016.6","1016.2","1013.1","1011.7","1010.8"
"467590","1017.3","1016.9","1016.3","1016","1015.1","1013.4","1011.4","1014.1","1016.8","1015.8","1015.7","1015.1","1014.8","1013.8","1013.2","1014.7","1012.6","1011.3","1011.7","1014.9","1015.8","1016.5","1017.5","1017.8","1016.4","1014.1","1010.7","1010.9"
"467610","1016.5","1016.7","1015","1014.2","1013","1012.2","1009.6","1014","1015.6","1014","1014.2","1014","1015.8","1012.6","1012","1014.9","1011.7","1009.4","1010.9","1015.7","1015.1","1015.5","1018.3","1018.3","1015.9","1012.4","1008.9","1009.6"
"467620","983","982.7","982.3","982","980.8","979.3","977","978.9","981.3","980.7","980.9","980.7","980.8","979.5","978.7","980.5","978.7","977.4","977.4","980.7","981.2","981.5","983.2","983.5","982.4","980","976.2","976.6"
"467650","908.1","907.8","907","907","906.5","904.3","902.6","904.2","906","905.3","905.6","906.1","905.5","904.5","904.4","904.7","903.3","902.5","903","905.1","905.6","906.5","907.3","907","906.7","904.7","902.7","901.9"
"467660","1020","1020.1","1018.6","1017.9","1016.6","1015.5","1012.8","1017.2","1019.1","1017.5","1017.7","1017.3","1019.2","1016","1015.2","1018.4","1015.2","1012.9","1013.9","1019.1","1018.6","1018.7","1021.6","1021.6","1019.4","1015.9","1012.1","1012.9"
"467770","1017.6","1017.1","1016.8","1015.9","1015.4","1013.5","1012.6","1015.8","1018.2","1017.1","1016.8","1016.7","1016.1","1014.3","1014.3","1015.2","1012.6","1010.8","1013.1","1016.5","1017","1018.4","1018.4","1017.6","1016.8","1013.7","1011.7","1011.4"
"467780","1019.3","1018.9","1018.5","1017.8","1017.2","1015.6","1014.2","1017.3","1019.7","1018.8","1018.6","1018.2","1017.8","1016","1015.7","1017.2","1014.7","1012.7","1014.1","1018.1","1018.7","1019.7","1020.6","1020.1","1018.8","1015.8","1013.2","1013.3"
"467990","1009.9","1013.8","1010.5","1008.5","1007.9","1009.1","1008.9","1015.5","1015.1","1012.7","1013.1","1012.3","1013.6","1007.8","1010.4","1012.5","1005.1","1003.1","1010.3","1014.9","1013.8","1014.9","1017","1013.4","1009.8","1004.9","1006.4","1005"
"C0A520","1015.1","1014.7","1013.5","1013.2","1012.7","1011.5","1010.4","1016.1","1016.4","1014.4","1014.3","1015.3","1015","1011.5","1013.1","1013.8","1009.3","1008.1","1012.5","1016","1014.6","1017.3","1018.5","1014.6","1013.6","1010.6","1009.5","1008.2"
"C0A530","986.9","987.2","985.1","985.1","984.3","983.4","982","987.4","987.5","985.6","986","986.3","986.8","982.8","984.5","986","981.5","980.2","983.7","987.5","986.1","987.9","990.2","987.4","985.5","982.5","981.1","980.4"
"C0A540","976.4","976.9","974.8","974.7","973.9","973.1","971.6","976.8","976.8","975.1","975.4","975.7","976.4","972.7","973.8","975.5","971.5","969.8","973.2","976.9","975.6","977.3","979.7","977.2","975.4","972.3","970.7","970.2"
"C0A550","973.4","974.2","971.9","971.9","970.8","970.3","968.8","974","973.9","972.1","972.6","972.8","973.5","969.6","971","972.7","968.3","966.9","970.4","974.1","973","974.4","976.8","974.2","972.3","969.2","967.8","967.2"
"C0A560","975.1","975.4","973.1","973.1","972.3","971.4","969.7","975","974.9","973.3","973.7","973.9","974.8","971.2","972.2","974","969.9","968.2","971.4","975.4","974.1","975.7","978","975.6","973.7","970.5","968.8","968.4"
"C0A570","981","981.1","979.1","979.1","978.4","977.4","976","981.4","981.3","979.6","979.9","980.3","980.7","977","978.5","979.9","975.5","974.2","977.8","981.5","980.2","982.1","984.2","981.2","979.4","976.4","975.2","974.3"
"C0A640","994.8","995.1","993.2","993","992.4","991.6","990.3","996","996","994","994.3","994.8","995.1","991","992.9","994.3","989.4","988.2","992.2","996","994.4","996.5","998.7","995.4","993.4","990.4","989.3","988.3"
"C0A650","988.6","989.2","987","986.9","986","985.5","984.1","989.6","989.6","987.7","987.9","988.4","988.9","984.7","986.5","988.1","983.3","981.9","985.8","989.7","988.2","990.1","992.4","989.4","987.2","984.2","983.1","982.2"
"C0A660","1009.2","1009.9","1007.5","1007.3","1006.4","1006.3","1004.8","1011.1","1010.8","1008.7","1008.8","1009.4","1009.9","1005.4","1007.5","1009","1003.4","1002.4","1007","1010.9","1009.1","1011.2","1013.5","1009.8","1007.4","1004.5","1003.8","1002.7"
"C0A860","979.4","980.3","977.8","977.8","976.7","976.5","975.2","980.5","980.4","978.6","978.9","979.2","979.8","975.5","977.4","979","973.9","972.8","976.8","980.5","979.3","980.9","983.3","980.2","978","975","974","973.1"
"C0A870","941.9","942.2","940.5","940.7","939.4","938.5","937.1","940.9","941.4","940","940.6","940.9","941","938.4","939.1","940.2","936.8","935.8","938","941.4","941","942.4","944.2","941.9","940.5","937.3","936","935.4"
"C0A880","1019.1","1020.1","1017.4","1017.1","1016","1016.2","1014.7","1021.1","1020.9","1018.5","1018.6","1019","1020.1","1015.3","1017.2","1019.2","1013.8","1012.2","1016.7","1021","1019","1020.8","1023.6","1020.5","1017.7","1014.3","1013.5","1012.9"
"C0A890","1015.8","1016.7","1014.1","1013.8","1012.8","1012.8","1011.3","1017.6","1017.4","1015.1","1015.3","1015.8","1016.7","1012","1013.9","1015.9","1010.6","1008.8","1013.3","1017.6","1015.6","1017.5","1020.3","1017.3","1014.7","1011.2","1010.2","1009.5"
"C0A920","998.1","998.7","996.5","996.5","995.4","995.2","994.1","999.8","999.5","997.7","998","998.6","998.4","994.4","996.6","997.4","992.4","991.5","996.1","999.5","998.1","1000.4","1002.1","998.1","996.7","993.5","992.8","991.6"
"C0A940","1015.9","1016.8","1014.4","1014.2","1013","1013.2","1012","1018.3","1017.9","1015.8","1016","1016.4","1016.9","1012.3","1014.5","1016","1010.3","1009.2","1014.1","1017.9","1016.2","1018.3","1020.6","1016.9","1014.6","1011.3","1010.7","1009.7"
"C0A950","1014.1","1015","1012.3","1012.3","1010.9","1011","1009.7","1016","1015.7","1013.3","1013.6","1013.7","1014.7","1010.2","1011.9","1013.8","1008.5","1007.3","1011.3","1015.8","1013.9","1015.6","1018.1","1014.6","1012.7","1009.4","1008.4","1007.7"
"C0A970","1010.6","1011.5","1008.6","1008.5","1007.2","1007.3","1005.5","1011.7","1011.7","1009.5","1009.7","1009.7","1011.2","1006.6","1007.9","1010.3","1005.1","1003.4","1007.3","1012","1010.1","1011.5","1014.4","1011.5","1009.1","1005.8","1004.5","1004"
"C0A980","1020","1020.1","1018.5","1018.1","1017.7","1016.6","1015.3","1021.5","1021.7","1019.4","1019.5","1020.3","1020.4","1016.4","1018.2","1019.4","1014.4","1013","1017.5","1021.4","1019.7","1022","1023.9","1020.3","1018.6","1015.5","1014.5","1013.3"
"C0A9A0","1017.9","1018","1016.3","1016","1015.5","1014.5","1013.2","1019.3","1019.3","1017.2","1017.4","1018.1","1018.2","1014.2","1016","1017.3","1012.2","1011","1015.3","1019.2","1017.6","1019.8","1021.7","1018.3","1016.4","1013.4","1012.3","1011.1"
"C0A9C0","1017.8","1017.7","1016.1","1015.9","1015.4","1014.2","1012.9","1018.9","1019.1","1017","1017.3","1017.8","1017.9","1014.1","1015.7","1017","1012.1","1011","1015","1018.8","1017.3","1019.6","1021.2","1018.2","1016.4","1013.3","1012","1011"
"C0A9E0","1019.5","1019.5","1017.9","1017.6","1017.1","1016","1014.7","1020.8","1020.8","1018.8","1018.9","1019.6","1019.7","1015.8","1017.6","1018.8","1013.8","1012.6","1016.8","1020.7","1019.1","1021.4","1023.2","1019.9","1017.9","1015","1013.8","1012.7"
"C0A9F0","1018","1018.1","1016.2","1015.9","1015.5","1014.6","1013.2","1019.5","1019.5","1017.4","1017.4","1018.2","1018.4","1014.2","1016.1","1017.4","1012.1","1010.9","1015.4","1019.4","1017.5","1020","1021.8","1018.4","1016.4","1013.2","1012.3","1011"
"C0AC40","900.3","900","898.8","899.1","897.8","896.1","894.7","896.8","897.8","897","897.7","898.3","897.7","896.7","896.5","896.8","895.2","894.5","895.3","897.6","898","899.4","900.1","898.5","899.3","895.6","894.2","893.7"
"C0AC60","1014.9","1014.3","1013.5","1013","1012.8","1011.1","1010.4","1016.1","1016.2","1014.3","1014.2","1015.3","1014.6","1011.5","1013.2","1013.4","1009.4","1008","1012.4","1015.6","1014.4","1017.2","1018.1","1014.2","1013.6","1010.6","1009.3","1008.1"
"C0AC70","1012.2","1012.4","1010.6","1010.3","1009.8","1009","1007.7","1013.8","1013.7","1011.6","1011.8","1012.5","1012.6","1008.5","1010.5","1011.7","1006.5","1005.3","1009.7","1013.7","1012","1014.3","1016.2","1012.5","1010.7","1007.6","1006.7","1005.5"
"C0AC80","1016.2","1016.4","1014.6","1014.4","1014","1013.1","1011.8","1018.1","1017.9","1015.9","1016","1016.6","1016.9","1012.7","1014.7","1016","1010.7","1009.5","1014","1017.9","1016.1","1018.5","1020.5","1016.7","1014.8","1011.8","1010.9","1009.6"
"C0ACA0","1017.5","1017.5","1016.1","1015.6","1015.2","1014.2","1013","1019.1","1019.1","1017.1","1017.1","1018","1017.9","1014","1015.9","1016.9","1011.8","1010.6","1015.1","1019","1017.4","1019.8","1021.5","1017.7","1016","1013","1012","1010.8"
"C0AD00","1011.7","1012.1","1010.3","1010.1","1009.2","1008.8","1007.3","1013.6","1013.6","1011.6","1011.8","1012.5","1012.2","1008.2","1010.4","1011.2","1005.9","1004.9","1010","1013.5","1012.1","1014.3","1016.1","1011.7","1010.4","1007.2","1006.3","1005.2"
"C0AD10","1017.5","1017.5","1016.1","1015.7","1015.2","1014.2","1013.2","1019.5","1019.6","1017.5","1017.6","1018.6","1017.8","1014.2","1016.3","1016.6","1011.9","1010.6","1015.7","1019.3","1017.6","1020.4","1021.5","1017","1016.4","1013.2","1012.2","1010.9"
"C0AD30","1018.1","1018.2","1016.7","1016.4","1016","1014.9","1013.7","1019.5","1019.7","1017.7","1017.8","1018.6","1018.6","1014.7","1016.6","1017.5","1012.5","1011.4","1015.8","1019.5","1018","1020.4","1022","1018.4","1016.8","1013.8","1012.9","1011.6"
"C0AD40","1016.9","1016.8","1015.6","1015.2","1014.8","1013.6","1012.5","1018.6","1018.6","1016.5","1016.6","1017.5","1017.1","1013.5","1015.5","1016.1","1011.2","1010.1","1014.6","1018.3","1016.9","1019.4","1020.9","1016.7","1015.5","1012.5","1011.7","1010.3"
"C0AD50","1011.6","1011","1010.2","1009.7","1009.4","1007.8","1007","1012.6","1012.8","1010.8","1010.8","1011.8","1011.1","1008.1","1009.7","1009.8","1005.9","1004.8","1009","1012.1","1011","1013.6","1014.5","1010.8","1010.2","1007.2","1006","1004.9"
"C0C460","967","966.1","965.3","965.3","965","962.8","962","965.5","966.6","965.4","965.2","966.1","965.3","963.1","964.1","964.1","961.4","960.4","963.2","965.5","965.2","967.8","968.1","966.2","965.6","963","961.5","960.5"
"C0C480","1009.5","1008.9","1008.1","1007.6","1007.3","1005.7","1004.9","1010.7","1011","1009","1008.9","1009.9","1009.2","1006.1","1007.8","1007.9","1003.8","1002.6","1007","1010.3","1009","1011.8","1012.7","1008.8","1008.2","1005.1","1004","1002.7"
"C0C540","1016.1","1015.8","1014.8","1014.2","1013.9","1012.5","1011.9","1017.7","1017.9","1015.9","1015.9","1016.9","1016.2","1012.8","1014.6","1014.8","1010.5","1009.1","1014","1017.3","1016","1018.7","1019.5","1015.4","1014.9","1011.7","1010.6","1009.5"
"C0C590","1012.6","1012.3","1011.3","1010.7","1010.4","1009","1008.4","1013.8","1014.2","1012.4","1012.3","1013.3","1012.5","1009.3","1011","1011.2","1007.1","1005.7","1010.4","1013.6","1012.4","1015.1","1015.6","1011.9","1011.4","1008.2","1007.1","1006.1"
"C0C630","996.4","995.7","994.9","994.5","994.3","992.4","991.7","996.3","997.1","995.4","995.2","996.3","995.5","992.7","994.2","994.1","990.7","989.5","993.5","996.1","995.3","998.1","998.1","995.3","995","991.9","990.7","989.6"
"C0C650","996.3","995.7","994.9","994.5","994.2","992.5","991.7","996.5","997.2","995.5","995.4","996.4","995.7","992.8","994.3","994.3","990.7","989.5","993.5","996.3","995.4","998.2","998.4","995.3","994.9","991.9","990.7","989.6"
"C0D360","959.8","958.9","958.1","958.1","957.9","955.6","954.5","957.1","959.2","958","958","958.5","957.7","955.9","956.5","956.6","954.3","953.3","955.5","958","957.9","960","959.7","958.5","958.1","955.5","953.9","952.9"
"C0D390","1002.9","1002.1","1001.6","1001","1000.9","998.9","998.1","1001.9","1003.8","1002.2","1001.9","1002.8","1001.8","999.4","1000.4","1000.5","997.4","996.1","999.6","1002.3","1001.6","1004.5","1003.8","1002","1001.6","998.6","997.2","996.1"
"C0D480","994.6","993.9","993.3","992.9","992.7","990.7","990","993.8","995.4","993.9","993.7","994.6","993.7","991.2","992.3","992.3","989.2","988","991.5","994","993.5","996.3","995.7","993.7","993.4","990.4","989","988"
"C0D540","994.9","994.2","993.6","993.1","993","990.8","990.1","993.7","995.6","994.1","993.9","994.6","993.7","991.4","992.3","992.4","989.5","988.2","991.5","994.2","993.8","996.3","995.9","994","993.6","990.7","989.2","988.3"
"C0D550","816.4","817.2","816.1","816.4","815.5","813.3","811.7","812.3","813.7","813.5","814.3","814.8","814","813.4","813","813","812.2","811.7","812","813.5","814.4","815.2","816","815.3","815.6","813.5","811.5","810.9"
"C0D560","1004.8","1004.1","1003.6","1003","1002.8","1000.8","1000.2","1003.9","1005.9","1004.3","1004.1","1004.8","1003.9","1001.4","1002.5","1002.5","999.4","998","1001.7","1004.4","1003.9","1006.5","1006","1004","1003.7","1000.6","999.2","998.3"
"C0D570","1020.3","1019.7","1019.3","1018.4","1018.2","1016.3","1015.8","1020.1","1021.8","1020.1","1019.9","1020.6","1019.6","1017.1","1018.2","1018.2","1015","1013.4","1017.4","1020.4","1019.9","1022.3","1022","1019.7","1019.4","1016.1","1014.6","1013.9"
"C0D580","1006.9","1006.3","1005.8","1005.1","1004.9","1002.9","1002.3","1006.2","1008","1006.4","1006.2","1006.9","1006.1","1003.6","1004.6","1004.7","1001.5","1000.1","1003.7","1006.6","1006.1","1008.7","1008.3","1006.2","1005.8","1002.8","1001.3","1000.4"
"C0D590","1005.2","1004.5","1004","1003.4","1003.1","1001.2","1000.6","1004.4","1006.3","1004.7","1004.4","1005.1","1004.2","1001.8","1002.8","1002.9","999.8","998.5","1001.9","1004.8","1004.3","1006.8","1006.4","1004.4","1004.1","1001","999.5","998.7"
"C0E420","1016.5","1015.9","1015.5","1014.6","1014.4","1012.5","1011.9","1016.1","1017.9","1016.2","1016","1016.6","1015.7","1013.3","1014.2","1014.3","1011.2","1009.6","1013.4","1016.4","1016","1018.4","1018","1015.9","1015.5","1012.3","1010.8","1010.1"
"C0E430","994.4","993.5","993","992.5","992.5","990.1","989.4","992.9","994.9","993.5","993.4","993.8","993","990.8","991.5","991.7","988.8","987.7","990.5","993.5","993.3","995.3","995.2","993.4","993","990.1","988.6","987.7"
"C0E530","981.1","980.3","979.7","979.6","979.1","977","975.9","978.7","980.8","979.7","979.6","979.9","979.2","977.5","977.9","978.1","975.7","974.6","976.5","979.5","979.7","981.2","981.4","980.2","979.7","977.1","975.3","974.5"
"C0E610","926.4","925.7","925","925.1","924.8","922.5","921","922.8","924.7","923.8","924","924.4","923.8","922.8","922.8","923","921.3","920.4","921.4","923.6","924.2","925.3","925.8","925.2","924.9","922.7","920.8","919.8"
"C0E730","1016.1","1015.6","1015.2","1014.3","1014.1","1012.2","1011.6","1015.7","1017.5","1015.9","1015.6","1016.3","1015.4","1012.9","1013.9","1014","1010.9","1009.3","1013","1016.1","1015.5","1018","1017.6","1015.6","1015.2","1012","1010.5","1009.8"
"C0F861","786.7","787.4","786.5","787","785.6","783.5","781.8","782.5","783.6","783.4","784.2","784.7","784.1","783.8","783.1","782.9","782.1","782.1","782.4","783.5","784.2","784.9","785.8","785.2","785.2","783.8","781.7","781.3"
"C0G640","1019.4","1018.9","1018.6","1017.8","1017.3","1015.5","1014.4","1017.6","1019.8","1018.8","1018.6","1018.5","1018","1016.1","1016.1","1017.2","1014.5","1012.8","1014.8","1018.3","1018.8","1020.2","1020.4","1019.6","1018.7","1015.7","1013.5","1013.3"
"C0G650","1016.4","1015.8","1015.7","1015","1014.4","1012.4","1011.4","1014.3","1016.7","1015.9","1015.6","1015.3","1014.8","1013.1","1012.9","1014.1","1011.5","1009.9","1011.5","1015.1","1015.7","1016.9","1017.3","1016.7","1015.7","1012.9","1010.4","1010.3"
"C0H990","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
"C0H9A0","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
"C0H9C0","681.2","682.4","682","682.5","680.5","678.2","676.3","676.5","677.4","677.3","678.8","679.4","678.4","679.2","678.4","677.3","677.2","677.8","678.1","678.1","678.8","679.3","679.9","679.5","679.7","678.5","676.4","676.3"
"C0I010","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
"C0I090","919.9","919.6","918.7","918.9","918.4","916.2","914.5","916.1","918","917.3","917.5","917.9","917.4","916.4","916.1","916.6","915.1","914.3","914.8","916.9","917.5","918.5","919.1","918.8","918.4","916.5","914.4","913.6"
"C0I110","1001.1","1000.5","1000.3","999.7","999.1","997.2","996","998.7","1000.9","1000.2","1000","999.7","999.2","997.7","997.4","998.5","996.2","994.7","996","999.4","1000.1","1001.2","1001.7","1001.1","1000.2","997.6","995.1","994.9"
"C0K240","894.1","894","893.3","893.3","892.7","890.6","888.8","890.4","892.1","891.5","891.8","892.2","891.8","890.7","890.6","891","889.6","888.8","889.4","891.3","891.8","892.7","893.5","893.1","892.8","891","888.9","888.3"
"C0K280","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
"C0K330","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
"C0M410","988.2","987.5","987.1","986.6","986","984.3","982.9","985.4","987.5","986.6","986.7","986.5","985.8","984.5","984.3","985.3","983.2","981.7","982.6","986","986.7","987.7","988.5","988.2","987.1","984.8","982.2","982.1"
"C0M530","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
"C0O810","1007.6","1004.7","1005.8","1005","1005.2","1003","1001.2","1004.5","1006.9","1006.3","1006.3","1005.6","1004.9","1003.3","1002.7","1004.7","1001.9","1000","1001.2","1005.4","1006","1006.8","1007.8","1007.7","1005.9","1003.5","1000.6","1000.7"
"C0O900","1018.2","1017.8","1017.5","1016.9","1016.1","1014.5","1013.2","1016","1018.4","1017.6","1017.5","1017","1016.6","1015","1014.5","1015.9","1013.6","1011.8","1012.9","1016.8","1017.4","1018.5","1019.4","1018.9","1017.6","1014.9","1012.1","1012.2"
"C0O930","1012.4","1011.9","1011.5","1010.9","1010.3","1008.6","1007.1","1010","1012.3","1011.7","1011.4","1010.9","1010.6","1009","1008.5","1010","1007.9","1006.1","1007","1010.8","1011.4","1012.3","1013.4","1013.2","1011.8","1009.2","1006.3","1006.4"
"C0R100","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
"C0R150","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
"C0R220","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
"C0R270","1011.3","1010.8","1010.2","1009.8","1009.3","1007.5","1005.8","1009","1011.4","1010.4","1010.3","1009.9","1009.8","1008.2","1007.5","1009.2","1007","1005","1005.8","1009.9","1010.5","1011.3","1012.7","1012.2","1010.8","1008.1","1005.2","1005.4"
"C0R280","993.1","992.9","992.4","992","990.9","989.3","987.3","990.3","992.4","991.2","991.3","991","991.3","989.6","989.1","990.9","988.8","987.3","987.9","991.3","991.5","992.3","993.8","993.5","992.4","989.8","986.4","986.9"
"C0R350","1016","1015.8","1015.1","1014.7","1013.8","1012.2","1010.2","1013.1","1015.5","1014.4","1014.4","1014","1013.8","1012.5","1012.1","1013.4","1011.5","1010.1","1010.6","1013.7","1014.6","1015.3","1016.4","1016.6","1015.3","1012.8","1009.5","1009.9"
"C0R420","959.3","959.3","958.7","958.4","957.4","955.9","953.8","956.8","958.4","957.2","957.5","957.5","957.6","955.9","955.6","957.2","955","953.9","954.4","957.6","957.7","958.5","960.2","959.7","958.8","956.2","953.1","953.5"
"C0S680","849.1","849.7","848.8","848.4","847.5","846.2","843.7","845.3","846.6","846.2","847","847.2","847.1","846.1","845.5","846.4","844.8","843.9","844.5","846.7","847.3","847.7","849.3","849","848.2","845.8","843.4","843.5"
"C0S690","960.3","960.4","959.4","959","957.8","956.7","954.1","957.2","959","957.8","958.2","958","959","956.7","956","958.3","955.8","954.2","954.8","958.8","958.8","959.1","961.4","961.3","959.7","956.8","953.4","954"
