"stno","2014-11-01","2014-11-02","2014-11-03","2014-11-04","2014-11-05","2014-11-06","2014-11-07","2014-11-08","2014-11-09","2014-11-10","2014-11-11","2014-11-12","2014-11-13","2014-11-14","2014-11-15","2014-11-16","2014-11-17","2014-11-18","2014-11-19","2014-11-20","2014-11-21","2014-11-22","2014-11-23","2014-11-24","2014-11-25","2014-11-26","2014-11-27","2014-11-28","2014-11-29","2014-11-30"
"466880","1011.5","1014.7","1017.6","1017.1","1016.6","1017.1","1018.3","1016.1","1017.8","1016.8","1015.5","1017.5","1020.7","1020.5","1019.3","1016.3","1018.8","1021.9","1019.6","1016.7","1015.5","1014.7","1014.7","1013.6","1012.2","1014","1014.1","1013.8","1012.1","1011.7"
"466900","1010.8","1014.1","1016.9","1016.3","1015.8","1016.4","1017.4","1015.4","1017","1015.9","1014.8","1016.7","1020","1019.6","1018.3","1015.8","1018.1","1021","1018.7","1016.3","1014.9","1014.2","1013.9","1013","1011.7","1013.5","1013.4","1013.2","1011.6","1011.2"
"466910","921.6","923.5","924.8","924.8","924.5","925.2","926.4","925.2","926","925.2","923.9","925.2","927.4","927.5","927.3","925.1","925.9","928.5","927","925.3","924.5","924.3","924.5","923","921.3","922.8","923.6","923.6","922.4","921.7"
"466920","1009.6","1012.7","1015.6","1015.1","1014.6","1015.2","1016.4","1014.1","1015.7","1014.9","1013.6","1015.5","1018.8","1018.6","1017.5","1014.5","1016.8","1020","1017.7","1015","1013.6","1013","1012.9","1011.5","1010.2","1012.1","1012.3","1011.8","1010.1","1009.7"
"466930","945.1","947.2","949","948.8","948.5","949.2","950.2","949","949.8","949","947.7","949.1","951.4","951.5","951.4","948.8","949.8","952.6","951.1","949.3","948.2","947.9","948.2","946.6","945","946.5","946.9","947","945.7","945.1"
"466940","1009.9","1012.9","1015.7","1015.4","1015","1015.4","1016.9","1014.4","1015.8","1015.4","1014.1","1015.8","1019.1","1019.2","1018","1014.6","1016.9","1020.1","1018.1","1015.6","1013.9","1013.7","1013.5","1011.6","1010.3","1012.6","1012.8","1012","1010.2","1009.6"
"466950","1001.9","1004.4","1007.3","1007.2","1006.8","1007.1","1008.7","1006.6","1007.4","1007.1","1005.9","1007.5","1010.7","1010.8","1009.9","1006.7","1008.4","1011.5","1009.8","1007.7","1006.1","1005.9","1006.1","1003.8","1002.3","1004.5","1004.6","1004","1003","1001.6"
"466990","1010.9","1012.1","1015.1","1015.9","1015.7","1015.9","1017.7","1015.6","1015.8","1015.8","1014.7","1015.8","1019.2","1019.3","1019.3","1015.1","1015.7","1019.2","1018.6","1016.6","1014.9","1015.2","1015.6","1013.5","1011.2","1013","1013.3","1013.4","1012.6","1010.7"
"467050","1010.4","1013.4","1015.7","1015.4","1015.3","1015.5","1016.1","1015.1","1016.5","1015","1014.2","1016","1018.4","1018.1","1016.8","1015.2","1017.4","1019.6","1017.7","1015.5","1014.5","1013.1","1013.7","1012.6","1011.2","1012.3","1012.6","1012.9","1011.5","1010.9"
"467060","1010.2","1013","1015.9","1015.8","1015.4","1015.8","1017.4","1014.9","1015.9","1015.8","1014.4","1015.9","1019.6","1019.6","1018.5","1014.8","1016.9","1020.4","1018.4","1015.9","1014.3","1014.3","1014.5","1012.3","1010.6","1012.9","1013","1012.3","1011.2","1009.8"
"467080","1012.4","1015","1018.5","1018.3","1017.7","1018.1","1019.9","1017.2","1018.2","1018.1","1016.8","1018.2","1022","1022","1021","1017.1","1019.2","1022.9","1020.8","1018.2","1016.6","1016.6","1016.7","1014.5","1012.7","1015","1015.4","1014.5","1013.3","1012"
"467110","1010.8","1013","1015.7","1016.1","1015.8","1015.5","1016.8","1016.1","1017.1","1015.8","1014.6","1016","1019","1019.2","1018.8","1016.3","1017.4","1020.3","1019.4","1017.2","1015.5","1014.7","1014.8","1013.1","1011.1","1012.6","1014.1","1013.3","1012.5","1011"
"467300","1007.8","1008.4","1009.7","1011.1","1012.1","1011.9","1011.9","1012.2","1012.4","1011.2","1010.6","1011.4","1012.8","1013.3","1013.4","1011.2","1010.3","1013.1","1013.7","1012.4","1011.3","1010.4","1011.2","1010.3","1008.3","1008.3","1009.8","1009.9","1009.1","1008.2"
"467350","1011.7","1012.9","1014.8","1015.8","1016.3","1016.1","1016.3","1016.3","1017","1015.6","1014.9","1015.9","1017.8","1018.1","1017.9","1015.9","1015.7","1018.4","1018.3","1016.7","1015.6","1014.6","1015","1014.1","1012.2","1012.7","1014","1013.9","1013.1","1012.1"
"467410","1009.7","1010.2","1011.7","1013.2","1014.1","1013.8","1014","1014.1","1014.2","1013.2","1012.6","1013.2","1014.7","1015.2","1015.5","1013.1","1012.4","1015.1","1015.7","1014.4","1013.2","1012.4","1013.4","1012.4","1010.2","1010.2","1011.6","1011.9","1011.1","1010.3"
"467420","1011","1011.5","1013.1","1014.6","1015.4","1015.2","1015.3","1015.4","1015.5","1014.4","1013.9","1014.6","1016.1","1016.6","1016.7","1014.3","1013.6","1016.4","1017","1015.7","1014.4","1013.6","1014.5","1013.5","1011.8","1011.3","1012.7","1013","1012.1","1011.3"
"467440","1011.9","1012.3","1013.6","1015.6","1016.3","1016.2","1016.4","1016.3","1016.2","1015.5","1014.9","1015.5","1016.8","1017.3","1017.7","1015.2","1014.4","1017.3","1017.9","1016.6","1015.3","1014.7","1015.6","1014.7","1012.4","1012.3","1013.9","1014","1013.3","1012.4"
"467480","1009.2","1009.8","1011.3","1012.7","1013.4","1013.1","1013.3","1013.5","1013.7","1012.4","1012","1012.8","1014.3","1014.8","1014.8","1012.5","1011.9","1014.6","1015","1013.7","1012.7","1011.6","1012.6","1011.6","1009.5","1009.5","1010.8","1011.3","1010.4","1009.8"
"467490","1002.8","1003.6","1004.8","1006.2","1007","1006.6","1006.9","1007.2","1007.5","1006.2","1005.7","1006.6","1007.9","1008.4","1008.6","1006.2","1005.7","1008.1","1008.5","1007.3","1006.6","1005","1006.4","1005.3","1003.4","1003.3","1004.6","1005","1003.9","1003.5"
"467530","766","766","765.3","765.8","766.7","766.9","767.1","767.6","767.6","766.8","766.3","766.5","767.2","767.4","767.8","766.8","765.9","767.1","766.9","766.4","766.5","766.6","767.1","766.7","765.3","765.3","766.9","767.6","767","766.2"
"467540","1011.8","1012.5","1015.2","1016.3","1016.4","1016.3","1017.5","1016.5","1016.2","1015.8","1015.3","1016","1018.1","1018.2","1018.5","1015.4","1014.9","1018.4","1018.5","1016.8","1015.2","1015.3","1016","1014.6","1011.9","1013","1014.1","1014.5","1013.8","1012.2"
"467550","644.2","643.4","641.1","641.2","642.9","643.5","643.9","644.2","644.1","643","642.6","642.6","643","643.1","643.4","643.1","642.6","642.6","642","642","642.6","642.9","643.3","643","641.9","642.2","644","644.7","644.2","643.5"
"467571","1009.4","1012.2","1014.2","1014","1014.1","1014.2","1014.3","1014.1","1015.2","1013.7","1012.9","1014.7","1016.3","1016.2","1015.4","1013.9","1016","1017.7","1016.1","1014.4","1013.6","1011.8","1012.9","1011.9","1010.2","1011","1011.5","1011.9","1010.6","1010.1"
