"stno","2014-06-01","2014-06-02","2014-06-03","2014-06-04","2014-06-05","2014-06-06","2014-06-07","2014-06-08","2014-06-09","2014-06-10","2014-06-11","2014-06-12","2014-06-13","2014-06-14","2014-06-15","2014-06-16","2014-06-17","2014-06-18","2014-06-19","2014-06-20","2014-06-21","2014-06-22","2014-06-23","2014-06-24","2014-06-25","2014-06-26","2014-06-27","2014-06-28","2014-06-29","2014-06-30"
"466880","1005.7","1002.3","1002","1002.5","1002.7","1003.3","1001.7","1001.1","1000","999.3","1001","1002.5","1003.9","1003.5","1003.5","1002.9","1001.7","1003.4","1003.3","1003.5","1004","1004.7","1004.4","1004.6","1005.7","1005.4","1004.5","1003.7","1005.5","1008.2"
"466900","1004.3","1000.9","1000.5","1001","1001.2","1001.9","1000.7","1000.2","999.1","998.3","1000","1001.5","1002.7","1002.6","1002.6","1001.9","1001","1002.7","1002.4","1002.4","1003","1003.6","1003.7","1004.2","1005.3","1005","1004.2","1003.3","1004.9","1007.6"
"466910","917.2","914.5","913.5","913.9","914","914.2","913.1","912.5","911.6","910.7","911.8","913.4","915.2","915.2","915","914.7","914.1","915.6","915.2","915.4","915.9","916.4","916.1","916","917.3","917.3","916.6","915.8","917.2","919.6"
"466920","1006.3","1002.9","1002.6","1003.2","1003.4","1004","1002.4","1001.8","1000.7","999.8","1001.6","1003.5","1004.8","1004.1","1004.1","1003.5","1002.3","1004","1003.9","1004.1","1004.7","1005.3","1005.1","1005.2","1006.4","1006","1005.1","1004.4","1006.1","1008.8"
"466930","940.4","937.7","936.8","937.1","937.2","937.5","936.4","935.7","934.7","933.8","935.1","936.7","938.6","938.4","938.3","937.8","937.4","938.7","938.4","938.5","939","939.6","939.3","939.3","940.6","940.5","939.8","938.9","940.4","942.9"
"466940","1003.8","1000.4","1000.2","1000.8","1001","1001.6","999.9","999.4","998.3","997.5","999.1","1001.6","1003.1","1002","1001.6","1001.1","999.6","1001.5","1001.6","1001.8","1002.3","1003","1002.7","1002.8","1004","1003.5","1002.8","1002.1","1003.7","1006.4"
"466950","996.1","992.8","992.5","993.1","993.1","993.8","992.2","991.7","990.6","989.5","991","994","995.7","995.2","994","993.3","991.8","993.7","993.9","994","994.6","995.2","994.9","994.9","996.2","995.8","995.1","994.4","995.9","998.4"
"466990","1005.5","1001.9","1001.3","1002.3","1002","1002.8","1001","1000.2","999.3","998","999","1002.7","1004.6","1005","1003.6","1002.3","1001","1002.8","1003.2","1003.1","1003.4","1003.7","1003.4","1004","1005.3","1005.3","1004.5","1003.4","1004.8","1007.6"
"467050","1004.9","1001.3","1001","1001.7","1001.8","1002.1","1000.7","1000.1","999","998.1","999.7","1000.3","1001.8","1002.8","1002.6","1001.8","1001.1","1002.4","1002.2","1002.4","1003.4","1003.8","1003.7","1004","1004.8","1004.6","1003.9","1003.4","1005.2","1007.8"
"467060","1004.6","1001.2","1000.5","1001.5","1001.3","1002.3","1000.5","999.8","998.7","997.7","999.1","1002.4","1003.9","1003.3","1002.3","1001.4","1000.3","1002.2","1002.3","1002.2","1002.5","1003.2","1003.1","1003.3","1004.6","1004.3","1003.3","1002.5","1004.2","1007"
"467080","1006.6","1003.1","1002.4","1003.7","1003.6","1004.4","1002.5","1001.8","1000.7","999.6","1001.1","1004.4","1006.1","1005.5","1004.5","1003.6","1002.4","1004.5","1004.4","1004.5","1004.7","1005.5","1005.4","1005.3","1006.8","1006.5","1005.6","1004.7","1006.4","1009.2"
"467110","1004.4","1000.5","1000.6","1001.1","1000.6","1001.1","999.5","999.3","999.3","998.7","999.4","1000.5","1002.1","1002.6","1000.8","999.1","1001.1","1001.7","1001.1","1001","1001.8","1002.5","1002.1","1002.6","1003.8","1003.7","1002.6","1001.6","1003.8","1006"
"467300","1003.3","1001.1","999.3","999.7","999.8","999.8","998.5","996.9","995.9","995.1","995.6","996.8","998.9","1000.1","999.5","999.8","1001.7","1001.7","1000.6","1000.5","1001","1001.9","1001.6","1001.9","1003.2","1003.3","1001.9","1000.5","1002.3","1004.9"
"467350","1006.9","1004.5","1002.9","1003.4","1003.3","1003.5","1002.1","1000.7","1000","999.3","1000.1","1001","1002.9","1004.1","1003.3","1003.4","1005.2","1005.3","1004.3","1004.2","1004.7","1005.6","1005.4","1005.6","1006.9","1007","1005.8","1004.3","1006.1","1008.7"
"467410","1005.4","1003.6","1001.8","1001.9","1002.2","1002","1000.9","999.2","997.8","996.7","997.6","998.7","1000.9","1002.2","1002.4","1002.9","1004.4","1004.1","1003","1002.9","1003.6","1004.5","1004.1","1004.3","1005.7","1005.6","1004.1","1002.5","1004.5","1007.1"
"467420","1006.9","1005","1003.3","1003.4","1003.7","1003.5","1002.3","1000.7","999.2","998.1","999","1000.2","1002.4","1003.7","1003.8","1004.3","1005.9","1005.5","1004.4","1004.3","1005.1","1005.9","1005.5","1005.8","1007.2","1007","1005.6","1004","1006","1008.5"
"467440","1007.5","1005.7","1004.1","1004.1","1004.4","1004.1","1003.2","1001.4","999.8","998.5","999.4","1000.8","1002.9","1004.2","1004.7","1005.3","1006.6","1006.4","1005.2","1005.2","1006.1","1007","1006.6","1006.6","1007.9","1007.8","1006.3","1004.7","1006.8","1009.3"
"467480","1005","1003","1001.3","1001.3","1001.6","1001.6","1000.2","998.8","997.2","996.3","997.2","998.1","1000.6","1001.9","1002","1001.6","1003.7","1003.3","1002.3","1002.2","1002.6","1003.5","1003.2","1003.6","1005","1005.1","1003.6","1002.1","1004","1006.7"
"467490","998.2","996.2","994.7","994.7","995","995.3","993.7","992.4","990.7","989.8","990.6","991.5","994.2","995.4","995.6","995","996.9","996.8","995.7","995.7","996.1","996.9","996.8","997.1","998.3","998.4","997.2","995.6","997.6","1000.3"
"467530","764.1","762.7","761","760.8","761.3","761.1","760.2","758.9","758.2","757.5","758","759","760.6","761.8","761.9","761.9","763.3","763.4","762.7","762.6","763","763.7","763.2","763.1","764.3","764.6","764","762.9","764","766"
"467540","1006.5","1002.8","1002.2","1003.3","1002.9","1003.7","1001.9","1001.3","1000.1","998.4","1000.1","1002.5","1004.7","1005.2","1005","1004.3","1003.7","1004","1004.1","1004.8","1006","1006.1","1005.2","1005.1","1006.5","1005.8","1005.9","1004.7","1005.7","1008.2"
"467550","642.9","641.3","639.5","639.2","639.8","639.6","638.9","638.3","637.9","637.5","637.7","638.3","639.5","640.5","640.8","640.8","641.6","642","641.6","641.6","642","642.4","641.9","641.7","642.8","643.4","643.3","642.2","642.9","644.6"
"467571","1004.2","1000.8","1000.4","1001","1001","1001.4","999.9","999.2","998.1","997.5","998.9","999","1000.8","1002","1002.1","1001","1000.5","1001.7","1001.5","1001.6","1002.3","1002.7","1002.6","1003","1003.9","1003.9","1003.1","1002.1","1003.9","1006.4"
