"stno","2010-07-01","2010-07-02","2010-07-03","2010-07-04","2010-07-05","2010-07-06","2010-07-07","2010-07-08","2010-07-09","2010-07-10","2010-07-11","2010-07-12","2010-07-13","2010-07-14","2010-07-15","2010-07-16","2010-07-17","2010-07-18","2010-07-19","2010-07-20","2010-07-21","2010-07-22","2010-07-23","2010-07-24","2010-07-25","2010-07-26","2010-07-27","2010-07-28","2010-07-29","2010-07-30","2010-07-31"
"466880","1005.9","1004.2","1004.2","1004.1","1002.5","1003.2","1006","1006.6","1006.7","1007.7","1008","1008.3","1008.5","1008.9","1008.3","1009.1","1010.3","1009.3","1007.8","1008.6","1008.9","1008.1","1007.1","1006.3","1007","1006.2","1006.1","1005.7","1004.1","1005.5","1007.9"
"466900","1005.2","1003.7","1003.6","1003.6","1001.9","1002.6","1005.3","1005.8","1005.9","1006.8","1007.1","1007.4","1007.6","1008","1007.4","1008.2","1009.4","1008.3","1007","1007.8","1007.9","1007.1","1006.1","1005.3","1006","1005.4","1005.2","1005","1003.4","1004.6","1007.1"
"466910","917.5","916.3","916.4","916.1","914.7","915.4","917.8","918.1","918.2","919.2","919.5","919.4","919.7","920.1","919.4","920.1","921.2","920.6","919.1","919.8","920.1","919.2","918.5","917.4","918","917.3","917","916.8","915.9","916.9","919.2"
"466920","1006.4","1004.8","1004.7","1004.5","1002.9","1003.6","1006.3","1007","1007.1","1008.2","1008.4","1008.6","1009","1009.4","1008.7","1009.5","1010.7","1009.8","1008.3","1009","1009.3","1008.6","1007.6","1006.8","1007.4","1006.6","1006.5","1006.3","1004.6","1006","1008.3"
"466930","940.9","939.7","939.8","939.5","938.1","938.8","941.2","941.5","941.7","942.7","942.9","942.8","943.2","943.5","942.9","943.6","944.8","944.1","942.5","943.3","943.7","942.9","941.8","940.8","941.5","940.7","940.4","940.5","939.2","940.2","942.5"
"466940","1003.7","1002.1","1001.9","1001.5","1000","1000.8","1003.5","1004.5","1004.6","1005.7","1006","1006.1","1006.4","1006.7","1006.3","1007.1","1008.5","1007.7","1005.9","1006.5","1007.1","1006.5","1005.4","1004.3","1005.1","1004.1","1003.9","1003.3","1002.1","1003.5","1005.9"
"466950","995.7","994.2","994.1","993.4","991.9","992.8","995.5","996.4","996.6","997.7","998","998.2","998.5","998.8","998.5","999.5","1000.8","1000","998.1","998.6","999.5","999.1","997.8","996.6","997.8","996.5","995.9","995","994.3","995.6","997.9"
"466990","1005.6","1003.5","1003.6","1003.1","1001.8","1002.5","1005","1005.8","1006.1","1007.2","1007.8","1007.8","1008.4","1008.8","1008.4","1009.2","1010.3","1009.2","1007.6","1008.4","1009","1008.9","1006.6","1006.2","1007.7","1006.6","1005.6","1004.8","1003.7","1004.8","1007.5"
"467060","1004.4","1002.9","1002.8","1002.4","1001","1001.9","1004.4","1005.1","1005.2","1006.4","1006.7","1006.7","1007.1","1007.7","1007.2","1008","1009.4","1008.5","1006.7","1007.3","1008","1007.6","1006.1","1005","1006.2","1005.3","1004.6","1003.9","1002.9","1003.9","1006.5"
"467080","1006.2","1004.7","1004.7","1004.2","1002.8","1003.7","1006.2","1006.9","1007.2","1008.2","1008.6","1008.4","1008.9","1009.5","1009","1009.8","1011.1","1010.3","1008.5","1009.1","1009.8","1009.4","1008","1006.9","1008","1007.1","1006.3","1005.7","1004.7","1005.9","1008.2"
