"stno","2011-11-01","2011-11-02","2011-11-03","2011-11-04","2011-11-05","2011-11-06","2011-11-07","2011-11-08","2011-11-09","2011-11-10","2011-11-11","2011-11-12","2011-11-13","2011-11-14","2011-11-15","2011-11-16","2011-11-17","2011-11-18","2011-11-19","2011-11-20","2011-11-21","2011-11-22","2011-11-23","2011-11-24","2011-11-25","2011-11-26","2011-11-27","2011-11-28","2011-11-29","2011-11-30"
"466880","5","0","0","0","0","1.5","7.5","12","35.5","67.5","53.5","-9998","0","0","-9998","-9998","6.5","3","47","8","0","0","12","0","0","0","-9998","0","0","3"
"466900","0.7","0","0","0","0","9","7.1","13.5","38.5","44","33","0","7.4","0","0.6","0","1.4","6.3","54.5","1.5","0","0","7.1","0","0","0","0","0","1.3","11.7"
"466910","61.5","2.5","8.5","0.5","0","96.5","109.5","38.5","61","83.5","69.5","2.5","5.5","10","44.5","8.5","7.5","9","60.5","5.5","0.5","0","30","0","0","0","-9998","17","26.5","28"
"466920","8.5","0.5","0","0","0","7.5","8.5","15","28.5","45.5","47","0.5","1","0","1","2.2","9","4","39","8","0","-9998","4.5","0","0","0","-9998","0","0","1"
"466930","29","-9998","1.5","1.5","0","71","62.5","21","72.5","77","59","0.5","5.5","4","26","5.5","8.5","7.5","42.5","7.5","-9998","0","43","0","0","0","0.2","5","18.5","16.5"
"466940","52.5","2","0.9","1.9","0","90.4","147.6","74.9","146","69","63.5","21.3","20.5","6.9","86.8","9","3.8","3.2","29","4.8","-9998","0","21.6","0","0","-9998","0.3","2.7","21.5","16"
"466950","1","63","4.8","1.5","0","11","4","88.5","25.5","13.5","37.1","11.9","5","0.7","7.9","1.5","4","8.6","33.6","0","0","0","0.4","0","0.3","0","0","0.5","1.1","0.3"
"466990","0","0","0","0","0","0","4.5","15","13","30.5","25.5","8.5","0","0","37","97","263.5","3","1.5","1","0","0","15","0","0","2","0.5","0","0","0"
"467060","46.5","0.2","0.1","5.2","0","10","46.9","53.8","29","36","38.4","18.3","0.8","20.4","197.2","99.3","62.2","1.2","11","12.8","0","0.6","45.4","0","1","2.7","8.8","0.1","4.7","9.5"
"467080","74.5","0","0","-9998","0","34.5","81.3","58.2","24.2","44.5","24.5","8.1","2.1","5.8","93.2","51.4","38.8","0.2","12.6","11.3","0.2","3","31.8","0","0.2","1.7","3.9","0.5","1.3","15"
"467110","0","0","0","0","0","0","3.5","13.2","24.6","13.1","-9998","1.2","0","0","0","0","2.5","105.1","4.7","0","0","0","0","0","0","0","0","0","0","0"
"467300","0","0","0","0","0","0","3.5","46","109","13","8","-9998","0","0","0","0","3","0.4","13.7","0","0","0","0","0","0","0","0","0","0","0"
"467350","0","0","0","0","0","0","8.3","31.5","77","22.5","13.9","0.5","-9998","0","-9998","-9998","3.9","2.1","2","-9998","0","0","0","0","0","0","0","0","0","0"
"467410","0","0","0","0","0","0","7","22","33.5","119.5","1","-9998","0","0","0","-9998","7","12.5","0.5","0.5","0","0","0","0","0","-9998","0","0","0","-9998"
"467420","0","0","0","0","0","0","9.5","20.5","30","102","0.5","0","0","0","0","0","6","9","0.5","0","0","0","0","0","0","0","0","0","0","0"
"467440","0","0","0","0","0","0","13","17.5","3.5","118.5","2.5","0","0","0","0","1","8.5","0","0","5.5","0","0","0","0","0","0.5","-9998","0","0","2"
"467480","0","0","0","0","0","0","7.8","27.9","39","101.8","0","0","0","0","0","0.1","1.2","-9998","2.5","0","0","-9998","0","0","0","0.3","0","0","0","0"
"467490","0","0","0","0","0","0","5.7","16","51.8","63.9","5.1","0","0","0","0","0.4","0.4","0.1","7.2","0","0","0","0","0","0","0.1","0","0","0","0"
"467530","0","23.5","18.4","0","0","0","15","31","29.5","177","38.5","1.8","0","0","0","1","7","0.5","33","12.5","0","0","0","0","0","1.2","2.6","0","0","0"
"467540","0","3.5","0","0","0","-9998","21.6","28","5.5","49","15.5","0","2.1","0","12.6","77","169","4","0","0.2","0","0.2","0","0","0","1","5","0","0","1.9"
"467550","0","0.1","0","0","0","0","17.5","38.5","25.5","156.5","47.5","3","0","0","0","6","33","2.5","16","20","0","0","0","0","0","3.5","0","0","0","0"
"467571","0","0","0","0","0","0","1.4","6.4","50.8","53.5","55.2","1","0.9","0","0","0.2","1.8","1.8","40.8","7","0","0","0.1","0","0","0","0","0","0","0.2"
"467590","0","1","0","0","0","0","21.4","3.5","1","13","5.5","0","2","0","2","24.5","46.8","3.5","0","0","0","0","0.1","0","0","0","1.5","0","0","8.3"
"467610","1","-9998","0","0","0","0","14.1","47","62.5","24.3","10.5","6","4.5","0.5","40.5","102","339","20.5","0.4","4.4","0","0","0.7","0","0","1.1","0.9","0","0","0"
"467620","18.3","20.8","3.4","0","0","0.5","44.6","32.6","14.2","44.5","27.6","0.6","4.7","2.1","147","102.5","62.2","11","6.1","2","0","0","18.8","3.6","0","0.9","5","0","0","12.3"
"467650","0","0","0","0","0","0","6.5","10.5","32","102","2.5","0","0","0","0","1.5","5.5","0.5","4","12","0","0","0","0","0","0","0","0","0","0"
"467660","0","0.5","0","0","0","0","11.9","54.5","14.4","28","16","0","0","0.5","59.5","105.5","227.5","33","1","3","0","0","0","0","0","0.7","2.5","0","0","0.5"
"467770","0","0","0","0","0","0","4","10","65","35","28","-9998","0.1","0","0","0","1","0","14.5","0.5","0","0","0","0","0","0","0","0","0","0"
"467780","0","0","0","0","0","0","7","49","108","97.5","0","0.5","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0"
"467990","0","0.1","3.1","1","1.5","1","0.5","44.5","63","14.5","0","8","0","0","0.5","0","0.5","19.5","26.5","0","0","0","0","0","0","0","-9998","1","0","0"
"C0A520","7","0","0","0","0","0","3.5","10","36.5","69.5","45","0","0","0","1.5","0","5.5","2","49.5","7","0","0","11.5","0","0","0","0","0","0","2.5"
"C0A530","47.5","0","1.5","6","0","29.5","79","14.5","34.5","68","27","4.5","4","2.5","33","25","17.5","1","55.5","10","0","0","15","0","0","0","1","0","0","30.5"
"C0A540","66","0","6","5","0","70","110.5","24","37","58","32.5","3.5","4.5","4","45.5","84","59","0.5","30.5","10","0.5","1.5","17.5","0","1","3","5.5","0.5","3","44.5"
"C0A550","216","0","22","22","0","22.5","131.5","71","86","107","52","15","14.5","25.5","158","95","33.5","1","65","19","1","0","65.5","0","2","4.5","6.5","1","3","76"
"C0A560","23.5","0.5","3","0","0","0.5","17","25","30.5","77","29.5","0.5","0","5.5","38","4","15.5","1","35.5","12.5","0","0","16","0","0","0.5","0.5","0","0","7.5"
"C0A570","24.5","0","0","1.5","0","11.5","28.5","18.5","57.5","87","32.5","3","3","6","37","13","14.5","1.5","51","21","0","0","38","0","0","0","0.5","0","0","29"
"C0A640","59.5","0","0.5","0.5","0","8","48","18.5","42","68.5","58.5","6.5","0","1","21","18.5","13","2","41","11.5","0","0","31.5","0","0","0","0.5","0","0.5","7.5"
"C0A650","165","1","7.5","16.5","0","53","106.5","32.5","44.5","75","49","10.5","2.5","3","72.5","45","14.5","2","52.5","14","0","0","26.5","0","0.5","0","1","0","1.5","29.5"
"C0A660","78","0.5","3","5","0","57.5","162","115.5","164","95","89.5","36.5","35","22","202","18.5","5","2.5","44.5","8","0","0","34","0","0","1","0","11","11.5","32.5"
"C0A860","93.5","1","0.5","0.5","0","76","134.5","72.5","182","141","105.5","20.5","26","29.5","154","12","5","4.5","79.5","9","0","0","48","0","0","0","0","5.5","41.5","79"
"C0A870","45.5","0.5","0.5","3.5","0","81.5","69.5","36","64","69.5","75.5","12.5","9","9","51","4","13","5","47.5","13","0","0","39.5","0","0","0","0","1","15","31"
