"stno","2017-06-01","2017-06-02","2017-06-03","2017-06-04","2017-06-05","2017-06-06","2017-06-07","2017-06-08","2017-06-09","2017-06-10","2017-06-11","2017-06-12","2017-06-13","2017-06-14","2017-06-15","2017-06-16","2017-06-17","2017-06-18","2017-06-19","2017-06-20","2017-06-21","2017-06-22","2017-06-23","2017-06-24","2017-06-25","2017-06-26","2017-06-27","2017-06-28","2017-06-29","2017-06-30"
"466880","0","144.5","160","17","0","-9998","0","0","0","1","6","15.5","44","62.5","45.5","35.5","62.5","18.5","1.5","0","-9998","0","0","0","0","0","-9998","-9998","30.5","28.5"
"466900","0","379.5","152.5","32","-9998","0","0","0","0","0","0.5","7","6","110","53.5","76","56","37","4","0","0","0","0","0","0","0","-9998","0","0","1.5"
"466910","0","367","145","63.5","0.5","0","0","0","0","0","2.9","18.5","25.5","136","43.5","94.5","64.5","36","4.5","0","0","0","0","0","0","1.5","0","0","0.2","5.5"
"466920","0","163","159.5","17.5","0.1","0","0","-9998","0","4.5","8.3","22.5","35.5","62.6","48","33","62","19","1","0","0.2","0","0","0","0","0","0","0","0","13"
"466930","0","314","133.6","39.9","-9998","0","0","0","0","0","3","27.2","30.6","93.9","40.2","59.3","52.5","28.2","4","0","0","0","0","0","0","0.6","0.4","0","0","3.1"
"466940","0","337.6","73.9","27.7","-9998","0","0","0","0","0.6","3.1","32.7","7.1","88.3","82","42.8","76","22.5","0.1","0","26","0","0","0","0","0","0","3","1.5","0"
"466950","0","212.5","19","6.5","0.5","0","0","0","0","0","0","2","3.7","69","32","82","27","63.1","0","0","0","0","0","0","0","17.5","0","0","0","0"
"466990","0.5","50","62","9","0","0","1.5","0.5","0","0","0","2.5","0","19.5","12","2.5","15.5","6","0","0","0","0","0","0","0","0","14.5","0","0","15"
"467050","0","111.6","129.2","26.7","1","0","0","0","0","0","10.5","0.8","0","246.5","63.1","68.1","43.5","47.5","12","0","0","0","0","0","0","0","0","0","0","0.7"
"467060","0","60.7","37.6","10.2","0.5","0.9","2.7","0.8","-9998","13.7","0.7","8.6","-9998","27.9","30","3.3","28.8","23.6","0.2","0","0","0","0","0","0","0","79.7","0","0","0"
"467080","-9998","46.4","57","4.3","13","25","0.4","20.9","5","-9998","0.7","13.6","0","28.6","31","6.5","20.9","11","-9998","0","0.5","0","0.8","0","0","0","26.5","-9998","0","0"
"467110","0","11.7","27","1.5","1.8","9.6","0","0.3","0","0","0","1.8","13.5","14","12.2","4.5","37.5","29.5","5.5","0","-9998","0.5","0","0","0","0","0","0","0","0"
"467300","0.5","0.1","17","7.9","36.4","0","0","0","0","0","0","24.3","45.8","16.3","13.9","0","57.7","55.1","0","0","0","0","0","0","0","0","0","0","0","0"
"467350","7.6","26.6","32.7","6.2","18.6","0","0","0","0","0","0","2.3","27","20.6","36.2","11.6","48.3","72.9","0.3","0.6","2.7","0","0","0","0","0","0","0","0","0.5"
"467410","17","1","12","60","1.5","0","0","5.5","0","0","0","8.5","2.5","13.5","52","20","51","6.8","-9998","-9998","0","0","0","0","0","-9998","0","0","0","0.2"
"467420","13.5","2","19.5","44","0.5","0","0","-9998","0","0","0","7","2","21.5","63","27.5","50","23.5","2","-9998","0","0","0","0","0","0","0","0","3","0"
"467440","20","0.5","3.5","77","0","0","0","0.5","0","0","0","2.5","3.5","11.5","44","5.5","16.5","7","0","0","0","0","0","0","3","0","0","0","61","-9998"
"467480","16","75.5","28.5","67","1.5","0","0","0","0","3.5","0","4.5","11.5","88","63","19","110","53","0.5","-9998","0","0","0","0","0","0","0","0","1","35.5"
"467490","40","36","171.5","57.5","3","0","0","0","0","0.5","23","62","3","119.5","72","65","123.5","53.5","-9998","0","0","0","0","0","0","0","-9998","0","0","64"
"467530","84.5","453.5","622.5","165.5","0","0","0","15.5","0.5","0.5","18.5","17","7.2","184","98.5","14","253.9","21.5","-9998","0.1","0","0","0","6.5","0","0","0","0.4","6","16.5"
"467540","5.5","55.5","119.5","56","0","0","0","0","3","2.5","0.5","0","1","8.5","4.2","3.5","30","0.4","0","0","0","0","0","0","0","0","0","0","1","0.5"
"467550","44","284.5",NA,NA,NA,NA,NA,"3","3","0","9","3","9.5","138.5","78","9.5","144.5","35","0","0","0","0","0","0.5","0","0","0","10","2","26"
"467571","0","53.5","69","23.5","4.5","0","0","0","0","0","14","5","0","117","62.5","100","76.5","45.5","7.5","0","0","0","0","0","0","0","0","0","0","3"
"467590","1","0","11.5","4.5","0","0","0","0","0.5","0.7","0","2.5","-9998","5","46","0.5","5","1","2.8","8.5","0.5","0","0","3","2","1","0","0","4.5","4.5"
"467610","0.1","2.6","53.4","16.4","0.1","0","1.7","3.4","0","0.1","0","0.9","0","1.4","7.4","0","10.6","0","0","0","0","0","0","0","0","0","0","0","1.4","18.8"
"467620","0","0","0.6","0.5","0","0","0","0","0","0","0.4","0","0","0","0.4","0","0","5.4","0","0","0","0","0","0","0","0","0","0","0","6.6"
"467650","30.5","103.5","291.5","95","9","1.5","3","0","0.5","-9998","10","51","0.5","101.5","51.5","22.5","151","22","-9998","0","-9998","0","14","39","-9998","0","0","0","7.5","8"
"467660","0.5","1.5","91","29","0","0","10","2.3","0","-9998","0.2","0","0","7.2","4.7","0.5","7","-9998","0","0","0","0","0","0","0","0","0","0","-9998","15"
"467770","1.5","31.5","36","3.5","26.5","0","0","0","0","0","0","0","0.4","107.5","76","20","60.5","52.5","2.5","0","0","0","0","0","0","0","0","0","0","25"
"467990","28.7","33.5","26","10","0.1","-9998","8.5","0","0","0","0","0","13.1","19.3","42.3","54","48.5","27.5","5.9","23.6","9","0","0","0","5.5","9.2","7.2","16.4","0","0"
"C0A520","0","122","151.5","18","0.5","0","0","0","0","0","7.5","19","26","58.5","41.5","34","62.5","19.5","1.5","0","0","0","0","0","0","0","1","0","0.5","8"
"C0A530","0","136","72","40","0","3.5","35.5","24.5","0","0","12","90.5","10.5","43.5","42","17.5","45","23.5","0.5","0","0","0","0.5","14.5","0","0","1","0.5","0","0"
"C0A540","0","90.5","61","19.5","0.5","8","57","15","0.5","1","7","42.5","27.5","42.5","38","19","52.5","15.5","0","0","0.5","0","46","123","0.5","0.5","77","0","0","0"
"C0A550","0","138","84","29","0.5","0.5","2.5","1","0.5","0","3","12.5","29.5","43.5","55","15.5","46","23","0","0","0.5","0","9","8.5","0","1","23","0","0","0"
"C0A560","0","71","168","4","0","28.5","27.5","1.5","4.5","1.5","49.5","37.5","1.5","67","42.5","17","48.5","19.5","0","0","0","1","66.5","5","0","0","0","23","0","17.5"
"C0A570","0","77","100","13.5","0.5","42","15.5","1","0","1.5","23","91","6","43.5","38.5","15.5","61","21.5","1","0","0","0","18","1","0","0","0","8.5","0","1"
"C0A640","0","177","130.5","28","0.5","0.5","6","0","0","9.5","32.5","94.5","10.5","53.5","52","23.5","56.5","24","0","0","28.5","0","4.5","0","0","1","19","2.5","0","0"
"C0A650","0","177","106","34.5","0.5","10.5","8","0","0","0.5","7","66.5","23.5","55","51","21","49.5","30.5","0.5","0","25","0","4.5","2.5","0","0","4.5","0","0","0"
"C0A660","0","291.5","71","39","0.5","0","0","0","0","0","2.5","29","7","97","74.5","30","85","28","0.5","0","18","0","0.5","0","0","3.5","16","0","0","0"
"C0A860","0","395.5","107.5","37","0.5","0","0","0","0","3","3.5","27.5","36","90","98.5","65","116.5","26","2.5","0","0","0","0","0","0","0","0","0","0","0"
"C0A870","0","308","114.5","25.5","0.5","0","0","0","0","18","7.5","32.5","45","70","61.5","42","77","23","2","0","0","0","0","0","0","0","0","0","0","0"
