"stno","2011-02-01","2011-02-02","2011-02-03","2011-02-04","2011-02-05","2011-02-06","2011-02-07","2011-02-08","2011-02-09","2011-02-10","2011-02-11","2011-02-12","2011-02-13","2011-02-14","2011-02-15","2011-02-16","2011-02-17","2011-02-18","2011-02-19","2011-02-20","2011-02-21","2011-02-22","2011-02-23","2011-02-24","2011-02-25","2011-02-26","2011-02-27","2011-02-28"
"467480","0","0","0","0","0","0","0","-9998","0","0","0","0","8.8","5.2","0.6","0","0","0","0.3","5","0","0","0","0","0","0","0","0"
"467490","0","0","0","0","0","0","0","0","0","0","0","-9998","8.3","4.9","1.5","0.7","0","0","2.4","9.2","0.2","0","0","0.4","0","0","0","0"
"467530","0","0","0","0","0","0","0","1.5","0","0","2.5","3.5","12","25.5","3.6","0","0","0","1","12.5","0","0","0","0","0","0","0","0"
"467540","0","0","0","13","-9998","0","0","0","0","0","0","0","0","1.9","0.5","0.6","0","0","0","0","0","0.1","0","0","7.8","2.4","0","0"
"467550","0","0","0","0","0","0","0","3","0","0","0","4","0","19.5","10.5","0.5","0","0","0","3.2","0","0","0","0","0","0","0","0"
"467571","0","0.7","0","0","0","0","0","0","0","0","0.6","-9998","13","6.6","1.5","2.4","-9998","-9998","32.2","5.8","0","0","0","0.3","0","0","0","0"
"467590","0","1","0","0","0","0","0","0","0","0","0","0","0","1.5","0","0","0","0","0","0","0","0","0","0","10","6","0","0"
"467610","0","0","5.9","0","0","0","0","0","0.1","0","0.2","0.2","0.3","11.5","0.1","0.2","0.1","-9998","0.3","1","0.2","0","0","0","5.1","0","0","0"
"467620","1.5","3","2.5","1.5","0","0","0","0","0","0","8","3","0","4","4","0","10.5","34","18","9","11","11.8","0","0","0","0","0","2.5"
"467650","0","0","0","0","0","0","0","0","0","0","0","0","4","12","0.2","-9998","0","0","0.5","4.5","0","0","0","1","0","0","0","0"
"467660","0","0","0","0","0","0","0","0","0","0","0","0","0.1","2.8","0","0.2","0","-9998","0","0.5","0","0","0","-9998","11.7","1.3","0","0"
"467770","0","0","0","0","0","0","0","0","0","0","0","0","10.2","5.5","3.5","3","0","0","2.3","8.5","0","0","0","0.3","0","0","0","0"
"467780","0","0","0","0","0","0","0","0","0","0","0","0","5.5","0.5","-9998","0","0","0","0","1","0","0","0","0","0","0","0","0"
"467990","2","0","0","0","0","0","0","0","0","0","2","0","15.7","0","7","13","1.5","1","12.5","-9998","0","0","0","0.5","0","0","0","0.2"
"C0A520","0","1","0","0","0","0","0","0","0","0","4","1.5","8.5","9.5","0","1","0.5","0","31.5","11.5","0","0","0","0.5","0","0","0","0"
"C0A530","6","3","0","0","0","0","0","0","9.5","1","11.5","5","4.5","14.5","2","0.5","0","1","22.5","13.5","0.5","0","0","3","0","0","0","0"
"C0A540","2.5","2","0","0","0","0","0","0","9.5","1","13.5","4","6","15","7.5","3.5","0","0.5","17","19","0.5","0","0","0.5","0","0","0","0"
"C0A550","6","7.5","0.5","0","0","0","0","0","24.5","2","39.5","11","11","26.5","14.5","6.5","2","22","32","29","3","0","0","6","2.5","0","0","0"
"C0A560","2.5","1","0.5","0","0","0","0","0","9","0.5","3","8.5","5","9","5","1","0","1.5","11.5","9.5","2.5","0","0","0.5","1","0.5","0","0"
"C0A570","4","6.5","0.5","0","0","0","0","0","11","1","25.5","5.5","7","31","3.5","0","0.5","0.5","19","21","1.5","0","0","0.5","0.5","0","0","0"
"C0A640","1","3","0","0","0","0","0","0","6","1","16","4.5","7","19.5","2","0.5","0.5","3","31.5","17","1.5","0","0","4","0","0","0","0"
"C0A650","3","6","0","0","0","0","0","0","11.5","1","17.5","6","7.5","18","5.5","2.5","2","8.5","32.5","23.5","3.5","0","0","6","0.5","0","0","0"
"C0A660","10.5","36","4","0","0","0","0","0","24.5","2.5","21","4","20.5","40.5","10","1.5","11.5","46.5","77","41.5","2.5","0","0","7.5","3","0","0","0"
"C0A860","13.5","30","1.5","0","0","0","0","0","21.5","6.5","97.5","4.5","28.5","68.5","18","2","14","66.5","81.5","63","8","0.5","0","8.5","6.5","0.5","0","0"
"C0A870","1.5","10","1.5","0","0","0","0","0","12","2.5","23.5","1.5","11","19.5","8","2","3.5","16","53.5","18.5","2","0","0","4","1.5","0","0","0"
"C0A880","35.5","48","31.5","0","0","0","0","0","41.5","2","7","3","11","16","6.5","16","2","15.5","38","19","0","0","0","5.5","7.5","0","0","0"
"C0A890","14.5","16.5","2","0","0","0","0","0","22.5","1.5","12.5","8.5","6","9","16","4","0.5","7.5","47","21.5","0.5","0","0","9","1.5","0","0","0"
"C0A920","3.5","20.5","9.5","0","0","0","0","0","13","4","14","1.5","44","23","16.5","6","24","70","87","33","0","0","0","4","0.5","0","0","0"
"C0A940","11.5","13","12.5","0","0","0","0","0","1.5","2.5","10.5","1","42.5","17","6.5","5","10.5","14","71","23","0","0","0","7.5","3","0","0","0"
"C0A950","6.5","16","1","0","0","0","0","0","10","2","1","0.5","6.5","0","1.5","3","3","5.5","30.5","3","0","0","0","2.5","2","0","0","0"
"C0A970","28.5","20","0","0","0","0","0","0","31","4","4.5","1.5","14.5","18.5","4","6","2.5","15","25","16","0.5","0","0","5","4.5","0","0","0"
"C0A980","0","3","0","0","0","0","0","0","0","0","0","0","8.5","2.5","0.5","1.5","0","1","31.5","6.5","0","0","0","0","0","0","0","0"
"C0A9A0","0.5","2","0","0","0","0","0","0","0","0","0","0.5","5.5","0.5","0","1","0","1","29","7.5","0","0","0","0.5","0","0","0","0"
"C0A9C0","0","3.5","0","0","0","0","0","0","0","0","0","0","6.5","0.5","0","1.5","0","0.5","28.5","5.5","0","0","0","0.5","0","0","0","0"
"C0A9E0","0.5","3","0","0","0","0","0","0","0","0","0.5","0","6.5","2","0","1.5","0","1.5","32","5.5","0","0","0","0","0","0","0","0"
"C0A9F0","0","2.5","0","0","0","0","0","0","0","0","0.5","0.5","5","0.5","0","1","0","1","29.5","10.5","0","0","0","1","0","0","0","0"
"C0AC40","1","7.5","1.5","0","0.5","0","0","0","2","1.5","9.5","2.5","12","13.5","6.5","5.5","1","6","40.5","10","2","0","0","1","1","0.5","0","0"
"C0AC60","0","1","0","0","0","0","0","0","0","0","8.5","1.5","9","11.5","0.5","1","0.5","0","26.5","15","0","0","0","0","0","0","0","0"
"C0AC70","0.5","2","0","0","0","0","0","0","1.5","0.5","0.5","0.5","8.5","2.5","0.5","0.5","0.5","0.5","35","11","0","0","0","1.5","0","0","0","0"
"C0AC80","1.5","1.5","0","0","0","0","0","0","2.5","0.5","2","2","8","9","0","0.5","0","1","30","15.5","1","0","0","2.5","0","0","0","0"
"C0ACA0","0","1","0","0","0","0","0","0","0","0","0","0.5","8","2.5","0.5","1","0.5","1","36","7.5","0","0","0","0.5","0","0","0","0"
"C0AD00","1.5","11.5","1","0","0","0","0","0","15","3","5","0.5","20","14.5","8","2.5","6.5","27.5","57.5","19.5","0","0","0","0","0","0","0","0"
"C0AD10","0","5","0","0","0","0","0","0","0","0.5","3.5","0","12.5","10.5","0.5","1.5","0","1","41","17","0","0","0","0.5","0","0","0","0"
"C0AD30","0","3","0","0","0","0","0","0","0","0","0","0.5","7.5","2","0","1","0.5","1","33.5","5","0","0","0","0","0","0","0","0"
"C0AD40","0","2.5","0","0","0","0","0","0","0.5","0","8.5","2","11","11.5","0.5","1","0","0.5","32","13","0","0","0","1","0","0","0","0"
"C0AD50","0","0.5","0","0","0","0","0","0","0","0","2.5","1","8.5","8.5","0","1","0.5","0","31.5","13.5","0","0","0","0","0","0","0","0"
"C0C460","3.5","0.5","0","0","0","0","0","0","0","0","3","1","10","14","1","0.5","0.5","0","16","11.5","0","0.5","0","1","0","0","0","0"
"C0C480","0.5","1.5","0","0","0","0","0","0","0","0","1","1","8","5.5","1","1","1","1.5","36","7.5","0.5","0","0","0.5","0","0","0","0"
"C0C540","0","6","0","0","0","0","0","0","0","0","0.5","0","14.5","5","1.5","2","1.5","1","57","8","0","0","0","0","0","0","0","0.5"
"C0C590","0","4.5","0","0","0","0","0","0","0","0","0","0","16","4.5","1","2","2","1","59","8.5","0","0","0","0","0","0","0.5","0"
"C0C630","0","0.5","0","0","0","0","0","0","0.5","0","3.5","2.5","9","10","0","2","0.5","0","25.5","10","0","0","0","0.5","0","0","0","0"
"C0C650","0","1","0","0","0","0","0","0","0","0","2","1.5","13","7.5","0.5","1.5","1","1","30","10.5","0","0","0","0.5","0","0","0","0"
"C0D360","4.5","0.5","0","0","0","0","0","0","0","0","1","0","12.5","14","2","1","0.5","1","9.5","14","0.5","0","0","0.5","0","0","0","0"
"C0D390","0","0","0","0","0.5","0","0","0","0","0","2","0","10.5","13","0.5","2","0","0","20.5","11","0.5","0","0","0.5","0","0","0","0"
"C0D480","0","0.5","0","0","0.5","0","0","0","0","0","3","0.5","11.5","11","0.5","2","0.5","0.5","30","9","0","0","0","0.5","0","0","0.5","0"
"C0D540","2","1.5","0","0","0","0","0","0","0","0","0","0","15.5","8","1.5","1","0.5","0","18","12","0","0","0","0","0","0","0.5","0"
"C0D550","0","0.5","0","0","0","0","0","0","0","0","0","3.5","14","16.5","4.5","6","0","0","9","15","0","0","0","0.5","0","0","0","0"
"C0D560","0","0","0","0","0","0","0","0","0","0","0","0","12.5","6.5","1","1.5","0","0","27","8","0","0","0","0","0","0","0","0"
"C0D570","0","0.5","0","0","0","0","0","0","0","0","0","0","12.5","4.5","1.5","2","0","0","22","7.5","0","0","0","0.5","0","0","0.5","0"
"C0D580","0","0","0","0","0","0","0","0","0","0","1","0","12.5","10.5","2","1","0","0","24","10","0","0","0","0.5","0","0","0","0"
"C0D590","0","0.5","0","0","0","0","0","0","0","0","0","0.5","18","5.5","1","2.5","0.5","0.5","33.5","6.5","0","0","0","0.5","0","0","0.5","0.5"
"C0E420","0","0","0","0","0","0","0","0","0","0","0","0","11","4.5","2","2.5","0","0","15.5","5.5","0","0","0","0.5","0","0","0.5","0"
"C0E430","1","0","0","0","0","0","0","0","0","0","0.5","0.5","14.5","11","3","1.5","0.5","0.5","15.5","14","0","0.5","0","0.5","0","0","0","0"
"C0E530","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","11.0","7.5","3.5","5.0","0.0","0.0","...","...","...","...","...","...","...","...","...","..."
"C0E610","0","0","0","0","0","0","0","0","0","0","0","0.5","10","14","5.5","3.5","0","0.5","8","13.5","0.5","0","0","0","0","0","0","0"
"C0E730","0","0","0","0","0","0","0","0","0","0","0","0","9.5","6.5","1.5","1.5","0","0","14.5","5","0","0","0","0.5","0","0","0","0"
"C0F861","0","0","0","0","0","0","0","0.5","0","0","0","8","14","21","4","5.5","0","0","8.5","11.5","0","0","0","1","0","0","0","0"
"C0G640","0","0","0","0","0","0","0","0","0","0","0","0","5","2","0","0.5","0","0","0.5","6.5","0","0","0","0","0","0","0","0"
"C0G650","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0","3","6","0","0","0","0","0","0","0","0"
"C0H990","0","0","3","0","0","0","0","0","0","0","1","0","0.5","7.5","8.5","3.5","0","0.5","5","6","0.5","0","0","3","0","0","0","0"
"C0H9A0","0","0","0","0","0","0","0","1","0","0","0.5","1.5","11.5","20","4","0","0","0","0.5","9","0","0","0","0","0","0","0","0"
"C0H9C0","0","0","5","0","0","0","0","1","0","0","0","9","11.5","22","14","34","11.5","0.5","14","23.5","0","0","0","2.5","0","0","0","0"
"C0I010","0","0","0","0","0","0","0","0","0","0","0","4.5","5.5","15.5","1.5","0.5","0","0","3.5","11.5","0","0","0","0.5","0","0","0","0"
"C0I090","0","0","0","0","0","0","0","0","0","0","0","0","6.5","7.5","0","0","0","0","1","7","0","0","0","0","0","0","0","0"
"C0I110","0","0","0","0","0","0","0","0","0","0","0","0","4.5","9","0","0","0","0","1","6","0","0","0","0","0","0","0","0"
"C0K240","0","0","0","0","0","0","0","0","0","0","0","0","6","6.5","1.5","0.5","0","0","0.5","15.5","0","0","1","0","0","0","0","0"
"C0K280","0","0","0","0","0","0","0","0","0","0","0","0","6.5","2","0","0","0","0","0.5","6.5","0","0","0","0","0","0","0","0"
"C0K330","0","0","0","0","0","0","0","0","0","0","0","0","5","8","0","0.5","0","0","1.5","5.5","0","0","0","0","0","0","0","0"
"C0M410","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1.5","0","0","0","0","3","0","0","0","0","0","0","0","0"
"C0M530","0","0","0","0","0","0","0","0","0","0","0","0","7","16","3.5","0","0","0","0","13","0","0","0","0","0","0","0","0"
"C0O810","0","0","0","0","0","0","0","0","0","0","6","3","1","11.5","0.5","0","0","0","0","2","0","0","0","0","0","0","0","0"
"C0O900","0","0","0","0","0","0","0","0","0","0","0","0","1.5","3.5","0.5","0","0","0","0","1","0","0","0","0","0","0","0","0"
"C0O930","0","0","0","0","0","0","0","0","0","0","0","0","0","10.5","0.5","0","0","0","0","1.5","0","0","0","0","0","0","0","0"
"C0R100","0","0","0","0","0","0","0","0","0","0","0","0","0.5","4.5","0","0","0","0","0","3","0","0","0","0.5","0.5","0","0","0"
"C0R150","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0R220","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0R270","0","0","0","0","0","0","0","0","0","0","0","0","0.5","4","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0R280","0.0","29.5","9.5","3.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","9.0","2.5","2.5","0.5","X","0.0","0.0","0.0","0.0","0.0","1.5","65.0","50.5","0.0","0.0"
"C0R350","0","0","0","0","0","0","0","0","0","0.5","0","0","8","5","0.5","0","0","0","0","0","0","0","0","0","10","8","0","0"
"C0R420","0.5","2","0","5","0","0","0","0","4","1","4.5","1.5","0.5","8","4.5","0.5","0.5","0.5","0.5","0","0.5","0","1.5","0.5","48.5","23.5","0","0"
"C0S680","0","0","0.5","0.5","0.5","0","0","0","0.5","0","6.5","4.5","2","15","0.5","0.5","0","1","3.5","15","7","2","0.5","2.5","12","3.5","0","0"
"C0S690","0","2.5","2.5","6.5","0.5","0","0","0","0","0.5","0.5","0","0.5","7","0.5","0","0","0","1.5","2","1","0.5","0","2","3","1","0","0"
"C0S700","0","3","5.5","0.5","0","0","0","0","0","0","0","0","0.5","8.5","0","0.5","0","0","0.5","1.5","0","0.5","0","1","7","2.5","0.5","0"
"C0S710","0","0","0","0","0","0","0","0","0","0","0","0.5","1","10","0","0","0","1","1","6.5","1.5","0","0","1.5","9.5","1.5","0","0"
"C0S730","7.5","17","1.5","1","3","0","0","0.5","0","0","6.5","17.5","4","12","18.5","6.5","2","1","1","1.5","5","1","3.5","1.5","13.5","7","0","0"
"C0S740","0","0","1","0","0","0","0","0","0","0","0","0.5","2.5","11","0.5","0.5","0","0","0.5","4.5","0.5","0","0","16","1","0.5","0","0"
"C0S750","1.5","0","0","0","0","0","0","2.5","0","0","2.5","7","4.5","15","3.5","2","0","1","0.5","8","1","0.5","0.5","0","5.5","16.5","0.5","0"
"C0S760","0","0","0","0.5","0.5","0","0","0","0","0","1.5","0","0","2.5","1","0","0","3","3.5","10.5","5.5","0.5","0.5","5","5.5","1","0","0"
"C0S770","0","1","0","37.5","0","0","0","0","3","0","0","0","0","4","0.5","0","0","0","1","0.5","1","0","0","0","6.5","6.5","0","0"
"C0S790","0","28","0","14.5","0","0","0","1.5","0.5","0","0","0","0","3.5","0","0.5","0","0","0.5","0","0.5","0","0","0","2.5","1.5","0","0"
"C0S810","0","0","0","0","0","0","0","0","0","0","0","0","0.5","6.5","0","0","0","0","0","0.5","0","0","0","0","8","0.5","0","0"
"C0S830","0","0","0","0","0","0","0","0","0","0","2","0","0","10.5","0.5","1.5","0","1.5","1","3","2","0","0","0","12","0.5","0","0"
"C0S840","0","0","0","3","0.5","0","0","0","25","0.5","0","0","0","1","0.5","0","0","0","0","0","0","0","0","1.5","30","3.5","0","0"
"C0T790","0","0","0","0","0","0","0","0.5","0","0","1","11","4.5","26.5","3.5","2","0","0","11.5","17","0","0","0","1.5","0","0","0","0"
"C0T820","0","0","0","0","0","0","0","0.5","0","0","1","9","4.5","2","0.5","1.5","0","0","7.5","9","0","0","0","0","0","0","0","0"
"C0T870","0","0","0","0","0","0","0","0.5","8.5","0","8","7","1","2.5","0.5","0.5","0.5","0.5","5.5","12.5","1.5","0","0","0.5","5","0.5","0","0.5"
"C0T960","0.5","0","0","0.5","0","0","0","0","0","11","4","1.5","0.5","6.5","0.5","0","0","1","2.5","11","3","0","0.5","0.5","8.5","1","0.5","0"
"C0T9A0","0","0","0.5","0","0","0","0","0","2.5","0","1.5","4","0.5","2.5","5.5","0.5","1","2","5.5","15.5","3.5","0","0","9.5","16.5","1","0","0.5"
"C0T9B0","0.0","0.0","0.0","0.5","/","/","/","0.0","5.5","0.0","7.5","10.0","2.0","7.0","0.5","1.5","0.0","5.5","6.5","17.5","4.5","1.0","0.0","10.0","33.5","2.0","0.0","0.0"
"C0T9D0","0","0","0","0","0","0","0","0","0","0","0","0.5","1.5","0","0.5","0","0","0","2","5","0","0","0","2.5","2.5","0","0","0"
"C0T9E0","0","0","0","0","0","0","0","0","6.5","0","0.5","7.5","1","1","9.5","0","0.5","3","6","12.5","2.5","0","0","7.5","29.5","1","0","0.5"
"C0T9F0","0","0","0.5","0","0","0","0","0","1","0","0.5","3","0","2","5","0.5","0","0.5","5.5","13","1","0","0","11","15","1","0","0"
"C0T9G0","0.5","0.5","1.5","0","0","0","0","0","2.5","2.5","7.5","4.5","0","3.5","1","1.5","0.5","6","4","12.5","4","0","0.5","6","5.5","1.5","0.5","0"
"C0T9H0","0","1","2","1","0","0","0","0","11","0","3.5","8.5","1","11.5","7.5","0.5","0.5","9","8","13.5","10.5","0","0","10.5","35.5","1","0","0.5"
"C0T9I0","0","1","3.5","0.5","0","0","0","0","0.5","0","7","3.5","0","15.5","7.5","0.5","0","5.5","3.5","5.5","6","0","0","3","35.5","1.5","0","0"
"C0T9M0","0","0.5","14","0","0","0","0","0","1","0","6.5","2.5","0","15","3","0.5","0","0.5","0.5","2","1","0","0","1.5","12","1","0","0"
"C0U600","3.5","1","0","0","0","0","0","0","9.5","0","1","4","2.5","1","20","0.5","0","0","8","7","0","0","0","0.5","0.5","0.5","0","0"
"C0U650","0.5","5","2","0","0","0","0","0","11.5","0.5","16","8.5","2.5","4","6","1","1.5","9.5","5","9","4.5","0","0","2.5","12","0.5","0","0"
"C0U710","0.5","2.5","1.5","0.5","0","0","0","0","2.5","0.5","13.5","5","4","11.5","4.5","1.5","0.5","3.5","3.5","10","0.5","0.5","0","1.5","5.5","0","0","0"
"C0U750","2.5","2.5","6.5","0","0","0","0","0","7","0","0.5","10","5","1","3","7","0","2","8.5","7.5","0","0","0","3","1","0.5","0","0"
"C0U760","0.5","0","0.5","0","0","0","0","3.5","23.5","0","11","3","4.5","2.5","4.5","2.5","1.5","6","3","5","0","0","0","3","7.5","0","0","0"
"C0U770","0","0","0","0","0","0","0","0","7","0","0","0","0.5","1.5","1.5","1.5","0","0","2","1","0","0","0","0.5","1","0","0","0"
"C0V250","0","0","0","0","0","0","0","0","0","0","0","0","0","8","1","0","0","0","0","2","0","0","0","0","0","0","0","0"
"C0V310","0","0","0","0","0","0","0","0","0","0","0","0","0.5","3.5","0","0","0","0","0","1.5","0","0","0","0","0","0","0","0"
"C0V370","0","0","0","0","0","0","0","0","0","0","0","0","1","5.5","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0"
"C0V490","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0V500","0","0","0","0","0","0","0","0","0","0","0","0","0.5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0X080","0","0","0","0","0","0","0","0","0","0","0","0","5","2.5","0.5","0","0","0","0","1","0","0","0","0","0","0","0","0"
"C0Z050","0","0","0.5","0","0","0","0","0","0","0","0.5","2.5","0","8.5","1","3","0","3","2","5.5","3.5","0","0","3","4.5","3.5","0","0"
"C0Z061","0","0","0.5","0","0","0","0","0","0","0","2","0.5","0.5","10.5","0.5","1","0","1.5","2.5","9.5","2.5","0","0","0","8","0.5","0","0"
"C0Z070","0","0","0","0","0","0","0","0","0","0","2.5","1","0.5","10","1","1.5","0","1","1","3.5","2","0","0","0","6","1","0","0"
