"stno","2015-07-01","2015-07-02","2015-07-03","2015-07-04","2015-07-05","2015-07-06","2015-07-07","2015-07-08","2015-07-09","2015-07-10","2015-07-11","2015-07-12","2015-07-13","2015-07-14","2015-07-15","2015-07-16","2015-07-17","2015-07-18","2015-07-19","2015-07-20","2015-07-21","2015-07-22","2015-07-23","2015-07-24","2015-07-25","2015-07-26","2015-07-27","2015-07-28","2015-07-29","2015-07-30","2015-07-31"
"466880","0","0","0","4","0","7","0","0","5.5","88","0","0.3","0","0","0","0","0","0","11.5","0.8","0","0","65.2","1","0","0","1","34","26.5","17","0"
"466900","0","0","0","0","0","-9998","0","0","29","42.5","-9998","0","0","0","0.5","0","0","0","0.5","11","0","0","18.5","0","0","0","0","0","0","0","0"
"466910","0","0","0","55.5","0.3","0","0","0","44","223","-9998","0","0","0","0","0","0","0","4.2","9","0","0","17.5","11.5","0","0","0","1.5","0","0","0"
"466920","0","0","0","1.3","0","0","0","0","22.2","91","0","14.6","0","0","0","0","0","0","53","3.9","0","2.5","68","0.5","0","0","6","45","4.5","4.3","0"
"466930","0","0","0","18.3","0","0","0","0","24","363.2","0.2","0","0","0","0","0","0","0","3.3","8.4","0","0","26.9","18.6","0","0","0","0.2","0","0.1","0"
"466940","0","13","21.9","8.2","-9998","0","0","5.5","29.7","42.4","0","18.2","0","0","0","0","0","0","46.5","0.7","0","0","0","0","0.1","0","0","0","-9998","-9998","0"
"466950","0","0","0","0","1.3","0","0","0","0","17.5","4.5","0","0.3","0","0","0","0","0","0.3","1.6","0","0","0","0","0","0","0","0","0","0","0"
"466990","0","0","0","0","0","2","-9998","4.5","0","-9998","0","0","3","0","0","0","0","0.5","1","0","0","0","0","0","0","0","0","0","0","0","0"
"467050","0","0","0","0","0","0.1","0","0","0.1","3.9","0","0","0","0","0","0","0","0","3.5","0.5","0","0","0","0","0","0","0","0.6","0","0","0"
"467060","0","0","0","9.7","0","0","0","0.2","7","15.3","0","0","0.4","0","0","0","0","0","11.2","1.1","0","0","0.1","0","0","0","0","0","0","0","0"
"467080","0","0","0.7","11.1","1.2","0","0","11.2","3.3","24.9","0","1.5","0","0","0.2","0","0","0","55.6","0.4","0","0","0","0","0","0","0","0","0","0","0"
"467110","0","0","0","0","0","0","0","0.8","0.4","0","0","0","0","0","0","0","0","0","7.7","51","7.8","0.5","50.7","10.3","8.9","0","0","0","0","0","0"
"467300","3.6","0","0","0","0","0","7","17.1","0.1","0","0","0","0","0","0.1","0","0","15.7","43.4","17.3","0","29.4","0","0","0","0","0.2","0","0","0","0"
"467350","0.4","0","0","0","0","-9998","2.9","5.1","0","0.7","0","0","0","0","0","0","0","0","35.7","25.5","9.3","11.5","0","0","0","0","0","0","0","0","0"
"467410","4","4.5","0","0","2","1","15","19","0","0","1","2.5","9","0","0","0","0","9.5","35","67","0","38","0","0","0","0","16.5","1","0","0","0"
"467420","2","9","0","0","1.5","4","62.5","20.5","0","0","-9998","4","13.5","0","-9998","0","0","66.5","28","75","0","33","0","0","0","5.5","6","12.5","0","0","0"
"467440","6","0","0","0","-9998","0","19.5","39","1","0","1","2.5","27","0","0","0","-9998","0.5","35.5","10.5","0","35.5","0","0","6","8","7.5","0.5","0","0","0"
"467480","0","0","0.2","0","3.5","-9998","49","5.7","0","1.3","5","0.1","0","0","26","0","0.8","-9998","26.4","46","0","16.1","0","0","0","0","63.2","1.5","-9998","0.8","0"
"467490","0","0","0","0","0.3","0.1","7","3","0","8.7","0","0.8","0","9.9","0","0","0","0","12.7","1.7","0","1.8","0","0","0","0","0.5","24.9","0","0","0"
"467530","0","0","0","0","17","0.8","2","6.7","0","39","92","1.1","33","0.5","4.5","4.5","33.5","2.5","33.5","12","0","15","2.4","0","1.6","13","23","48","25.5","2","37.5"
"467540","0","0","0","0","8.9","42.3","155","256.5","1.5","0","1","0","0","0","0","0","0.5","26.5","40.5","2","0","0","0","0","0","0","0","0","0","0","0"
"467550","0","0","0","0","1","1","2","28","1","68.5","35","0","4.5","1","7","0","0","0","36.8","23.2","0","6.2","0.4","0","7.5","11.6","16.6","5.5","6","0","2"
"467571","0","0","0","0","0","-9998","6","0","30.5","7.7","0","0","0","0","0","0","0","0","10.5","0","0","0","0","0","0","0","0","0.5","0","0","0"
"467590","0.5","0.5","0","0","21","28.5","169","49.5","44.5","0","-9998","8.5","25.7","34.5","0","0","3.5","38","14.5","6","0","0","0","0","0","0","0","49","0","0","0"
"467610","0","0","0","0","5.9","39.7","1.8","107.7","0","0","0","0","32.7","0","0.4","0","0","0.1","28.4","0","0","0","0","0","0.1","0","0","0","0","0","0"
"467620","0","0","0","0","32.3","20.1","11.8","48","1.6","0","0","0","0.2","0","3.3","0.5","14.6","55.5","10.7","0","0","0","0","0","0","0","0","0","0","0","0"
"467650","0","1.5","-9998","-9998","0","0","0","1.5","0","18.5","3","8","-9998","0.5","1.5","0","0","-9998","26","2","0","0.5","0.5","3","0","51","8.5","13","2.5","29.5","0"
"467660","0","0","0","0","6.4","11","34.8","83.5","0.5","0","0","2","40.2","7","34.5","0","0","3.5","88","-9998","0","0","0","0","0","0","0","0","0","0","0"
"467770","0","0","-9998","0","-9998","0","0.5","0.5","0.5","21","0","1","0.7","0","0","0.5","0","0","23","0.2","0","15.5","0","0","0","0","0.2","0.4","0","0","0"
"467780","7.5","-9998","0.5","0","-9998","3","81","11","0","0","-9998","0.5","-9998","0","2","0.5","0","26.5","35.5","21","0","48.5","0","0","0","0","9","10","0","0","0"
"467990","0","2","5.5","0.6","0","1.2","1.8","0","0","-9998","2","0","0","0","0","0","0","0","0","22.7","45","0","0","0","0","0","0","0","0","0","0"
"C0A520","0","0","0","1.5","0","7","0","0","7","95.5","0","0","0","0","0","0","0","0","10","0","0","0","45","5.5","0","0","0","39","22.5","23.5","0"
"C0A530","0","13","0.5","22.5","1.5","0","0","0","34","175","0","48.5","0","0","0","0","0","0","56","0","0","0","32","0","2","0.5","9","0","0","4.5","0"
"C0A540","0","22.5","9.5","17","0","0","0","0","49.5","174.5","0.5","21","0","0","0.5","0","0","0","85.5","1","0","0","62","0","3","1.5","0","0","0","0","0"
"C0A550","0","0.5","7.5","5.5","3","0.5","0","14.5","27.5","195","0","29","0","0","0","0","0","0","57","1","0","0","3.5","0","0","0","0","0","0","0","0"
"C0A560","0","1","5.5","17.5","0","0","0","0","35","262.5","3","47.5","0","0","4","0.5","0","0","36","1","0","0","26","2","0","43.5","13","2.5","0","3.5","0"
"C0A570","0","0","0","5","0","0","0","0","62","194","0","34.5","0","0","1","0","0","0","19","0.5","0","0","14.5","0","29.5","18.5","11","0.5","0","58.5","0"
"C0A640","0","8.5","13","22.5","0","0","0","0","34","102.5","0","28","0","0","0","0","0","0","28","1","0","0","0.5","0","6.5","0","12.5","14.5","0","3.5","0"
"C0A650","0","3.5","0","6.5","1","5.5","0","3","69.5","204.5","0","38","0","0","0","0","0","0","139.5","1.5","0","0","32.5","0","6.5","0","23.5","0","0","1","0"
"C0A660","0","1.5","14","48.5","2.5","0.5","0","7.5","30.5","57","0","6.5","0","0","0","0","0","0","46.5","0.5","0.5","0","0","0","0","0","0","0","0","0","0"
"C0A860","0","0","0","54","1.5","0","0","0","18.5","118","1","0","0","0","0","0","0","0","12.5","0.5","0","0","3.5","0","1","0.5","0","0","0","0","0"
"C0A870","0","0","0","19","0","0","0","0","27","166.5","0","0","0","0","0","0","0","0","6.5","0","0","0","14.5","2","8","0.5","0","0","0","0","0"
"C0A880","0","0","3","0","34","1.5","0","10","22","79.5","0","14","0","0","0","0","0","0","24","1","0","0","0","0","0","0","0","0","0","0","0"
"C0A890","0","0","3.5","0.5","4.5","2.5","0","6","31","129","0.5","27","0","0","0","0","0","0","29.5","0.5","0","0","5.5","0","0","0","0","0","0","0","0"
"C0A920","0","0","0","33","11","0","0","0","5.5","42.5","0","0","0","0","0","0","0","0","0","4","0","0","24","1","0","0","0","0","0","0","0"
"C0A940","0","0","0","57","21","0","0","0.5","4.5","63.5","0","0","0","0","0","0","0","0","7","2","0","0","3","0","0","0","0","0","0","0","0"
"C0A950","0","0","0","8","12.5","2","0","37","36.5","2.5","0","7","0","0","0","0","0","0","9.5","1","0","0","0","0","0","0","0","0","0","0","0"
"C0A970","0.0","0.0","0.0","0.0","5.0","3.0","0.0","10.5","17.0","35.5","0.0","7.5","0.0","0.0","0.0","0.0","0.0","0.0","16.0","0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","/","/","0.0","0.0"
"C0A980","0","0","0","7","0","0","0","0","26.5","78.5","0","0","0","0","0","0","0","0","4.5","18","0","0","35.5","21.5","0","0","0","0.5","0","1","0"
"C0A9A0","0","0","0","0","0","0","0","0","21","127.5","0","7","0","0","0","0","0","0","27.5","0.5","0","0.5","84","17.5","0","0","0","19.5","0","1.5","0"
