"stno","2010-11-01","2010-11-02","2010-11-03","2010-11-04","2010-11-05","2010-11-06","2010-11-07","2010-11-08","2010-11-09","2010-11-10","2010-11-11","2010-11-12","2010-11-13","2010-11-14","2010-11-15","2010-11-16","2010-11-17","2010-11-18","2010-11-19","2010-11-20","2010-11-21","2010-11-22","2010-11-23","2010-11-24","2010-11-25","2010-11-26","2010-11-27","2010-11-28","2010-11-29","2010-11-30"
"466880","0","0","0","0.5","4","11.5","3","0","0","0","0","0.1","8.1","0.6","2.5","5.1","-9998","-9998","15.9","2.5","0","1.5","3.5","0","25.9","0","0","0","0","-9998"
"466900","0","0","0","0","10.1","23","0.8","0","0","0","0","0","8.6","0.8","6.5","4.1","0","0.9","3.1","4.1","0","0.7","0","0","26.7","0","0","0","-9998","0.1"
"466910","0","7.5","18","29","23.5","32.5","28","0","0","0","0","0","10","7.5","42","19.5","15","12","17.5","9.5","1","17","7","0.5","93.5","0","0","0","0","7"
"466920","0","-9998","-9998","1","5.5","10.5","2","0","0","0","0","-9998","9","0.5","2","5","-9998","0.2","49.1","4","0","3","0.5","0","35","0","0","-9998","0","0"
"466930","0","5","7.5","15.5","15","28","25.2","0","0","0","0","0","9.5","7","51","19.2","10","7.5","7.5","7","1","8.5","6.5","-9998","49","0","0","0","0","1"
"466940","0","-9998","5.2","39","11.5","30.7","20","0","0","0","0","0.2","9","2.6","11","48.5","15","27","43.3","14.5","1.2","2.2","9","0","13.5","0","0","0.6","0","0.3"
"466950","0","0","0","1.1","74.6","63.2","7.3","0","0","0","0","0","29.5","43.5","0","3.5","0.3","0.5","12","3.5","1.9","0","0","0","0.8","0","0","12.5","1.4","-9998"
"466990","0","5.5","0","9.5","17","14","3.7","0","0","0","0","4.1","36","0","2","2","0","2.2","0.5","0","0","1","0.5","0","0","-9998","3","3.5","0","0"
"467060","0","15","52.7","14.4","39.6","3","155","0","0","0","0","6.9","20","45.9","84.1","94.5","112.4","29","7.4","92.8","3.4","21.5","16","0","13.7","2.2","0","0.9","0.1","0"
"467080","0","4.6","21.8","28.3","26.4","0.9","22.2","0","0","0","0","2.8","14.4","36","16.5","47.1","23.2","35","6.4","38.8","3.5","5.4","1.6","0.9","12.8","0","0","4.4","0","0"
"467110","0","0","0","0.2","6.5","7.3","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467300","0","0","0","8.5","4.5","0.5","0","0","0","0","0","0","12","0.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467350","0","0","0","2.1","0.9","-9998","0","0","0","0","0","0.1","3.4","1.3","0","0","0","-9998","0.5","0","0","0","0","0","0","0","0","0","0","0"
"467410","0","0","0","13.5","8","0","0","0","0","0","0","-9998","32.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467420","0","0","0","18.5","9","0","0","0","0","0","0","-9998","34","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0"
"467440","0","0","0","-9998","0","0","0","0","0","0","0","0.5","12.5","0","-9998","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467480","0","0","0","7.1","1.6","0","0","0","0","0","0","1.4","29.3","0.7","0.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467490","0","0","0","3.4","1.3","0.2","0","0","0","0","0","0.7","13.4","1.2","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0"
"467530","0","0","0","31.1","16.3","0","0","1.5","0","0","0","2","29","0","4.5","3.4","0","0","0","0","0","0","0","-9998","0","0","0","0","0","0"
"467540","0","0","0","0","3.5","0.5","0","0","0","0","0","0","25.3","5.9","1.5","0","0","0","1.8","0.2","-9998","3.1","0","0","0","0","0","0","0","0"
"467550","0","0","0","48.9","39.3","0","0","2","0","0","0","9.8","43.6","1","14.5","5.5","0","0.7","0","0","0","0","0","0","0","0","0","0","0","0"
"467571","0","0","0","1","3","8.4","0.1","0","0","0","0","0","7.7","1.5","0","0.5","0","0","0.4","0","0","-9998","0","0","4.1","0","0","0","0","0"
"467590","0","0","0","0.2","1.7","0","0","0","0","0","0","0.5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467610","0","0.3","0.6","4.8","0.3","1.4","0.6","0.1","0","0","0","1.6","56.9","0","1.8","0","0","0","3.5","0.1","0","4.4","0.3","0","3","0","0","0","0","0"
"467620","0","0","0","17","2.5","17.1","25.5","2.6","0.5","0","0","1.3","34","4.6","5.5","4","11.5","4.1","0","0","0.1","8","0.5","0","4","0.7","0","8.5","0.5","1.5"
"467650","0","0","0","6","2","0","0","0","0","0","0","1.5","28.5","0.5","0.5","0","0","0","0","0","0","0","0","0","-9998","0","0","0","0","0"
"467660","0","0","0","0.1","2.4","2.5","0","1","0","0","0","0.5","39","0.5","1.1","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467770","0","0","0","1.7","1.5","0.1","0","0","0","0","0","0","7.7","1.5","0","0","0","0","3.5","0","0","0","0","0","0","0","0","0","0","0"
"467780","0","0","0","32","5","0","0","0","0","0","0","0","27.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467990","0","0","0","0","2.6","8.1","-9998","0","0","0","0","0","1.5","0.4","0","0","0","0","0.4","0","0","-9998","0","0","0","0","0","4.4","1.8","0"
"C0A520","0","0","0","0.5","3","12.5","1.5","0","0","0","0","0","6.5","1","1","3","0","0","3.5","2","0","0.5","4","0","24.5","0","0","0","0","0"
"C0A530","0","0","1.5","13.5","5","2.5","18","0.5","0","0","0","0","11.5","8","19","13","4.5","3","6","6.5","1.5","1.5","2","0","43","0","0","0","0","0"
"C0A540","0","0","1","22","22","10","20.5","0","0","0","0","3","16","5","24","14.5","7","9","8.5","12","5.5","2","1.5","0","33","0","0","3","0","0"
"C0A550","0","4.5","28","59.5","21.5","26","45","0","0","0","0","1","16","20","54.5","66.5","42.5","63","24","29.5","4.5","17.5","7.5","1","91.5","0","0","1","0.5","0"
"C0A560","0","4.5","20.5","11.5","9","1.5","13.5","0.5","0","0","0","0.5","12","5.5","23.5","11","4.5","2","5","10.5","0.5","2","5","0","20","0.5","0","0","0","0"
"C0A570","0","0","6.5","7","6","2","26","0.5","0","0","0","1","9","1.5","28","12.5","4.5","2","12.5","6","1.5","12.5","11","0","60","0","0","0.5","0","0"
"C0A640","0","0","0.5","11.5","5.5","4.5","15","0.5","0","0","0","0","9.5","3","21.5","14.5","4.5","1.5","9","8.5","0.5","1","3","0","62","0","0","0.5","0","0"
"C0A650","0","0.5","3.5","38.5","10.5","11.5","28.5","0","0","0","0","0","13","6.5","39","30","12.5","11","13.5","24","1","8.5","3.5","0","84.5","0.5","0","0.5","0","0"
"C0A660","0","0.5","20","73.5","13","36","30","0","0","0","0","0","10","7","17","85.5","44","43","112","28.5","1","1.5","10","0","46","0","0","0","0","1.5"
"C0A860","0","1.5","17.5","43.5","24","48.5","57","0","0","0","0","0","13.5","14.5","30","75","58","36","47.5","41.5","3","25","26","0","137","0","0","0","0","0.5"
"C0A870","0","2","8","30","12","28","30","0","0","0","0","0","9.5","6","33.5","29","16.5","15","16","16.5","2","22","9.5","0.5","70.5","0","0","0","0","1"
"C0A880","0","0","2.5","59","17","48","16","0","0","0","0","0","18.5","7","19","69.5","19","59","47.5","37.5","3","4","21.5","1.5","19.5","0","0","1","0","0"
"C0A890","0","2.5","24.5","55.5","25","36.5","34.5","0","0","0","0","1","27","9.5","31.5","78.5","33.5","75.5","20.5","35","4.5","20","10","0","25","0","0","0.5","0","1"
"C0A920","0","0","4","24.5","21","38.5","43.5","0","0","0","0","0","11","7","3.5","35","17","34","26","17.5","2","1","12.5","0","29","0","0","0","0","0.5"
"C0A940","0","0","1","11","20.5","48","25.5","0","0","0","0","0","9.5","10.5","4.5","28","4.5","11.5","39","42","1","0","3.5","0","43.5","0","0","0","0","0"
