"stno","2011-06-01","2011-06-02","2011-06-03","2011-06-04","2011-06-05","2011-06-06","2011-06-07","2011-06-08","2011-06-09","2011-06-10","2011-06-11","2011-06-12","2011-06-13","2011-06-14","2011-06-15","2011-06-16","2011-06-17","2011-06-18","2011-06-19","2011-06-20","2011-06-21","2011-06-22","2011-06-23","2011-06-24","2011-06-25","2011-06-26","2011-06-27","2011-06-28","2011-06-29","2011-06-30"
"466880","6.8","9.3","-9998","-9998","0","0","0","0","0.3","12","5.5","0","0","0","0","0","4.5","0","0.5","0","0.5","0","0","28","155.5","45.5","-9998","47.5","37","1.5"
"466900","2","10.8","0","0","0","0","0","0","0","2.6","0.9","0","0","0","0","0","0","0","0","0","0.2","0","0","7","116","12.5","0","15.7","7.5","0"
"466910","4.5","15.5","0","0","0","0","0","0","0.5","3.5","6","0","0","0","0","0","0","0","0","0","1","0","0","43","277.5","36.5","14","60.5","6.5","0"
"466920","4","9.5","-9998","0","0","0","0","0","14.5","17","6","0","-9998","0","0","0.2","0.5","0","0","0","0.5","0","0","11","106.4","39.5","0","50.5","25","0"
"466930","4.6","11.2","0","0","0","0","0","0","0.5","6.2","1.5","0","0","0","0","0","0","0","0","0","-9998","0","0","42","275.5","44","8","57.5","10.5","0"
"466940","22","1.5","0","0","0","0","0","0","0","7.5","0","0.5","6","0","0","0","0","0","0.4","0","-9998","0","0","14.9","92.3","0.5","0","2.7","0.4","0"
"466950","65.5","11","0","0","0","0","0","0","0","0","36.8","24.2","0.1","0","0","0","0","0","0","0","0","0","0","6","150.2","0.9","0","0","0","0"
"466990","23","1","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48.1","0","0","2.5","1.5","0","0.7","6.5","0","0"
"467060","6.6","0","0","0","0","0","0","0","-9998","0","8.3","0","0.2","0","0.1","0","0","0.2","0","0","0.9","0","0","29.1","27.2","0.2","0","1.5","0","0"
"467080","16.7","2.1","0","0","0","0","0","0","0","12.6","0","35.6","8.6","0","-9998","0","0","0","0","0","2.2","0","0","25.4","36.8","0.3","0","1.4","7.5","0"
"467110","13.5","2.7","0","0","0","0","0","0","0","1","1.3","4.8","0","0","0","0","0","0","0","0","0","-9998","0","11.6","17.5","0","0","52","10.3","0"
"467300","39.7","0","0","0","0","0","0","0","0","0","1.5","3.5","0","0","0","0","0","0","0","0","0","1.5","0","0","0","0","2.5","43","0.5","0"
"467350","27.4","1.8","0","0","0","0","0","0","0","0","0.2","0","0","0","0","0","0","0","0","0","1","0.7","0","-9998","0","-9998","0.5","23.1","6.4","0"
"467410","9","11.5","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","5","0","52.5","0","0.5","16.5","42.5","166","-9998","0"
"467420","6.5","10.5","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","2.5","0.5","12.5","0","0","0","1","2","49","147.5","0","0"
"467440","47.5","0","1.5","0","0","0","0","0","0","7","0","9","0","0","0","0","0","0","0","-9998","18","0","0","0","0.5","29.5","97.5","181.5","-9998","0"
"467480","4","15.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","-9998","4.5","0.8","7.9","0","0","4","29","32.5","25.2","24.6","0.4","-9998"
"467490","0.5","13.7","0","0","0","0","0","0","0","2.7","0","0","0","0","0","0","12.2","0","0","0","3.5","0","0","3.1","24.6","15.1","66.5","2.3","7.1","0"
"467530","8","2.6","0","0","0","0","0","0","2","1.5","0","12","0","5.9","0","0","0","9","50","4","24","0.5","0","62.5","66.5","20.5","50.5","11.5","1.6","1"
"467540","53","0","0","0","0","0","0","0","0.1","21.2","5.9","0","0","0","0","0","0.2","0","0","38.5","230.5","36","0","1.5","32.3","2.4","115","25","7.3","0"
"467550","16","5","0","0","0","0","0","0","2.5","2.5","0","2.5","0","0","0","0","0","0","3.8","1.9","39","0.9","0","58.8","120","3.5","12.1","25.5","2.2","0"
"467571","0.7","5.2","0","0","0","0","0","0","0","6.2","0.4","0","0","0","0","0","1","0","0","0","2.4","0","0","20.2","68.6","0","0","17.8","51.9","0"
"467590","66","0","0","0","0","0","0","0","0","0.2","0","0","0","0","0.2","0","0.5","0","0","58.5","56","8.5","0","0","23.5","25.5","76.5","16","8","0"
"467610","62.2","0","0","0","0","0","0","0","2.6","2","6","0","0","0","0","0","0","0","0","48.9","79.5","18.5","0","3.7","0.5","0","61.5","13.2","9.2","0"
"467620","100.5","6","0","0","0","0","0","0","0.7","0","6.2","5.8","0","0","0","7.4","2.6","0","0","51.2","12.7","4.4","0","2","0","0","44.5","2.8","4.3","0"
"467650","15","3.5","0","0","0","0","0","0","3.5","10","0","9","3","0","0","0","0","41.5","13","0","10","0","0.5","10","42.5","10.5","15.5","27.5","2","0"
"467660","64.5","0","0","0","0","0","0","0","10","25.5","23","0","0","0","0","0","0.5","0","0","18","245.3","5.7","0","5","2.5","0","42","24.2","3.5","-9998"
"467770","-9998","0.2","0","0","0","0","0","0","0","3.5","0","0","0","0","0","0","0","0","0","0","1","0","0","2","13.5","0","20.5","1","0.5","0"
"467780","2.5","61.5","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","2.5","0","0","0","0.5","25.5","19","92","0","0"
"467990","0.3","0.4","1.6","0.5","0","-9998","20.5","1","0","0","0","7.5","0.7","0.5","0","0","0","0","0","0","0","0","0","0","2.1","0","0","8","15","0"
"C0A520","9.5","12","0","0","0","0","0","0","0","17.5","0.5","0","0","0","0","0","10.5","0","2.5","0","0.5","0","0","16","128.5","43.5","15","57","36.5","1"
"C0A530","47","4.5","0","0","0","0","0","0","0","2","3.5","56","49.5","0","4.5","9.5","0","3","0","0","0","0","0","28","122.5","1","0","2","13","0"
