"stno","2016-10-01","2016-10-02","2016-10-03","2016-10-04","2016-10-05","2016-10-06","2016-10-07","2016-10-08","2016-10-09","2016-10-10","2016-10-11","2016-10-12","2016-10-13","2016-10-14","2016-10-15","2016-10-16","2016-10-17","2016-10-18","2016-10-19","2016-10-20","2016-10-21","2016-10-22","2016-10-23","2016-10-24","2016-10-25","2016-10-26","2016-10-27","2016-10-28","2016-10-29","2016-10-30","2016-10-31"
"466880","0","0","0","0","0.5","12.7","13","27.5","27","9","1.5","4","1.2","9","3","0","-9998","0","-9998","3.3","0","9","0","0","0","0","0","0","0.5","0","0"
"466900","0","-9998","0","-9998","0.5","13","13.5","8.5","11.5","5.5","4.5","9.5","0.5","2.5","25.5","-9998","0","0","0","0","0","4.5","0","-9998","0","0","0","0","0.5","-9998","3"
"466910","0","0","0","1.5","6.9","40.3","24.1","34.2","53.8","46","73","76.2","20.5","7.3","122","5","33","2.4","1.5","5.5","0","3","0","0.7","0","0","0","2","73","32","4"
"466920","0","0","0","0","0.2","15","19.5","15.3","22","8.5","3.5","13.9","0.7","0.7","12.4","1","1.9","0","0","2","0","17.5","0","0","0","0","0","0","3.5","0","-9998"
"466930","0","0","0","0.7","4","35","30.8","44.6","70.2","56.7","55.1","93.7","62.9","26.9","122.6","0.9","17.3","0.6","0.4","4.1","0","1.6","0","0.9","0","0","0","1.1","68.1","18.6","2.5"
"466940","0","0.7","1.5","2","2.2","33","40.2","93.2","246","76","14.9","115","2.5","0.6","66.5","4","17.6","17","2.3","49.6","2.5","0.2","0.6","0.1","0","0","0","0","25.6","0.5","0.6"
"466950","0","-9998","0","0","-9998","10.5","5.3","16.7","15.3","21.9","57.4","4.3","0","0.1","73.9","1.3","13.8","0.2","0.5","1","0","0","0","0","0","0","0","0","1","0","0"
"466990","1","0","0.5","0","5","100","268.5","42.5","29.5","-9998","0","32","7","12","11.2","-9998","20.5","4.5","2.5","36","89","0","4","11","0","0","0","0","2.5","1","0"
"467050","0","0","0","0","0","4","6.7","18","18.6","14.3","1.2","3.5","0","0.1","2.5","0","0","0","0","0","0.1","0","0","0","0","0","0","0","0.7","0","0"
"467060","3","0","0","0","7.2","34.7","93.8","9.7","72.1","18.6","2.5","17.7","2.7","30.4","43.2","5.8","98.5","5.6","14.5","69.9","137","0.6","42.3","1","0","0","0","4.6","123.9","33.1","0"
