"stno","2011-09-01","2011-09-02","2011-09-03","2011-09-04","2011-09-05","2011-09-06","2011-09-07","2011-09-08","2011-09-09","2011-09-10","2011-09-11","2011-09-12","2011-09-13","2011-09-14","2011-09-15","2011-09-16","2011-09-17","2011-09-18","2011-09-19","2011-09-20","2011-09-21","2011-09-22","2011-09-23","2011-09-24","2011-09-25","2011-09-26","2011-09-27","2011-09-28","2011-09-29","2011-09-30"
"466880","3","3","0","0","0","0","0","0","0","0","0","0","3.4","1","0","0","0","0.5","-9998","0","0","0","0","0","0","0","0","0","0","38"
"466900","0.2","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","4.5","0.5","0","0","0","0","0","0","0.4","0","0","0","19"
"466910","-9998","1","0","0","0","0","0","0","-9998","0","0","0.5","1","16.5","-9998","0","0","7","8.5","2.5","0","0.5","0.5","0.5","0.5","49","18","0","0","74"
"466920","1.5","3.6","0","0","0","0","0","0","0","0","0","-9998","24","14","0","0","0","1.5","2","0","0","0","0","0","0","0.3","0.7","0","0","4"
"466930","0.5","0.5","0","0","0","0","0","0","0","0","-9998","0.1","2","9","0.5","0","0","13","4","3","0","-9998","-9998","0","-9998","25.5","5.5","0","0","98"
"466940","0.2","1.5","0","0","0","0","0","0","4.1","0","0","0","0","5.5","0.1","0","0","-9998","5.6","3.5","0","0","0.5","-9998","0.6","8.5","0.6","2.2","0","19.8"
"466950","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8","0","0","0","4","0.5","2.5"
"466990","0","32.5","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","-9998","-9998","1","0","0","1","14.5","20","23.5","0","46.5"
"467060","62.4","1.9","0","0","0","0","0","0","0","0","7.2","0.5","3.6","25.7","0.3","0","0","0","0","0.3","0.2","0.2","-9998","0.1","0.3","2","4.3","14","0","18.8"
"467080","20","2.5","0","0","0","0","0","0","0","0","0.9","0","0.1","1","-9998","0","0","-9998","0","0","0","1","0.1","0","-9998","1","11.6","4.2","0","2.2"
"467110","6.2","30.6","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
