"stno","2010-12-01","2010-12-02","2010-12-03","2010-12-04","2010-12-05","2010-12-06","2010-12-07","2010-12-08","2010-12-09","2010-12-10","2010-12-11","2010-12-12","2010-12-13","2010-12-14","2010-12-15","2010-12-16","2010-12-17","2010-12-18","2010-12-19","2010-12-20","2010-12-21","2010-12-22","2010-12-23","2010-12-24","2010-12-25","2010-12-26","2010-12-27","2010-12-28","2010-12-29","2010-12-30","2010-12-31"
"466880","0","0","-9998","0","0","0","0.5","0","0","0","0.5","0","0","3.5","19","41","0","0","0","0","0","0","0","-9998","18","5","0","0","0","0.1","0"
"466900","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2","16.5","53.4","0","0","0","0","0","0","0","0.4","18.1","10.5","0","0","0","0","0"
"466910","1.5","0","0","0","0","0","0","0","0","0","0","0","0","16","69","75","0.5","0","0","0","0","0","0","28","48","23.5","0","0","0","0","0"
"466920","0","0","0","0","0","0","0","0","0","-9998","0","0","0","0.3","11.5","29.1","0","0","0","0","0","0","0","0.5","16","6","0","0","0","0","0"
"466930","1.7","0","0","-9998","0","0","0.5","0","0","0","0","0","0","16.5","48.5","62.5","0","0","0","0","0","0","0","39.5","46","8","0","0","0","1","0"
"466940","1.4","0","0","-9998","0","0","0","0","0","0","-9998","0","0","21","72.5","39.2","0","0","0","0","0","0","0","10.9","44.3","7.5","0","0","0","1.8","0"
"466950","-9998","0","0","0","0","0","0","0","0","0","0","0.2","0","0.7","20","36.5","0","0","0","0","0","0","0","17.7","12.3","1.8","0","0","0","1.8","0"
"466990","0.1","2","0","0.3","0","0","0","0","0","0","0","0.2","0","0","5","6.5","0.2","0","0","0","0.3","0","0","0","0","5.6","0","0","0","0","0"
"467060","1.7","0","0.3","0","0","-9998","0.1","0","0","0","4.4","0.9","0","58.3","157.5","26.7","0","0","0","0","0","-9998","0","30.5","56.6","4","0","0","0","0","0"
"467080","0.7","0","0","0","0","0.1","0.9","0","0","0","1.1","-9998","0","4.7","52","14.8","0","0","0","0","0","0","0","7.6","9.1","1.2","0","0","0","0","0"
"467110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.1","18.4","0","0","0","0","0","0","0","0","0.6","0","0","0","0","0","0"
"467300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467350","0","0","0","0","0","0","0","0","0","0","0","0","0","-9998","0.6","12.5","0","0","0","0","0","0","0","0","-9998","-9998","0","0","0","0","0"
"467410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467420","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467440","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467480","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.3","28","0","0","0","0","0","0","0","0","0","0.4","0","0","0","0","0"
"467490","0","0","0","0","0","0","0","0","0","0","0","0","0","-9998","5.5","20.9","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"467530","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0.4","57.6","0","0","0","0","0","0","0","0","0","6.4","0","0","0","0","0"
"467540","9","0","0","0","0","0.2","0","0","0","0","0","0","0","0","0","4.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467550","0","1.1","0","0","0","0","0","0","0","0","-9998","0","0","0","6","43","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"467571","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0.5","9.6","39.6","0","0","0","0","0","0","0","0","8.7","2.6","0","0","0","0","0"
"467590","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467610","0","1","0.7","0","0","1.3","1.9","0","0","0","0.3","-9998","2.3","0.3","0","5.9","0","0","0.1","1.9","0","0","0","0","0","6.3","0","0","0","0.2","0.2"
