"stno","2014-11-01","2014-11-02","2014-11-03","2014-11-04","2014-11-05","2014-11-06","2014-11-07","2014-11-08","2014-11-09","2014-11-10","2014-11-11","2014-11-12","2014-11-13","2014-11-14","2014-11-15","2014-11-16","2014-11-17","2014-11-18","2014-11-19","2014-11-20","2014-11-21","2014-11-22","2014-11-23","2014-11-24","2014-11-25","2014-11-26","2014-11-27","2014-11-28","2014-11-29","2014-11-30"
"466880","0","47.5","0","0","0","0","0","0","16.5","0","0","3","16.5","0.5","5.5","5.5","26.5","1.5","0","0","0","0","0","0","0","0","-9998","0","0","0"
"466900","0","2.5","0","0","0","0","0","0","10.5","0","0","-9998","10.5","0","2","2.5","38.5","1","0","0","0","0","0","0","0","0","0","0","0","3.5"
"466910","8.5","34.5","0","0","0","2.5","0","5.5","92","4","0","13.5","29","8","14","35","146.5","23","3.5","11.5","0","0","0","0","0","1","3","0.5","0","5.5"
"466920","-9998","6","-9998","0","0","0","0","0","9.5","0","0","1.5","14","-9998","4.5","1","8","1.5","0","0","0","0","0","0","0","0","-9998","0","0","0"
"466930","5.5","34","-9998","0","0","0.5","0.5","1","56.5","2","0","16.5","28.5","3.5","14","14.5","146","29.5","1","4","0","0","0","0","0","0.5","0.5","0","0","3.5"
"466940","0.9","18.2","0.4","0","0","0","0","0","4.6","0","0","33.5","15.1","5.5","9.5","14.9","30.3","3.4","4.7","25.8","0.8","0","0","0","0","0.7","14.7","-9998","0","0"
"466950","0","0","0","0","0","0","0","0","2.3","0","0","2.5","5.4","0","2.3","3.5","10","0.2","0","37.5","6.5","0","0","0","0","0","0.7","0","0","6.7"
"466990","0","0","0","0","0","0","0","0","0","0","0.5","7","10.5","6.5","34","3.5","2","0","1.5","1","0","-9998","0","0","0","-9998","0","-9998","-9998","0"
"467050","0","3.5","0","0","0","0","0","0","1","0","0","1","9.5","0","0.5","0.5","5.5","1","0","0","0","0","0","0","0","0","0.5","0","0","0.5"
"467060","0","30.3","0.5","-9998","0","0.4","0.6","0.3","8","1.5","0","16.2","52.9","37.3","43.9","12","150.3","12.3","9.7","2.2","0","0","0","0","0","9.1","3.9","0","3.3","0"
"467080","0","19.6","-9998","0","0","0.2","0.8","0.5","6.7","0.1","0","3","18.2","13.2","27.6","23.8","62.5","3.9","3.2","4.3","0","0","0","0","0","2.1","11.4","-9998","0.7","0"
"467110","0","0","0","0","0","0","0","0","0","0","-9998","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8","3.3","0.2","1.2"
"467300","0","0","0","0","0","0","0","0","0","0","0","0","0","11.1","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467350","0","0","0","0","0","0","0","0","0","0","0","0","-9998","-9998","0.2","0","-9998","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0"
