"stno","2015-09-01","2015-09-02","2015-09-03","2015-09-04","2015-09-05","2015-09-06","2015-09-07","2015-09-08","2015-09-09","2015-09-10","2015-09-11","2015-09-12","2015-09-13","2015-09-14","2015-09-15","2015-09-16","2015-09-17","2015-09-18","2015-09-19","2015-09-20","2015-09-21","2015-09-22","2015-09-23","2015-09-24","2015-09-25","2015-09-26","2015-09-27","2015-09-28","2015-09-29","2015-09-30"
"466880","7.5","0","0","0","0","4","21","-9998","0","0","0","0","0.8","0.5","0","17","0","0","0","0","-9998","0","0","0.2","0","-9998","12.5","161.5","9","0"
"466900","17.5","0","0","0","0","0","43.5","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","4.5","0","-9998","47","250","-9998","0"
"466910","11.7","-9998","0","-9998","0","1.9","41","0.3","0","0","0","0","15.7","32","0","72.8","0.5","0","0","0","0.5","0","0","21.4","0","1.3","130.5","391","8","0"
"466920","24.2","0","-9998","-9998","0","4","32.1","2","0","0","0","0","0.3","2","0","13.5","0","0","0","0","0.7","0","0","1.6","0","0.6","18","203.9","6.5","0.5"
"466930","11.4","0","0","0","0","6.3","51.7","2.2","0","0","0","0","8.4","11.6","0.1","60","0","0","0","0","0","0","0","18","0","1.5","56.1","361.6","18.4","0"
"466940","20.5","1","0","-9998","0","0.3","65.8","0","0","0","0","0","0.2","18.9","0.5","132.7","0","0","0","0","0","0","0","5.5","0","1","11","228","33.4","0.5"
"466950","2","0","0","0","0","9.3","9","8.4","0","0","0","0","4.3","3","0.6","0.1","0","0","0","2.8","0.3","0","0","41","0","0","0.7","35.5","0","0"
"466990","3","53.5","0","0","0","0","3.5","0","-9998","0","0","1.5","0","0","0","1.5","4","0.5","0","0","0","0","0","0","0","1","0","147","43.5","0"
"467050","26.5","0","0","0","0","0","11.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6","0","0","1","0","0","4.5","38","2","0"
"467060","5.6","10.3","1.4","0","0","10.7","47.1","5.7","4","0","0","0","49.4","7","1.8","4.3","0","0","0","0.9","0.9","0","0","0.1","0","0","12.8","121.9","28.3","2.4"
