"stno","2011-07-01","2011-07-02","2011-07-03","2011-07-04","2011-07-05","2011-07-06","2011-07-07","2011-07-08","2011-07-09","2011-07-10","2011-07-11","2011-07-12","2011-07-13","2011-07-14","2011-07-15","2011-07-16","2011-07-17","2011-07-18","2011-07-19","2011-07-20","2011-07-21","2011-07-22","2011-07-23","2011-07-24","2011-07-25","2011-07-26","2011-07-27","2011-07-28","2011-07-29","2011-07-30","2011-07-31"
"466880","0","0","1.5","0","0","0","0","0","3","0.5","0","1","11.5","46","56.5","12","7.5","13.6","6","0.1","0","0","0","0","6.5","21","0","0","-9998","0","0"
"466900","0","0","0","0","0","0","0","0","0","10.3","0","0","39","27","14","6","0.7","17","4.5","0","0","0","0","0","2","0","0","0","0","0","0"
"466910","0","0","0","0","0","0","0","0","1.5","28.5","0.5","0","33.5","23.5","10.5","2.5","13","12","4","0","0","0","0","0","11","0","0","0","0","0","0"
"466920","0","-9998","31.6","-9998","0","0","0","0","-9998","2.6","0.4","0","76","13.9","35","4","32.5","9.5","3.2","-9998","0.5","-9998","0","0","16","28.4","0","0","10.6","0","0"
"466930","0","0","0","0","0","0","0","0","4.5","26","0.5","0","12.5","12.5","7.5","2","25","6.5","2.5","0","0","0","0","0","0","0","0","0","0","0","0"
"466940","0","0","0","0","0","0","0","0","0.7","32.9","2.1","0.4","5.6","0","0.1","7","0","0.2","1.2","56.9","13","0","0","0","0","0","0.1","0","0","0","0"
"466950","0","0","0","0","0","0","0","0","16.8","1.5","0","1.6","0.6","0","24.7","1","0","0.1","0.7","0","0","0","0","0","0","0","0","0","0","0","0"
"466990","0","0","0","0","0","0","0","0","1","6","11","0","7.5","-9998","6","0","2.5","0","8.5","0","0","0","0","0","0","0","0","3","0","0","0"
"467060","0","0","0","0","0","0","0","0","0","21.8","1.3","2.6","0.4","0","13.1","8.4","0.1","1.8","5.4","0.2","0","0","0","0","0","0","-9998","4.3","0","0","0"
"467080","0","0","0","0","0","0","0","0","-9998","2.7","17.1","-9998","0","0","0.6","0.1","3.1","0.7","7.1","0","1.5","0","0","0","0","0","0","0","-9998","0","0"
"467110","0","0","0","0","0","0","0","0","0","40.4","27.5","5.4","1.2","10.9","1.8","24.2","7.5","3.4","0","0.1","0","0","0","0","0","0","0","0","0","0","0"
"467300","0","0","3","0","0","0","0","0","0","0.6","3","0.8","55.9","34.4","27.9","53.5","15.4","6.4","8.9","26.2","1.1","0","0","0","0","0","0","0","16","0","0"
"467350","0","0","0.1","0","0","0","0","0","0","0","5.5","1.7","2.1","37.1","9","36.5","9.8","0.7","3.7","9.2","0.2","0","0","0","0","0","0","0","0","0","0"
"467410","0","0","0","0","0","0","0","0","0","19","0","12.5","17.5","32","28","26.5","78","40.5","13","61.5","2.5","0","0","0","0","0","0","-9998","43.5","27","0"
"467420","0","0","0","0","0","0","0","0","0","22","0","16.5","5","16.5","27.5","26","56.5","43.5","5.5","79","8","0","0","0","0","2","0","0","2.5","34.5","0"
"467440","-9998","0","-9998","0","0","0","0","0","0","74","0","18.5","65","65.5","19","55","46.5","42","5","106.5","-9998","0","0","0","18","17.5","0","5.5","5","0","0"
"467480","0","0","0","0","0","0","0","0","0","0.6","5","20.2","3.5","0","8.2","5.7","4.5","15","67","31","5.5","0","0","0","2","2.1","0","1.8","2","1","0"
"467490","0","0","0","0","0","0","0","0","0","9.5","47.6","45.6","51.5","9.9","-9998","0.6","10.2","27","45","31.3","19.1","0","0","0","1.3","0","0","2","0","0","0"
"467530","2.7","1.9","2.5","9.2","0","0","0","0","2","0","110","85","54.5","29","2.7","4.6","19.5","113.5","299.5","60.5","6.5","0.5","0.5","2.5","45","5.5","0","17","59","15.3","7.2"
"467540","0","0","0","0","0","0","0","0","0","0","69.5","23","80.5","131","6.6","1.3","1.3","13.1","8.5","3.5","0","0","0","0","0","0.6","0","52.5","0","0","0"
"467550","25.6","7","0.4","0","0","0","0","0","0.1","0","3.4","10.1","5.4","9.7","1.4","4.2","10.1","53.5","156.6","31.6","0","1.5","1.1","2","7.5","0","0","1","23.4","7.7","0"
"467571","0","0","0","0","0","0","0","0","3.6","2.2","12.1","13.1","13","28.3","0.7","29.7","20.2","5.2","41.6","0","0","0","0","0","0","0.1","0","0","0","0","0"
"467590","0","0","0","0","0","0","0","0","0.5","87","87.5","9","47.5","94","4.5","23.7","24.5","23.5","16","0.8","-9998","0","0","0","0","0.5","8.5","12.7","3","0","0"
"467610","0","0","0.3","0","0","0","0","0","0","0.3","65.3","1.8","19.8","10.5","3","0","2.5","1","1.2","0.2","0","0","0","0","0","8.4","0.5","16.5","0","0","0"
"467620","2","0","0","0","0","0","4","0","0","0","0.3","30","41.5","83.5","0.4","0.5","0","49.5","0","0","0","0","0","0","0","0","20.1","13.2","3.1","0","0"
"467650","-9998","0.5","0","2","0","0","0","0","0","0","58","25","71.5","52","0.5","2","9.5","23.5","69.5","12.5","21","0","0","0","10","0","0","0","18","35","2"
"467660","0","0","0","0","0","0","0","0","-9998","9","10.3","2.5","32","90.5","6.3","0.2","0.3","2","0.5","0.7","0","0","0","0","0","0.4","-9998","42.2","1.4","0","0"
"467770","0","0","0","0","0","0","0","0","0","0.1","9","7","8.6","47","0","15.5","4.2","1","2","9.5","7","0","0","0","0","0","0","0","0","0","0"
"467780","0.5","0","0","0","0","0","0","0","0","0","0","4.5","1","30","54.5","16.5","40","12","2","41","32.5","0","0","0","0.5","0.5","0","0","5","0","4.5"
"467990","0","0","0","0","0","0","0","0","0","0.5","1.5","0","0","0","3.5","11","15","1.5","0","0","0","0","0","0","0","0","0","0.8","0","0","0"
"C0A520","0","0","0.5","0","0","0","0","0","12.5","0.5","0","0","42.5","59.5","31.5","22.5","6","27.5","5.5","0","0","0","0","0","40.5","1.5","0","0","0","0","0"
"C0A530","0","0","0","0","0","0","0","0","0","5","3","0.5","28.5","0.5","2","65","3.5","30.5","1.5","43.5","14.5","4","0","0","0","0","0","0","0","0","0"
"C0A540","0","0","0","0","0","0","0","0","0","10.5","4","0","1.5","0","0.5","1.5","2.5","6","3","0.5","6","0","0","0","0","0","0","0","0","0","0"
"C0A550","0","0","0","0","0","0","0","0","0","20","11.5","9","5.5","0","1","0.5","0","7.5","2.5","9.5","51","0","0","0","0","1","0.5","0","0","0","0"
"C0A560","0.5","0","0","0","0","0","0","0","0","0","0.5","0.5","18.5","0","39.5","23","13","2","3","6.5","42","0","0","0","4","12.5","0","0","0","0","0"
"C0A570","0","0","0","3","3.5","0","0","0","0","1","1","1","1.5","0","21","13.5","25.5","5.5","2.5","3","53.5","0.5","0","0","12","6","0","0","0","0","0"
"C0A640","0","0","0","14","0","0","0","0","0","10.5","6","0","10","7","5","33.5","5","0","2","31","0","5.5","0","0","0","0","0","0","0","0","0"
"C0A650","0","0","0","0","0","0","0","0","0","13","5.5","2","2.5","0","1","33","1","17.5","2","89.5","6","4.5","0","0","5","0","0","6.5","0","0","0"
"C0A660","0","0","0","0","0","0","0","0","0","43.5","1","2.5","0.5","0","0","6","0","0","1","43","3.5","0","0","0","0","0","0","0","0","0","0"
"C0A860","0","0","0","0","0","0","0","0","0.5","32","1","0","2.5","1","2","2.5","0","0.5","0.5","0","0","0","0","0","0","4","0","0","0","0","0"
"C0A870","0","0","0","0","0","0","0","0","0","22.5","0.5","0","1","7.5","3.5","0.5","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0"
"C0A880","0","0","0","0","0","0","0","0","0","32.5","6.5","0.5","0.5","0","7","0","0.5","0.5","0","0","0.5","0","0","0","0","0","0","0","0","0","0"
"C0A890","0","0","0","0","0","0","0","0","0","28","15","2.5","2.5","0","10","0","0.5","0.5","1","19.5","15","0","0","0","0","0","0","1","0","0","0"
"C0A920","0","0","0","0","0","0","0","0","0","22.5","0.5","0","39.5","3","6.5","1","0","16","3","0","0","0","0","0","0","0","0","0","0","0","0"
"C0A940","0","0","0","0","0","0","0","0","0.5","23","3.5","0","5","0.5","1","0","0","0.5","1","0","0","0","0","0","0","0","0","0","0","0","0"
"C0A950","0","0","0","0","0","0","0","0","0","16.5","3","4","1","0","29.5","0","0.5","0","0","28","7.5","0","0","0","0","0","0","0","0","0","0"
"C0A970","0","0","0","0","0","0","0","0","5.5","20","0","1.5","2.5","0","27.5","0","5.5","1","0.5","0","0","0","0","0","0","0","0","0","0","0","0"
"C0A980","0","0","0","0","0","0","0","0","1","6","0","0","29.5","32","16.5","5.5","0.5","15","3","0","0","0","0","0","0","0.5","0","0","0","0","0"
"C0A9A0","0","0","0.5","0","0","0","0","0","0","3","1.5","0","14.5","8","12.5","1","20.5","4.5","1.5","0","0","0","0","0","2","12","0","0","0","0","0"
"C0A9C0","0.5","0","0","0","0","0","0","0","0","9","0.5","0","36","8.5","10.5","1","6.5","3.5","2","0","0","0","0","0","0","0.5","0","0","2","0","0"
