"stno","2016-11-01","2016-11-02","2016-11-03","2016-11-04","2016-11-05","2016-11-06","2016-11-07","2016-11-08","2016-11-09","2016-11-10","2016-11-11","2016-11-12","2016-11-13","2016-11-14","2016-11-15","2016-11-16","2016-11-17","2016-11-18","2016-11-19","2016-11-20","2016-11-21","2016-11-22","2016-11-23","2016-11-24","2016-11-25","2016-11-26","2016-11-27","2016-11-28","2016-11-29","2016-11-30"
"466880","0.5","0","0","-9998","0","0","-9998","7.5","0.5","6","0","0","0","0","0","0","0","0.5","0","8","17.5","18","39","-9998","0","7.5","11","0.5","0","-9998"
"466900","14","0","0","0.5","0","0","0","13","4.5","6.5","-9998","0","0","0","-9998","0","0","-9998","0","16.5","5.5","30.5","30","-9998","0","3","11","0","0","0.5"
"466910","57","23.6","24","9","0","0","0","54.9","29","12.4","0","0","0","0","2","2","0","0.2","0","19.2","11.2","57.8","81.8","46.6","15.3","24.7","25.5","0","4.5","21"
"466920","1.3","0","0","0.9","0","0","0","-9998","0","6.1","0","-9998","0","0","0","0","0","1","0","10.5","19.5","23","35.1","0.5","0","3.2","10.5","0","-9998","-9998"
"466930","66.1","22.8","22.3","2.5","0","0","0","36","34.9","7.5","0","0","0","0","1.3","0.7","0","0.5","0","16.9","13","65.3","113.7","58.7","8.2","4.9","19.8","0","1.6","20.1"
"466940","7.7","0.5","0.9","38.3","0","0","0","11.5","2.4","31","0","0","0","0","-9998","1.2","0","1.1","0","7.1","13","60","75","29.9","7.8","11","9.2","0","1.5","3.9"
"466950","0.5","0","0","4","0.5","0","19.5","0.5","-9998","4.8","0","0","0","0","0","0","0","0.1","2.9","8.4","25.5","8.5","18.1","1.4","-9998","1.2","5.8","0","0.1","0.7"
"466990","0","0","0","-9998","0","0","54","0","0","0","5.5","0","0","0","0.5","0","0","-9998","0","8","3.5","36.5","28.5","1","1","5","38.5","0","0.5","2.5"
"467050","2.1","0","0","0","0","0","0","4.7","1.5","11.6","0","0","0","0","0","0","0","0","0","9.5","5.6","9.3","52","1","0","3.6","10.5","0","0","0"
"467060","65.3","19","22.1","19.7","0","1.6","38.5","11.8","8.7","1.6","0","0","0","0","18.6","4.1","0","-9998","0","3.7","-9998","225.8","232.7","110.3","92.2","23.3","21.8","0","6.2","1.3"
"467080","10.5","1.5","6.5","11.5","0","0","4.5","4","3","3","0","0","0","0","0","0.5","0","-9998","0","2","-9998","53.7","56.5","14.6","40.9","9","11.5","0","8.7","2.4"
"467110","0","0","0","0","0","0","0","-9998","0","2","0","0","0","0","0","0","0","0","0","3.1","39","13","16.5","0","4","31.5","14","0","0","0"
