"stno","2010-01-01","2010-01-02","2010-01-03","2010-01-04","2010-01-05","2010-01-06","2010-01-07","2010-01-08","2010-01-09","2010-01-10","2010-01-11","2010-01-12","2010-01-13","2010-01-14","2010-01-15","2010-01-16","2010-01-17","2010-01-18","2010-01-19","2010-01-20","2010-01-21","2010-01-22","2010-01-23","2010-01-24","2010-01-25","2010-01-26","2010-01-27","2010-01-28","2010-01-29","2010-01-30","2010-01-31"
"466880","0","9.5","8.5","0","0.7","5.6","20.5","26","0","0.5","7","11","0","0","0","0","0","0","0","0","-9998","6.5","2.1","4.6","18","0","0","1","0","0","0"
"466900","0","8","6.5","0","0","12","12.5","17.5","0","2.5","12","13","0","0","0","0","0","0","0","0","0","4.9","1","4.3","21.8","0","0","0.2","0","0","0"
"466910","0.5","12","8","0","10.5","30","46","32.5","3.5","5.5","21","23.5","0","0","0","17","6.5","-9998","0","0","6","22.5","23","11.5","33","3.5","0","2.5","2.5","0","0"
"466920","0","4.5","9","0","0.2","5.5","19","24","-9998","1.9","4.4","7","0","0","0","0.2","0","0","0","0","0","4","2.2","3.5","18.8","0","0","1.1","0","0","0"
"466930","0","6","7.5","0","4.5","21.5","34","32","1","6.5","14.5","9.5","0","0","0","9.5","2","0","0","0","3","17.5","15.5","5.5","25.5","3","0","5","1","0","0"
"466940","0","7","5","-9998","13.1","37","41.5","54","4","3.6","13.5","11.1","0","0","0","2.3","1","-9998","0","0","19.2","26.5","33","22.5","11.9","0","0","10","6.5","0","0"
"466950","2.3","4.6","2.8","0","0.2","12","8.5","12","0","0","3.7","3.5","0","0","0","0","0","0.1","0.4","0","6.6","2.9","3.2","2.2","4.9","0","0","2.3","0","0","0"
"466990","0","3","4.2","6","0.5","0.2","7.5","10","0","0.2","0.1","4.2","0","0","0","15.5","7","0.5","0","0.5","0.5","0","5.5","0","2.6","0","0","0","3.3","0","0"
"467060","0","0.7","5.6","0","28.2","40.6","49.8","24","9.7","2.3","5","6.4","0","0","0","18","23.9","0","1.4","0","28.3","22.5","56.3","3.8","5.4","0.9","0","9.4","34.7","0","0"
"467080","-9998","0.4","1.8","0","1","11.7","20.8","23.3","2.1","2.5","2","2.5","0","0","0","16.9","16.8","0","0","0","1.3","7","15.1","7.5","1.2","1","0","2.6","3.4","0","0"
