"stno","2011-04-01","2011-04-02","2011-04-03","2011-04-04","2011-04-05","2011-04-06","2011-04-07","2011-04-08","2011-04-09","2011-04-10","2011-04-11","2011-04-12","2011-04-13","2011-04-14","2011-04-15","2011-04-16","2011-04-17","2011-04-18","2011-04-19","2011-04-20","2011-04-21","2011-04-22","2011-04-23","2011-04-24","2011-04-25","2011-04-26","2011-04-27","2011-04-28","2011-04-29","2011-04-30"
"466880","0","0","0","6.7","0","0","0","0","0","0","0","0","0","0","0","0.5","13","1","0","0","0","5","4","0","0","0","0","0","0.3","0.1"
"466900","0","0","0","4.8","0.6","0","0","0","0","0","0","0","0","0","0","1","35.8","0.4","0","0","0","6","1.5","0","0","0","0","0","0.6","0.9"
"466910","0","0","1","10.5","1.5","0","0","0","0","0","-9998","0","0","0","0","3.5","39.5","0.5","0","0","0","27","4.5","0","0","0","0","0","-9998","-9998"
"466920","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0.1","13.2","1","0","0","0","9","1","0","0","0","0","0","0.1","-9998"
"466930","0","0","0","10","2","0","0","0","0","0","0","0","0","0","0","-9998","37","1","0","0","0","9","4.5","0","0","0","0","0","0","-9998"
"466940","0","0","8.5","11.9","0","0","0","-9998","0.4","0.1","0.3","0","0","0","0","1.2","28.7","0.5","0","0","0","13.5","5","0","0","0","0","0","-9998","0.2"
"466950","0","0","0","0.8","0","0","0","0","0","0","0","0","0","0","0","0.2","15.8","0","0","0","0","5.2","-9998","0","0","0","0","0","0.2","2.6"
"466990","0","0.2","21.5","0.5","0","0","0","4.5","2","0","1","0","0","0","0","0","8","9.5","7.5","0","0","0","0","0","0","0","0","0","8.5","1"
"467060","0","0","22.8","1.8","1.2","1.6","0","0.5","2.5","0","-9998","0","0","0","0","0","8.8","1.4","0.4","0","0","0.2","1.8","0","0","0","-9998","0","0.3","0.5"
"467080","0","0","-9998","0.9","0","-9998","0","-9998","1.6","0","0","0","0","0","0","0","3.5","0.1","0","0","0","5.1","-9998","0","0","0","0","0","0.8","0.1"
"467110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-9998","7.4","0.2","0","0","0","1.4","0.2","0","0","0","0","0","8.5","4"
"467300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33.5","0","0","0","0","0","0","0","0","0","0","0","2","0"
"467350","0","0","0","0","0","-9998","0","0","0","0","0","0","0","0","0","0","6.5","-9998","0","0","0","0.2","0","0","0","0","0","0","2.5","-9998"
"467410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0.5","0","0","0","0","0","0","0","0","0","0","2.5","0"
"467420","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0.5","0","0","0","0","0","0","0","0","0","0","1","0"
"467440","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23.5","5.5","0","0","0","0","0","0","0","0","0","0","0.5","0"
