"stno","2014-04-01","2014-04-02","2014-04-03","2014-04-04","2014-04-05","2014-04-06","2014-04-07","2014-04-08","2014-04-09","2014-04-10","2014-04-11","2014-04-12","2014-04-13","2014-04-14","2014-04-15","2014-04-16","2014-04-17","2014-04-18","2014-04-19","2014-04-20","2014-04-21","2014-04-22","2014-04-23","2014-04-24","2014-04-25","2014-04-26","2014-04-27","2014-04-28","2014-04-29","2014-04-30"
"466880","11","0","4.5","0.5","0","-9998","10","0.5","0","0","0","0","-9998","0","0","0","-9998","0","0.1","2","0","2","-9998","31.5","5","13.5","0","0","0","4.5"
"466900","2.5","0","0.5","0","0","0.5","8","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","36.5","6.5","36","0","0","0","2"
"466910","7.5","0.5","1","0","0","2","14.5","1","0","0","0","0","0","0","0","0","0","0","0","0.5","0","2","5","29","25.5","67","0","0","0","13"
"466920","7","0","1.5","-9998","0","-9998","8","0.5","0.1","0","0","0","0","0","0","0","-9998","0","1","1","0","2","-9998","31.5","7","35","-9998","0","0","3.5"
"466930","0.5","0","1.5","0","0","0.5","12.5","1","0","0","0","0","0","0","0","0","0","0","0","-9998","0","0","2.5","29","14.5","42","0","0","0","7.5"
"466940","4.8","0","4.4","0","0","0.8","5.4","0.5","0.5","0","0","0","0.6","0","0","0","0","0","0","6.3","0","8.4","0.5","37.8","24","41.6","0","0","0","4.9"
"466950","0.5","0","0","0","0","0.1","3.2","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","7","22.6","17","4.7","4.7","0","0","0"
"466990","1.5","3","2","1","0","3.5","0","0","0","4","5.5","4","1","0","0","0","0","0","0","5","1.5","1.5","0","0.5","1","57.5","1.5","0","0","9.5"
"467050","0","0","0.5","0","0","0","12.5","0.5","0","0","0","0","0","0","0","0","0","0","0","0.4","0","-9998","0","33.5","17","24","0","0","0","1.5"
"467060","0","-9998","1.1","0","0","5","4.1","10.8","0.7","0.1","0.1","0.5","2.7","0","0","0","0","0","3.4","3.7","2.3","0.3","-9998","16.7","8.4","38.2","3.7","0","-9998","7.9"
"467080","0","0","0","0","0","2","3.4","0.1","0","0","0","0","0.8","0.1","0","0","0","0","0","0.3","-9998","0","0.5","31.2","9.2","36.1","0","0","0","21.4"
"467110","0","6.4","-9998","0","0","0.5","18.9","1.5","0","0","0","0","-9998","0","0","0","0","0","0","0","0","0","0","4.8","0","13","0","0","0","7.9"
"467300","0","12.2","6.7","0","0","0.2","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467350","0","12.8","3.3","0","0","-9998","0.1","0","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0","0","0","0","-9998","0","0","0","7.6"
"467410","0.5","8.5","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0"
