"stno","2016-01-01","2016-01-02","2016-01-03","2016-01-04","2016-01-05","2016-01-06","2016-01-07","2016-01-08","2016-01-09","2016-01-10","2016-01-11","2016-01-12","2016-01-13","2016-01-14","2016-01-15","2016-01-16","2016-01-17","2016-01-18","2016-01-19","2016-01-20","2016-01-21","2016-01-22","2016-01-23","2016-01-24","2016-01-25","2016-01-26","2016-01-27","2016-01-28","2016-01-29","2016-01-30","2016-01-31"
"466880","0","-9998","15.5","0.5","0.5","34","0","6","0","0","32.8","6.5","4","0","2","0.5","40","-9998","6.5","7","14.5","37","45","7","0","0","0","1.5","26.5","10.5","0"
"466900","0","0.5","12","2","0","43.5","2","3","0","0","32","6.5","2","0","1.5","0","31","0.5","1","4.5","9.5","33","40","-9998","0","0","0","3","34","9","0"
"466910","0.2","1","14","2.1","0.9","46.4","9.2","5","1.5","0","42","35.5","10.8","0.5","2.6","1","44","2","5.9","12","19.1","56.7","100.9","-9998","0","0","0.1","6.5","32","11.5","13.8"
"466920","0","-9998","15","0.7","0.7","32.1","-9998","3.1","0","0","22.5","4.5","3","0","2.5","-9998","33.5","0.2","9.5","6","14.7","33","36.5","6","0","0","-9998","2.1","21.5","8.9","-9998"
"466930","0","0.6","14.6","1.8","0.9","42.8","5.8","4.4","1","0","20.6","20.4","12","0","1.8","0.5","27.3","2","5.5","7.5","14.5","53.5","54.8","1.4","0","0","0.4","2.5","22","10.3","6.7"
"466940","0","-9998","17","0.6","0.3","29.5","5","10.8","0.3","0","28.5","16.5","21.1","0.8","3.5","9.4","16","0.3","14","19.9","53.5","75","45.5","2","0","0","0","6","20.2","24","21.5"
"466950","0","0.2","2.2","2.4","6.2","29.8","0","0.9","0","0.3","16.6","3.2","1","0","0.3","0.9","9.4","0","0","5.8","17","35.6","14.5","-9998","0","0","0","3.9","19.7","5.6","2"
"466990","0","9","23","1","14.5","5","0","9.5","0","0","0.5","4.5","3","0.5","3.5","0.5","3","1.5","0.5","1","1.5","5","11.5","5","0.5","-9998","-9998","8","32.5","13.5","1.5"
"467050","0","0.5","10.5","0","0","36","0","0.8","0","0","46.5","1.6","0.8","0","1.5","0","36.5","1","0.2","0.4","15.4","40.5","17","1.2","0","0","0.5","5","40","7.5","0"
"467060","3.9","0.3","14.5","1.1","5.2","6","19","22.4","2.8","0","1.2","24.8","45.8","1.2","0.8","2","3.8","0.3","14.7","10.2","0","19","17.7","0.6","0","-9998","0.8","3.6","4.6","42.5","15.3"
"467080","3.5","0","8.7","7.6","2.5","11.1","-9998","3.3","-9998","0","2","1.4","1.5","0.2","1.6","0.6","2.5","0","1.2","5","0.7","14.1","25","2","0","0","0","2.2","5","19.5","0.9"
"467110","0","0.6","4.9","0","1","36","0","0","0","0.4","15.5","0","0","0","6.5","0.5","6","0","0","3.5","7.5","10.5","6","0","0","-9998","2.6","56.5","38.5","0.1","0"
"467300","0","6.3","24.4","0","0","1.7","0","0","0","0","3.1","0","0","0","5.1","0.7","3.2","0","0","0","0.2","7.8","1.4","2.9","0","0","0","13.2","34.7","11.2","0"
"467350","0","2.2","18.4","0.4","0.2","12.9","0","0","0","0","6.5","0","0","0","3.3","1.4","5.5","0","0","0.5","1.2","6.1","1.4","1.2","0","0","-9998","5.1","44.3","12","-9998"
"467410","0","3","102","0","0","0.5","0","2.5","0","0","2.9","0","1.5","0","3.5","0.5","4","-9998","0","0","0","3","1","2","0","0","1","3.5","39","1","0"
"467420","0","3.5","96.5","0","0","7.5","0","2.5","0","0","5.5","0","1.5","0","3","0","5.5","0","0","0","0","3","1.5","3.5","0","0","0.5","4","42","2","0"
"467440","0","11.5","20.5","0","0","11.5","0","5.5","0","0","-9998","0","4.5","0","17.5","0","78.5","0","0","0","0","0","4.5","5.5","0","0","2","0.5","17.5","0","0"
"467480","0","2","52.6","0","0","10.5","0.2","1.5","0","0","4","-9998","0.1","0","3","1.1","8","0","0","-9998","0.2","1.5","6.5","3","0","0","0.2","4","33","8","-9998"
"467490","0","0.2","27.8","0.5","0","17.7","-9998","2.2","0","0","29.1","1.4","-9998","0","7.7","0.7","32.6","0","0","0.1","2.6","5.8","14.5","3.2","0","0","-9998","10.5","27.8","20.5","0"
"467530","0","7.5","98","7.3","0","14.5","1","13.5","0","0","36.1","0","3","0","20.5","10.5","36","0","0","2.8","3.4","4.5","48","18","-9998","0","1.5","13.6","54","29","0"
"467540","0","48","22.5","0","0","0.5","0","1","0","0.3","0","1","19.5","0","0.3","0.5","27","0.5","0","0","2.8","0","22.5","1.5","0","0","10","3.9","7.6","1.8","0"
"467550","0","21.5","103","2.5","0","13.5","0","5.5","0","0","20","0","4","-9998","15.7","3.2","27.5","0","0","0","0","3.2","30","3.5","0","0","6.4","36","59.9","32.5","0"
"467571","0","0.4","21.5","0.4","0.3","45.5","0","2","0","0","50","1.5","0.5","0","2","-9998","47","0.5","0.5","-9998","15.5","28.5","27","7","0","0","-9998","6.5","46","8.5","0"
"467590","0","40","33","0","0","1","0","0.5","0","-9998","0","1","4","0","0","0","4","0.5","0","0","0.5","-9998","3.5","1","0","0","0","1.5","8","0","0"
"467610","0","18.4","53.4","2.2","0","14","3.1","14.1","0","0","1.8","0.3","2.6","0","2.9","3.4","7.2","1.1","0","0.1","0.1","1.4","16.9","9.6","0","0","1.4","4.3","16.3","2.7","0"
"467620","18.8","45","38.5","2.8","3.8","54.6","14.3","59.1","0","50","1.4","43.6","41.4","0.5","13.5","8.8","7.8","1","12.9","7.1","3.2","3.9","29.3","11.4","4.2","2","2.2","0.3","2.8","21.2","1.8"
"467650","0","2","52.5","27.5","0","25","0","9.5","0","0","13","3.5","2.5","0","13","0.5","41","0","0","-9998","0.5","3.5","31.5","18","0","0","-9998","7","55","21","0"
"467660","0","17.5","55.5","0.1","0","1.5","0","4.2","0","0","-9998","0","5","0","11","3.2","9.7","-9998","0","-9998","0","0.3","10.2","2","0","-9998","5.3","4","21.5","0.5","0"
"467770","0","0.6","19","1.5","0","51","0","0.5","0","0","25","2.5","0","0","3","0.5","30","0","0.2","-9998","4.5","7.5","9","3","0","0","-9998","6.7","39.5","11.5","0"
"467780","0","5","79.5","0","-9998","-9998","-9998","1.5","0","0","5","0","0.5","0","4","0.5","9","0","0","-9998","-9998","4.5","0.5","2","0","0","0.5","3","28.5","4","0"
"467990","0","0","0","0","19.5","11","0","0","0","5","7.5","0","0","0","0.4","-9998","5.6","0","0","16.8","24.3","25","5.5","0","0","2.5","16.5","14.6","27","0.5","3.6"
"C0A520","0","0","18","0.5","0.5","32.5","0","4","0","0","33","5","3.5","0","1.5","0","44.5","0","4.5","3","13","32.5","47","7.5","0","0","0","1.5","32.5","10.5","0"
"C0A530","0","0.5","12.5","17","2.5","19","1","3","0","0","8.5","8","8","2","2.5","0.5","12.5","0","8.5","4.5","9.5","28.5","53.5","12.5","0","0","0","2.5","18","17","1"
"C0A540","1","0","12","16.5","1.5","17","0.5","2","0.5","0","9","6.5","8","1.5","3","1","9","0","7.5","7","9.5","27","60","13","0","0","0","4.5","19.5","21","3"
"C0A550","1.5","0","14","19","0.5","22","8.5","8","2.5","0","8","26","38.5","6.5","4.5","3","9.5","0","21","25.5","18","54.5","67.5","2.5","11","0.5","0","6.5","20.5","35","20.5"
"C0A560","2","0.5","12.5","15","1","22.5","2","2","1","0","9","5.5","8","1","3","0.5","12","1.5","3.5","0.5","7.5","20","68","17","0","0","0","2.5","17","28","2"
"C0A570","2","0","11","11.5","14.5","26","3","3","1","0","11","15.5","6","1.5","4","1","15","5.5","6","3.5","17","26","102","15","0.5","0","0","2.5","15.5","25.5","2.5"
"C0A640","0","0","16","7.5","0","34.5","1","2","0","0","21","10.5","14.5","1","3.5","1","18.5","0","11","7.5","15.5","41","72.5","10.5","0","0","0","4","25","15.5","1"
"C0A650","0","0","16.5","10.5","1.5","22.5","5.5","7.5","2","0","14.5","18.5","25.5","5.5","3.5","2","14","0.5","12.5","14.5","16","45","64","15","0","0","0","4.5","20.5","18","8"
"C0A660","0.5","0","16","4","0","31.5","4.5","18.5","0","0.5","48","28.5","42","4.5","5.5","4","15","0.5","25.5","27","67.5","97.5","52.5","2.5","0","0","0","9.5","29.5","35","17"
"C0A860","0","0.5","15","3.5","0.5","48","14","18","6.5","0","48","83.5","83","5.5","4","6.5","23.5","3","23.5","32","69","114","102.5","4","0","0","0","4.5","21","38.5","22"
"C0A870","0","0.5","14","0.5","1","34.5","16","11","3","0","19","23.5","16.5","1.5","4","2","20.5","1","14","13.5","28","64","80.5","0","1","0","0","2.5","17","18","8.5"
"C0A880","0","0","14","19.5","0.5","20.5","2","10","0","0","10.5","13.5","31","4.5","6.5","13","7.5","0","17.5","37.5","21.5","50","42.5","3.5","0","0","1","12.5","14.5","34.5","33"
"C0A890","0.5","0.0","15.5","18.5","0.0","21.0","13.0","10.5","0.5","0.0","8.0","18.0","12.0","1.0","4.0","3.0","9.0","0.5","25.0","33.5","14.0","55.0","9.5","/","74.5","0.0","0.0","7.0","16.5","21.5","26.5"
"C0A920","0","0","6.5","0.5","0","48","7","15","1.5","0","46","13.5","21","1","3.5","4.5","31","0.5","7","24.5","72.5","89.5","37.5","0.5","0","0","0","5","47","33.5","38"
"C0A940","0","0.5","9.5","2","0.5","48","4.5","19.5","0","0","33","9","7","0.5","3.5","11","18.5","0.5","6","27","49","67.5","38.5","2","0","0","0","2.5","27.5","31.5","16"
"C0A950","0","0","13","7.5","0","12","0.5","7.5","0","0","4.5","5","7.5","1","2","5.5","3","0","12","11.5","4","37","2.5","0","0","0","0.5","4","9","22.5","8"
"C0A970","0","0","14","29.5","6.5","21","0.5","7.5","0","0","10","4.5","25","2.5","4.5","8.5","5","0","12","14","10.5","30.5","24","1.5","0","0","4.5","6","10.5","26.5","6.5"
"C0A980","0","0.5","13.5","1.5","0","33","0","2.5","0","0","24.5","3","2","0","2","0","27.5","0.5","5.5","5.5","11.5","40","22","3.5","0","0","0.5","1.5","27.5","9","0"
"C0A9A0","0","0","12.5","0.5","1","28.5","0","1","0","0","19","2","1.5","0","1.5","0","23","0.5","5.5","4","9","31.5","21","4.5","0","0","0","1.5","18","9","0"
"C0A9C0","0","0.5","12","1","1","31","0","0.5","0","0","19","3","1.5","0","1.5","0","26","0","4","3.5","10.5","36.5","21.5","5.5","0","0","0","1.5","20","7.5","0"
"C0A9E0","0","0.5","12.5","1","0.5","34","0","1","0","0","20.5","2","2.5","0","1.5","0","29","0.5","4.5","5","10.5","36","31","4.5","0","0","0","1","21","9","0"
"C0A9F0","0","0","14","0.5","0.5","26","1","1","0","0","18","3","2","0","2","0","19.5","0","6.5","6","9.5","33.5","26.5","6.5","0","0","0","1.5","19","9.5","0"
"C0AC40","1","1","14.5","2.5","1","43.5","5.5","4.5","1","0.5","36","21.5","6","1","3.5","1.5","34.5","1.5","6","11","14.5","43","61","58","0","0.5","0","5","32","13.5","9.5"
"C0AC60","0","0","16.5","0","1","30.5","0.5","3.5","0","0","30","5.5","5","0","2","0","47.5","0","6","3","14","32","49.5","8","0","0","0","2.5","32.5","12","0"
"C0AC70","0","0","15.5","0.5","1","30.5","0","1.5","0","0","19.5","5","4.5","0","2","0","22.5","0","14","7","10","37","34","5.5","0","0","0","1.5","23.5","9.5","0"
"C0AC80","0","0","13","1","0.5","31.5","0","1","0","0","23","5","6","0","2","0.5","23","0","12","7.5","9","33","41.5","7","0","0","0","3","25","10","0"
"C0ACA0","0","0","12.5","0","0","41.5","0","2","0","0","26.5","3.5","2.5","0","1.5","0","34","0.5","5","3","13","37.5","36.5","5","0","0","0","1","24.5","9.5","0"
"C0AD00","0","0","5.5","0.5","0","46.5","3","9.5","0","0","38","12.5","20","0.5","3","1","37","0.5","5.5","10.5","45","70","33","0.5","0","0","0","5.5","42.5","17.5","16.5"
"C0AD10","0","0.5","11.5","1","0","46.5","0","3.5","0","0","33.5","5","2.5","0","1","0","32","0.5","0.5","4","18","38.5","38.5","1","0","0","0","3.5","37","8.5","0"
"C0AD30","0","0.5","11.5","0","0","33.5","0","1","0","0","23.5","2","3.5","0","1.5","0","30","0","4","3.5","11","37","31","4","0","0","0","1.5","22.5","9","0"
"C0AD40","0","0","15","0","0.5","31.5","0","3","0","0","29","8","3","0","0.5","0","38","0.5","5.5","2","10.5","33.5","49","8","0","0","0","2","27.5","10.5","0"
"C0AD50","0","0","18.5","0","0.5","36","0","3","0","0","26","11","4","0.5","1.5","0","50.5","0.5","3","0.5","13","32.5","41.5","7","0","0","0","2","35.5","11","0"
"C0C460","0","0.5","19","15","0","34","0.5","2","0","0","32.5","7.5","2.5","0","4.5","0.5","49","4","5","1","16","27.5","73.5","10","3.5","0","0","6.5","34.5","17","0"
"C0C480","0","0","16.5","0","1","41","0","4","0","0","37.5","5.5","7","0","2.5","0","45.5","0.5","3.5","5.5","15.5","39.5","33.5","8","0","0","0","5","33.5","9.5","0"
"C0C540","0","1","12.5","2","0.5","40.5","0","4","0","0","44.5","4.5","3.5","0","3.5","0","41","0.5","1","2","15","40.5","22.5","1.5","0","0","0.5","6.5","35","9.5","0.5"
"C0C590","0","1","12","1","2","40.5","0","2.5","0","0","49","3.5","5","0","3","0","44","1","1","1","18","45","27.5","2","0","0","0.5","7.5","41","10.5","0"
"C0C630","0","0","16.5","0.5","1","33.5","0.5","3","0","0","49","8","2.5","0","3","0.5","59","1","3","0.5","14.5","28.5","48","8","0","0","0","4.5","36","12.5","0.5"
"C0C650","0","0.5","19","0","0.5","45","0","5","0","0","44","6.5","3.5","0","3","0.5","57","1","3.5","0.5","16","31","36","10","0","0","0","6.5","36","10.5","0"
"C0D360","0","0.5","19","5","0","33.5","0.5","4.5","0.5","0","36.5","3.5","2","0","6","1","59","0.5","2.5","0.5","11","26.5","49.5","6","6","0.5","0","6","42","25.5","0.5"
"C0D390","0","0","18","4.5","1","38.5","0","3.5","0","0","47","6.5","2.5","0","3.5","1.5","65.5","1.5","4.5","1","15.5","29","54","9.5","0","0","0","6","41.5","13","0"
"C0D480","0.0","0.5","19.0","0.5","2.0","40.5","0.5","5.0","0.0","0.0","49.5","8.5","2.5","0.0","3.5","0.5","68.5","1.5","X","X","X","X","49.5","12.5","0.0","0.0","0.0","9.0","38.5","13.5","0.0"
"C0D540","0.5","0","17.5","7","3","30","0","5","0","0","47","7","2","0","4.5","2","64.5","1","4.5","0","19","28.5","40","7","0","0","0","8","47.5","14.5","0"
"C0D550","0","4","26.5","21","0","53","0","11","0","0","60","8.5","3","0","13","3","73","0.5","0.5","0.5","14","22.5","56.5","0","17.5","6.5","0","13.5","72.5","41","0"
"C0D560","0","0","19","2","1","41.5","0","5","0","0","56","5","1.5","0","3","1.5","63","0","1","0.5","16","30","37.5","7.5","0","0","0","7","47","11","0"
"C0D570","0","0.5","20","1","0.5","35.5","0","1","0","0","51.5","2.5","0.5","0","2.5","0.5","55","0","1.5","0","15.5","31.5","23.5","6.5","0","0","0","8","47","7.5","0"
"C0D580","0","0","19.5","2.5","0.5","41","0","4.5","0","0","56","5.5","2.5","0","3.5","2","66","0.5","0","0","17","31.5","44","7.5","0","0","0","8.5","50","11","0"
"C0D590","0","0.5","14.5","0.5","0","47","0","2","0","0","49.5","1.5","0","0","2","0.5","46","0.5","0","0.5","16.5","35.5","26","5","0","0","0.5","7","43","8.5","0"
"C0E420","0","0.5","16.5","1","1","33","0","1","0","0","46","1.5","0","0","2.5","1.5","64","0","1","0.5","12.5","26.5","20","5","0","0","0","8.5","45.5","7.5","0"
"C0E430","0","0","23","5","0","31.5","0","4","0","0","61","7","4.5","0","4","2","63.5","0","1.5","0","15.5","33","38","9","0","0","0","9.5","53.5","15","0.5"
"C0E530","0","4.5","22.5","1.5","0","23","0","2.5","0","0","47.5","3","0.5","0","5","0.5","37.5","0","0","0","10.5","13","20","4.5","0","0","0","9","48","15","0"
"C0E610","0","7","24.5","8","0","28.5","0","4.5","0","0","53.5","9.5","2","0.5","6.5","1.5","45.5","0","1","0","13","15","27","4","3","0","0","9.5","45","27.5","0"
