"stno","2011-08-01","2011-08-02","2011-08-03","2011-08-04","2011-08-05","2011-08-06","2011-08-07","2011-08-08","2011-08-09","2011-08-10","2011-08-11","2011-08-12","2011-08-13","2011-08-14","2011-08-15","2011-08-16","2011-08-17","2011-08-18","2011-08-19","2011-08-20","2011-08-21","2011-08-22","2011-08-23","2011-08-24","2011-08-25","2011-08-26","2011-08-27","2011-08-28","2011-08-29","2011-08-30","2011-08-31"
"466880","0","0","0","0","2.2","20.5","30","40","5","9","-9998","18","0.9","3.5","0","0","0","0","0","0","0","0","-9998","0","0","3","2","24","3.5","15.5","1.5"
"466900","0","0","0","0","3.7","0.5","0","2.4","15","11","0","0","0","0","0","0","0","0","0","0","1.3","0","0","0","0","13","0","17.3","5.8","23","0"
"466910","0","0","0","0","12","0.5","1","28.5","0","6.5","0","0","0","-9998","0","0","0","0","0","0","-9998","0","0","-9998","1","46","3","30","34.5","9","0"
"466920","0","0","0","0","14","1.5","15","1.2","7.9","2.6","-9998","12","12","39","0","0","0","0","0","0","6","0","0.4","7.5","0","4.5","3","28","6.5","5.5","0"
"466930","0","0","0","0.5","31.5","1","0.5","31.5","0.1","3.5","0","0","0","1","0","0","0","0","0","0","-9998","0","-9998","0","2","24","1.5","29","29","1.5","0"
"466940","0","0","0","0","3.5","0","0","0","7.5","0.5","0.1","2.6","0","1.1","0","0","0","0","0","0","0","0","0","0","0.2","12.5","2.5","30.2","30.3","3.4","0"
"466950","0","0","0","0","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.9","32.5","30","0.2","0"
"466990","0","0","0","0","0","0","0","0","0","0","0","1.5","0","0","0","0","0","0","0","0","0","0.5","0","0","0","14","15","280","63.5","0.5","0"
"467060","0","0","0","0","1","0","0","0.4","0","0","0","2.4","0","0","0","0","0","0","0","0","0","0","0","0","0","24.8","59.2","93","64.7","1","0"
"467080","0","0","0","0","0","0","0","0","0","-9998","0.7","4.9","0","0","0","0","0","0","0","0","-9998","0","0","0","0","45","29","111.8","20.3","-9998","0"
"467110","0","0","0","36.8","-9998","-9998","0","0","1.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","23","55.6","68.3"
"467300","0","0","0","0","0","0","0","0.3","0.3","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","-9998","0","0","0.5","25.5","142","23"
"467350","0","0","0","0","0","0","0","-9998","0.5","0.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-9998","-9998","64.6","65.1","11.7"
"467410","0","0","0","0","1","0","0","3.5","0","0.3","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0","-9998","2.5","4","82.3","52","26"
"467420","0","0","0","0","0","0","0.5","25","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","3.5","3.5","84.5","76.5","34.5"
"467440","-9998","0","0","0","0.5","0","31.5","-9998","0.5","0","0.5","0","0","0","0","0","0","0","-9998","0","0","0","0","8","0","0","28.5","10.5","172.5","104.5","10.5"
"467480","0","0.1","0.5","0","0","-9998","0","0","3","14","-9998","2","0","0","0","4","0","-9998","0","0","0","0","0","-9998","0","-9998","4.5","2.2","11.5","54.5","16.5"
"467490","0.5","0.5","0","0","0","0","0","98.9","68.6","38.3","13.8","0","0","0","0","0","0","0","0","0","0","0","0","1.5","0","0","0.4","2.8","1","12.3","17.7"
"467530","22.5","11.8","0","0","0","16","0","32.5","12","45","58.5","17","0","0","3.5","37","6.2","0","0","27","10","0","10.5","54","0","2","48","12","30","107.5","85"
"467540","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0.6","55","197","119.5","98.5","51.4"
"467550","0","0","0","0","1.2","9.2","2.4","0","10","9","50.6","20.2","0","1","20","13","12","0","0","30","0","0","8","33.5","0","1.5","9","71","77","64","43"
"467571","0","0","0","0","4","8.6","0","0.5","0.3","17.1","0","0","0","0","0","0","0","0.4","-9998","0","0","0","8.2","0","0","0","0","5.8","2.8","14.4","0.6"
"467590","0","0","37","0","0","0","4","1","1.5","0.7","0","0","0","0","0","0","0","0","0","0","0.5","0","5","1","0","0.5","41","340","271.5","339.5","111.5"
"467610","0","0","0","0","0","0","0","0","0.1","5.5","0","0","0","0","0","0","0","0","0","0","0.3","0.2","0","0","0","5.3","67","181","89.3","9.1","2"
"467620","2.4","0","0","0","0","0","0","0.9","1","0","0.5","0","0","0","0","0","0","0","0","0","2.5","2.5","0","0","0.4","1","79.8","96.6","78.7","75.8","42.7"
"467650","0","0","0","0","0","25","38","31","3.5","19","3","4","0","0","0","0.5","0","10.5","0","0","0","0","-9998","80.5","0","0","0.5","7","1.5","6","11"
"467660","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0.5","0","1.5","0","0","0","0","0.5","39","236.5","58.5","30.5","9"
"467770","0","0","0","0","8","0","0","3.1","27","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.9","0.5","12.5","18"
"467780","0","0","0","0","0","0","12.5","0","-9998","0","0","0","0","0","0","0","0","0","0","0","0","0","20.5","8","0","0","1.5","1.5","87","80.5","18.5"
"467990","0","0","0","0","0.7","-9998","-9998","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","12","0.3","0","2.3","7.5","3.8","12","32.5"
"C0A520","0","0","0","0","7","4.5","40","36.5","0.5","41.5","8.5","5","0.5","0","0","0","0","0","0","0","0","0","0","0.5","0","3.5","0.5","15.5","1.5","20","0"
"C0A530","0","0","0","0","5.5","5.5","1","0","4","15.5","5","19","0","0","0","0","0","0","0","1","0.5","0","0","0","0","37.5","33","116.5","90.5","1.5","0"
"C0A540","0","0","0","0","8","4.5","0","2.5","0.5","9.5","15","8.5","0","0","0","0","0","0","0","0","5","0","0","0","0","96.5","96","216.5","104.5","1.5","0"
"C0A550","0","0","0","0","21","0","0","0.5","3.5","2.5","10","5","0","0","0","0","0","0","0","0","0","0","0","0","10.5","41","38","73.5","152.5","9","0"
"C0A560","0","0","0","0","5","2.5","0","0","13.5","6","20.5","13","11.5","6","0","0","0","0","0","0","25","0","6","0","0","14.5","8.5","235","41","9.5","4.5"
"C0A570","0","0","0","0","37","1.5","0","0","10","38.5","23.5","4.5","0","0.5","0","0","0","0","0","0","2","0","3","0","0","25","22","193.5","53.5","7","1"
"C0A640","0","0","0","0","1.5","3.5","2.5","0","4","33.5","29","25.5","0","0","0","0","0","0","0","0","0.5","0","0","0","2.5","20.5","24","103","44.5","6.5","0"
"C0A650","0","0","0","0","10","0","0","0","3","9.5","24.5","11.5","0","0.5","0","0","0","0","0","0","0","12","0","0","14","36.5","22.5","85","93.5","5.5","0"
"C0A660","0","0","0","0","11.5","0","0","0","1.5","3","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","41","8","34.5","45","2","0"
"C0A860","0","0","0","0","4.5","0","0.5","6","0.5","0","2","11","0","0.5","0","0","0","0","0","0","0.5","0","0","0","1.5","2","7.5","21.5","25","3","0"
"C0A870","0","0","0","0","9","1","11.5","22.5","0","0","15","23","5.5","10","0","0","0","0","0","0","4.5","0","0","0","3.5","20.5","2","24.5","14.5","3","0"
"C0A880","0","0","0","0","3.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","3.5","29.5","15.5","38.5","4.5","0"
"C0A890","0","0","0","0","3.5","0","0","0","19.5","0","0","2.5","0.5","0","0","0","0","0","0","0","2","0","0","0","2","15","19.5","23.5","70","7","0.5"
"C0A920","0","0","0","0","0.5","0","1","0.5","0","0","0","0","0","1.5","0","0","0","0","0","0","0","0","0","0","0","17","11.5","13.5","11","8.5","0"
"C0A940","0","0","0","0","1","0","0","0","0","0","0","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5","6","14.5","12.5","2","0"
"C0A950","0","0","0","0","1.5","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","10.5","14.5","28","46.5","1.5","0"
"C0A970","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","5","32","10.5","11","1","0"
"C0A980","0","0","0","0","10.5","0","0","8.5","22","1.5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","11","1","20.5","6.5","12","0"
"C0A9A0","0","0","0","0","20.5","5.5","27","0.5","8","30.5","0","3.5","23","21.5","0","0","0","0","0","0","0.5","0","10","0","0","5.5","1","25.5","8.5","7.5","0"
"C0A9C0","0","0","0","0","23","7.5","0","8.5","1","15","0","3.5","7.5","9.5","0","0","0","0","0","0","0","0","5.5","4.5","0","17.5","0.5","21.5","15.5","5","0"
"C0A9E0","0","0","0","0","8.5","4.5","1","14","22","6.5","0","0.5","0.5","21","0","0","0","0","0","0","0","0","0","9.5","0","19.5","1","26","6","6.5","0"
"C0A9F0","0","0","0","0","13","3.5","59.5","28","13","24.5","1","6.5","21","27.5","0","0","0","0","0","0","7.5","0","4.5","0","0","15","1.5","33.5","14","1","0"
"C0AC40","0","0","0","0","11.5","2","0","22","0","0.5","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","1.5","41.5","2.5","34","27","7","0"
"C0AC60","0","0","0","0","9.5","13.5","5","63","4","22.5","6.5","1","0","0","0","0","0","0","0","0","0.5","0","27","3.5","0","3.5","0","9","1","31.5","0"
"C0AC70","0","0","0","0","11","2.5","78","0.5","1","7.5","1","30","43","17","0","0","0","0","0","0","12","0","3","0","0","8.5","5","30","12.5","0","0"
"C0AC80","0","0","0","0","11","1","45.5","0.5","8.5","9","20.5","31","9.5","6","0","0","0","0","0","0","41","0","0","0","0","13.5","7.5","45","13.5","0.5","0"
"C0ACA0","0","0","0","0","4.5","3.5","0.5","26.5","21","20.5","0","3.5","0","2","0","0","0","0","0","0","0","0","5","0","0","3","0.5","28.5","3","46.5","0"
"C0AD00","0","0","0","0","2","0","0","5","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","12","2","16","9","10.5","0"
"C0AD10","0","0","0","0","2.5","0","0","56.5","4.5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","5.5","26","0"
"C0AD30","0","0","0","0","13.5","0.5","0","5.5","35.5","1","0","1","0","8.5","0","0","0","0","0","0","0","0","0","3","0","6.5","1","16.5","3","2.5","0"
"C0AD40","0","0","0","0","1.5","7.5","51.5","54.5","27","16","0.5","28","0","4","0","0","0","0","0","0","0","0","0","0","0","4","2","26.5","5","15","1.5"
"C0AD50","0","0","0","0","8.5","17","0","44","1","23.5","2.5","0.5","0","0","0","0","0","0","0","0","0","0","0","0.5","0","2.5","0","6","0.5","36.5","0"
"C0C460","0","0","0","0","31","16.5","3.5","30.5","22","115","84.5","4","1.5","13","0.5","0","0","3.5","0.5","0","53","0","0","3.5","0","0.5","0.5","15","3","20","4"
"C0C480","0","0","0","0","6.5","32","0","44.5","1","25.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.5","11.5","1.5","42","0"
"C0C540","0","0","0","0","2","11","0","1.5","1","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","16.5","0"
"C0C590","0","0","0","0","4","24.5","0.5","1","0","22.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","10.5","0"
"C0C630","0","0","0","0","7","18.5","0","23","4","47","19.5","0","0","0","0","0","0","0","0","0","0","0","11","8","0","0","0","3.5","0","28.5","0"
"C0C650","0","0","0","0","6","20","0","6.5","1.5","76.5","0.5","0","0","0","0","0","0","0","0","0","0","0","12.5","19","0","0","0","3.5","1","19.5","0"
"C0D360","0","0","0","0","19","6","36.5","30","32.5","24.5","35","22.5","0","1.5","0.5","0","0","0","0","0","0","0","7.5","16.5","0","0","0","0","1.5","33.5","0"
"C0D390","0","0","0","0","2","6.5","3","28.5","19","32","0","1","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","1.5","0","18","0"
"C0D480","0","0","0","0","4","15.5","0","7.5","4.5","16.5","0","0","0","0","0","0","0","0","0","0","0","0","0","26.5","0","0","0","2.5","0","14","0"
"C0D540","38.5","14.5","0","0","7","1","0","43","9.5","5","1.5","25.5","0","0","0","0","0","0","1","0","0","0","3","45.5","0","0","0","0.5","0","12","0"
