"stno","2017-08-01","2017-08-02","2017-08-03","2017-08-04","2017-08-05","2017-08-06","2017-08-07","2017-08-08","2017-08-09","2017-08-10","2017-08-11","2017-08-12","2017-08-13","2017-08-14","2017-08-15","2017-08-16","2017-08-17","2017-08-18","2017-08-19","2017-08-20","2017-08-21","2017-08-22","2017-08-23","2017-08-24","2017-08-25","2017-08-26","2017-08-27","2017-08-28","2017-08-29","2017-08-30","2017-08-31"
"466880","0","29","33.5","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","1","-9998","0.5","0.6","0","0","53.5","0","0","0","1.5"
"466900","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-9998","0","0","1.5","0","1","0","0","0","33.5","0","0","0.5","-9998"
"466910","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","1.5","0.3","0","0","0","1.5","0","0","4.5","9"
"466920","0","101","4","21.5","0","0","0","0","0","0","0.1","0","0","0","0","0","-9998","0","1.5","0","3.3","0.5","1.7","7.6","0","0","24","0","0","0","1"
"466930","0","1.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.3","0.3","1.6","0","0","0","0","0","0","5","3.1"
"466940","0","0","0","0","0","0","0","0","0","0","1.5","0","0","0","0","0","0","0","0","0","6.7","2.5","0","0","0","0","0","0","0","0","9.5"
"466950","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.3","4.5","1.8","0","0","0","0","0","0","0","-9998"
"466990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","117","11.5","0","0","0","0","0","0","0","2.5"
"467050","0","9.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-9998","0","0","14.1","0","0.1","0","0","0","0"
"467060","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.9","23.9","8.6","0","0","0","0","0","0.3","32.7","0"
"467080","0","0","0","0","0","0","0","-9998","0","0","0","0","0","0","0","0","0","0","0","0","24","9.7","2.6","0","0","0","0","0","0","0.6","8.5"
"467110","18.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2.5","0","0","0","23.5","0","0","0","0"
"467300","45.4","28.4","0","0","0","0","0","0.8","0.3","0","0","0","0","0","0","0","0","0","0","0","0","4.5","0","0","0","0","0.7","0","0","0","0"
"467350","1.4","76.6","0","0","0","0","0","0","1.8","6","0.4","0","0","0","0","0","0","0","0","0","0","2.4","0","-9998","0","0","10.2","0","0","0","-9998"
"467410","118.5","30","0.5","0.5","0","0","0","0","-9998","-9998","3.5","0","0","0","0","0","0","0","0","0","0","7","0","1.5","0","0","4","0","0","31","0"
"467420","65.5","-9997","17","0","0","0","0","1.5","0","0.5","0","0","0","0","0","0","0","0","0","0","0","7","0","4","0","0","0","0","0","18.5","1.5"
"467440","67.5","120.5","3","0","0","0","-9998","1.5","2","0.5","0","0","0","0","0","0","0","0","0","0","0","9","0.5","2.5","0","1.5","1","0.5","0","0","1"
"467480","22","10.5","1","1","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","11","0","61.5","0","14.5","62","0","0.1","0","0"
"467490","0.5","0","21.5","-9998","0","0","0","1","0","12","-9998","0","0","0","0","0","0","0","0","0","0","6","5","18.5","-9998","0","3.5","1","0","0","0"
"467530","17","0.5","9","11.6","0","0","0","0.2","0","0","0","0","0","0","0","24.7","0","0","0","0","0","9","1.4","77","0","1.7","89.5","0","0","0","6"
"467540","1","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","161","65","26","0.5","11.4","14","0","0","2","66"
"467550","6.5","2","0","0","0.5","0","3","0","-9998","0","0","-9998","6.5","3.5","0","19.5","0","0","0","0","0.5","59.5","1.5","1","0","1.5","7.5","0","0","0","2"
"467571","0","24","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","15","13.5","0","0","1","0","0","0","0"
"467590","4","38","0","2.5","7","0.5","-9998","0.5","1.5","0","0","0.5","0","0","0","0","0","0","0","0","1","116.5","12","6","14.5","9","33.5","0","0","3","48"
"467610","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.1","154.3","2.6","12.9","0","12.5","7.6","0","0","2","13.6"
"467620","3","0","0","0","0","0","0","0","0.2","0","0","0","0","0","0","0","43.6","0","0","0","31.8","90.9","54","59.8","26.5","6.7","9.7","0","8","15.5","102.8"
"467650","4.5","6.5","1","-9998","0","0","12.5","9.5","0","-9998","0","0","0","0","0","-9998","0","0","0","0","0","6","-9998","111","0","0","32.5","0","0","0","-9998"
"467660","0","0","3.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.5","133","27","68","0","2","49.5","0","0","8.5","15.5"
"467770","0.5","0","0","0","0","0","0","0","0.1","20.5","0","0","0","0","0","0","0","0","0","0","0","4","11.5","1.5","0","0","1.5","0","0","0","0"
"467990","46","0","0","0","0","0.7","0","0","0","31","0.5","0","0","0","0","0","0","0","0","0","0","1.5","-9998","0","0","0","0.4","0","0","0","0"
"C0A520","0","67","14.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","6.5","0","0","0","0.5"
"C0A530","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","11.5","2","0","0","0","0","0","0","0.5","0.5"
"C0A540","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36.5","16.5","6.5","0","0","0","0","0","25","1.5","4.5"
"C0A550","0","0","13.5","0","0","0","0","1.5","0","0","0","0","0","0","0","0","0","0","0","0","15","22","2.5","0","0","0","0","0","0","2","16"
"C0A560","0","44","0","0","0","0","18","0.5","0","0","0","2","0","0","0","0","0","0","0","0","35.5","9.5","1","0","0","0","0","0","0","7.5","2.5"
"C0A570","0","2.5","0","0","0","0","0","0","0","0","0","12","9.5","0","0","0","0","0","0","0","33.5","15","4.5","0.5","0","0","1","0","0","4.5","2.5"
"C0A640","0","20","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","5.5","13.5","0.5","4","0","0","1","0","0","0","0.5"
"C0A650","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.5","14","0.5","0","0","0","0","0","0","0.5","2"
"C0A660","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.5","9","0","0","0","0","0","0","0","0","2"
"C0A860","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","6.5","0","0","5","0","0","0","0","0","6","0.5"
"C0A870","0","0","0","0","0","0","0","0","0","0","3.5","0","0","0","0","0","0","0","0","0","10","0","0","4.5","0","0","0","0","0","0.5","1.5"
"C0A880","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5","25","1","0","0","0","0","0","0","0","0"
"C0A890","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","16","0.5","0","0","0","0","0","0","0","3"
"C0A920","0","8.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","1","0.5"
"C0A940","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.5","0","0","0","0","0","0","0","0","0.5","3.5"
"C0A950","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6.5","2.5","0","0","0.5","0","0","0","0","0"
"C0A970","/","/","/","/","/","/","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5","4.5","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"C0A980","0","16.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.5","0","0","0","0","0","0.5","0","0","0","0.5"
"C0A9A0","0","31","0.5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.5","0","10.5","1","0","0","22.5","0","0","0","0"
"C0A9C0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","6","0.5","0","0","2","0","0","0","1"
"C0A9E0","0","37.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","2","0.5","0","0","6","0.5","0","0","1"
"C0A9F0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0.5","35.5","3.5","0","0","0","0","0","0","0.5"
"C0AC40","0","2","1.5","0","0.5","0","0.5","0","0","0","0","0","0","0","0","0","0","0.5","0","0","12","1.5","1.5","0","0","0","0.5","0","0","4.5","7.5"
"C0AC60","0","12","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","56.5","0","0","0","0"
"C0AC70","0","14.5","7","20.5","0","0","0","0","0","0","1.5","0","0","0","0","0","0","0","0","0","3.5","1","14.5","17.5","0","0","1","0","0","0","0"
"C0AC80","0","45","0","0","0","0","0","0","0","0","1.5","0","0","0","0","0","0","0","0","0","2.5","1","12","4","0","0","1.5","0","0","0","0"
"C0ACA0","0","51.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.5","0","0","0","0","58.5","0","0","0","0.5"
