"stno","20181001","20181002","20181003","20181004","20181005","20181006","20181007","20181008","20181009","20181010","20181011","20181012","20181013","20181014","20181015","20181016","20181017","20181018","20181019","20181020","20181021","20181022","20181023","20181024","20181025","20181026","20181027","20181028","20181029","20181030","20181031"
"C0A530","0","0","1.5","68.5","4","0","6.5","73","85.5","50","55.5","52","7.5","4","0.5","1","28","5","14","0","0","3.5","1","0","0","1","0","0","0","6","16.5"
"C0A540","0","0","2.5","58.5","3.5","0.5","19","108","65.5","39","48","62","11.5","10.5","1.5","3","27","1.5","18","0","0","0","4","0","0","0.5","0.5","0","0","12.5","21.5"
"C0A550","0","0","1.5","89.5","3","0.5","28.5","144","131","117","142","72","32.5","32","10","14","43.5","4","33.5","0.5","0","0.5","26.5","0","0","5.5","0.5","0","0","23.5","42"
"C0A560","0","0","1.5","28","0.5","0","9.5","22","19.5","18.5","41","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","11","23.5"
"C0A570","0","0","1","39","1","3","6.5","24","28.5","28","85","59.5","5","3","3","7","40","5","20.5","2","0","1.5","9.5","1","0","4.5","2.5","0","0","7","20.5"
"C0A640","0","0","0.5","63.5","4","0","4","82","26.5","58","43","51","4","3","0","2.5","32.5","1.5","7.5","0","0","1","3","0.5","0","0","0","0","0","4","11.5"
"C0A650","0","0","1.5","47","8.5","0","11","102.5","31.5","70.5","81","60","14.5","11","4.5","6.5","41.5","6.5","14","0.5","0","0","14","1.5","0","5.5","0","0","0","10.5","24.5"
"C0A660","0","0","1.5","20","10","0","17","86","42.5","33.5","62","52.5","26","29","3","47.5","68.5","4.5","19","0.5","0","0","24.5","0","0","0","0","0","0","21","38.5"
"C0A860","0","0","1.5","50","5.5","0","5","64.5","25.5","37","178","73.5","22.5","40","47.5","43.5","119.5","16.5","19.5","0","0","0","63.5","1","0","3.5","0","0","0","12.5","26"
"C0A870","0","0","1.5","65.5","3.5","0","2","25.5","30.5","46.5","122","61.5","8.5","9","12.5","6.5","43","6","10.5","0.5","0","1","11.5","2","0","2.5","0.5","0","0","5","19"
"C0A880","0","0","0","22","1","2.5","53.5","82.5","49.5","151","45.5","52","29.5","58.5","1.5","13","27","4.5","31.5","1","0","0.5","24.5","0","0","1","0","0","0","9","45"
"C0A890","0","0","0","88","3","0.5","21.5","83.5","64","154","85.5","51","34","58.5","54.5","21.5","41.5","4.5","15","0.5","0","0","32","0.5","0","0","0","0","0","19","57.5"
"C0A920","0","0","0","2.5","8","0","1","4","2.5","4.5","34.5","40","9","11","17","28.5","111","5","4","0","0","0","2.5","0","0","4","0","0","0","0","5.5"
"C0A940","0","0","0","3","5","0","2.5","5.5","21.5","12","21.5","35.5","8.5","8.5","5.5","35.5","71.5","2.5","6.5","0","0","0.5","41","0","0","1.5","0","0","0","0","6"
"C0A950","0","0","0","0","0","0","22.5","39","38","26.5","17.5","24.5","11","20","0","1","22","4.5","3","0","0","0","4","0","0","0","0","0","0","6.5","10.5"
"C0A970","0","0","0","7","1","2","40.5","86.5","41","167","34.5","36.5","16.5","23.5","0","5","30","0","20","0.5","0","2","5.5","0","0","0.5","0","0","0","3","33.5"
"C0A980","0","0","0","15.5","7","0","0","16","0","1","9","29.5","0","0","0","0.5","27.5","0","3","0","0","0","1.5","0","0","0","0","0","0","0","1.5"
"C0A9A0","0","0","0","2","1","0.5","0","1","6","6","2.5","24.5","0","0","0","0","22.5","0.5","5","0","0","0","0","0","0","0","0","0","0","0","4"
"C0A9C0","0","0","0.5","9.5","5.5","0","0","7","3.5","6","3","26.5","0","0","0","0","26.5","0","2.5","0","0","0","1","0","0","0","0","0","0","0","2"
"C0A9E0","0","0","0","4","2.5","0","0.5","8.5","0.5","4","4","32","0","0","0","0.5","24","0","4","0","0","0","0.5","0","0","0.5","0","0","0","0","2"
"C0A9F0","0","0","0","8","1","0","0.5","1","7","20","4.5","28","1","0","0","0","25","0","6","0","0","0","1.5","0","0","0","0","0","0","0.5","5"
"C0AC40","0.5","0","1.5","91.5","22.5","0","1","13.5","5.5","13","45.5","30","7.5","4","3","2","22.5","1.5","9.5","0.5","0","0","10","1","0","1","0.5","0","0","4","17"
"C0AC60","0","0","0","23","0.5","0","0","0.5","6.5","1.5","26","19","0","0","0","2","27","0","9","0","0","0","4","0","0","0","0","0","0","0.5","6.5"
"C0AC70","0","0","0","2.5","0.5","0","0.5","7.5","16.5","19","8","30.5","2","0","0.5","0","33","0","4.5","0","0","0","3.5","0","0","0.5","0","0","0","1.5","7"
"C0AC80","0","0","0","10","1","0","0.5","28.5","30","21.5","25.5","37","2","0","0","0.5","26.5","1","6","0","0","0","1.5","0","0","0","0","0","0","0.5","5.5"
"C0ACA0","0","0","0","6.5","0.5","2","0","6","1","1.5","10","29.5","0","0","0","2.5","30","0.5","7","0","0","0","0.5","0","0","0","0","0","0","0","2.5"
"C0AD00","0","0","0.5","0.5","4.5","0","0.5","2.5","1","3","24","18","3","2","4.5","9","45","0.5","2.5","0","0","0","2.5","0","0","0","0","0","0","1","4"
"C0AD10","0","0","0","14.5","10","0.5","0","4","0","1","9.5","23.5","0.5","0","0","1","42","0","4.5","0","0","0","0","0","0","0","0","0","0","0","0.5"
"C0AD30","0","0","0","7.5","3","0.5","0","12.5","0","2","7","29","0","0","0","0.5","27","0","5","0","0","0","1","0","0","0","0","0","0","0","2"
"C0AD40","0","0","0","8.5","0.5","0","0.5","3.5","8.5","2","19","22.5","1","0","0","7.5","31","0","8.5","0","0","0","26","0","0","0","0","0","0","2","6.5"
"C0AD50","0","0","0","19","0.5","0","0.5","1","5","2","27","20","0.5","0","0","0.5","35","0","8.5","0","0","0","5.5","0","0","0","0","0","0","0","3.5"
"C0C460","0","0","0.5","81.5","1.5","0","1","0","3.5","4.5","14.5","27.5","1","2","0.5","1.5","21","0","6","0.5","0","2","3.5","0","3","0","0","0","0","0","3"
"C0C480","0","0","0","24.5","1.5","0","0","3.5","3.5","5","16","27","0","0","0.5","0.5","28.5","0","6","0","0","0","0.5","0","0","0","0","0","0","0.5","4.5"
"C0C540","0","0","0","11.5","2","0","0","5","0","8","20.5","19","0","0","3","0.5","27.5","0","4.5","0","0","0","0","0","0","0","0","0","0","0","1"
"C0C590","0","0","0","11","1","0","0","23","1","3","21.5","16.5","0","0","1","0.5","33","0","1.5","0","0","0","0","0","0","0","0","0","0","0","0.5"
"C0C630","0","0","0","31.5","0.5","0","0","0","2.5","3.5","18","14","0.5","0","0","0.5","16.5","0.5","3.5","0","0","0.5","27.5","0","0","0","0","0","0","0","2"
"C0C650","0","0","0","22.5","0","0","0","0","0.5","1","7.5","24","0","0","0","0","16","0","4.5","0","0","0.5","7","0","0","0","0","0","0","0","2"
"C0D360","0","0","0","36","2","0","0","0.5","0.5","1","3.5","18","2","0","0","1","17","0","12.5","0.5","0","3.5","0","0","0.5","0","0","0","0","0","1.5"
"C0D390","0","0","0","31","0","0","0","0","0","0","10","9","0","1","0","0.5","11.5","0","5","0","0","0.5","14.5","0","0","0","0","0","0","0","1.5"
"C0D480","0","0","0","28","0.5","0","0","0","0","0","9","8.5","0","0.5","0","1","6.5","0","2","0","0","0","1.5","0","0","0","0","0","0","0","1"
"C0D540","0.0","0.0","0.0","X","0.0","X","0.0","0.0","3.5","0.0","0.5","8.0","1.0","0.0","0.0","0.5","6.0","0.0","6.0","0.0","0.0","2.5","0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"C0D550","0","0","0","15.5","1","0","0.5","0","0","0.5","1.5","10","8","6","0","0","3","0.5","3","0","0","2.5","1","0","0","0","0.5","0","0","0","4.5"
"C0D560","0","0","0","15.5","0","0","0","0","0","0","1.5","11","0","0","0","0","13.5","0","2.5","0","0","0","0.5","0","0","0","0","0","0","0","0.5"
"C0D570","0","0","0","7.5","0","0","0","0","0","0","0","6.5","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"C0D580","0","0","0","19","0","0","0","0","0","0","0.5","11.5","0.5","0","0","0","11","0","3","0","0","0","0.5","0","0","0","0","0","0","0","0.5"
"C0D590","0","0","0","16","0","0","0","0","0","0","5.5","9","0","0","0","0","7","0","3.5","0","0","0","0","0","0","0","0","0","0","0","0.5"
"C0E420","0","0","0","4.5","0.5","0","0","0","0","0","0","4","0","0","0","0","7","0","1.5","0","0","0","0","0","0","0","0","0","0","0","2"
"C0E430","0","0","0","16.5","0","0","0","0","0","0","0","11.5","2","0","0","0","5","0","12","0","0","4","0","0","0","0","0","0","0","0","1.5"
"C0E530","0","0","0","3","0","0","0","0","0","0","0","3.5","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5"
"C0E610","0","0","0","0","0","0","0","0","0","0","0","4","7","0","0","0.5","0.5","0","3","0","0","0.5","0","0.5","0","0","0","0","0","0","2"
"C0E730","0","0","0","5.5","0","0","0","0","0","0","0","6","0","0","0","0","9","0","2.5","0","0","0.5","0","0","0","0","0","0","0","0","2"
"C0F861","0","0","0","0","0","0","1.5","0","1","2","1.5","20","8.5","0","1.5","1","2.5","2","10","0","0","0","0","0","0","0","0","0","0","0","3"
"C0G640","0","0","0","0","0","0","0","0","0","0","0","0","1.5","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0"
"C0G650","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","1.5","0","0","0","0","0","0","0","0","0","0","0","0"
"C0H990","0","0","0","0","0","0","11","0.5","2","14.5","0.5","22.5","7.5","0","0.5","12","5","1","17.5","0","0","0","0","0","0","0","0.5","0","0","0","5.5"
"C0H9A0","0.5","0","0","0","0","0.5","32","0","1.5","16","0.5","6.5","1.5","0","0","0.5","0.5","1.5","5.5","0.5","0","1.5","0.5","0","0.5","0","0","0","0","0","1.5"
"C0H9C0","0","0","0","0","0","0","6.5","0","1.5","1.5","0","31.5","15","0","0","16","3.5","1.5","29.5","0","0","0","0","0","0","0","0","0","0","0","4.5"
"C0I010","0","0","0","0","0","0","6","0","0","5.5","0","15.5","9.5","0","0.5","1","0.5","0","33","0","0","3","0","0","0","0","0","0","0","0","2.5"
"C0I090","0","0","0","0","0","0","0","0","0","28","0","1","0.5","1","0","0","0","0.5","8","0","0","12","0","0","0","0","0","0","0","0","2.5"
"C0I110","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","1"
"C0K240","0","0","0","0","0","0","0","0","0","11.5","0","2","0","0","0.5","0","0","0.5","2","0","0","1","3","0","0","0","0","0","0","0","1.5"
"C0K280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0"
"C0K330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5","0","0","0","0","0","0","0","0","0","0","0","0.5"
"C0M410","1","0","0","0","0","0","0","0","5","2","0.5","1.5","0","0","0","0","0","1","3","0","0","9.5","1","0","0","0","0","0","0","0","0.5"
"C0M530","0.5","0.5","0","0","0.5","0","1","1","1","27","0","3.5","0","0","0","1.5","0.5","2","16","0","0","0.5","0.5","0","1","0","0","0","0","0","2"
"C0O810","0","0","0","0","0","0","0","0","6.5","16","0","3","0","0","0","0","0","0","4","0","0","1","1","0","0","0","0","0","0","0","1"
"C0O900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"C0O930","0","0","0","0","0","0","0","0","0","17","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"C0R100","2","4.5","0","0","0","0","11","0","35","89.5","12.5","2","3.5","0.5","6.5","0.5","1","4.5","0","1","6.5","3","0","7","17","0.5","0","0","0","0","0"
"C0R150","3","0.5","0","0","0","0","31","0","50.5","54","0","7.5","2","0","6","0","0","1","0","0","1","3","0","0","0","0","0","0","0","0","0"
"C0R220","1","0","0","0","0","0","0","0","10","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0R270","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","5.5","1.5","2.5","0","0","0","0","0","0","1"
"C0R280","0","0","0","0","0","3.5","11.5","0","47","9.5","0","0","0","0","1.5","0","0","0.5","0","0.5","4.5","3","4.5","11","0.5","11.5","7","0","0","0","11"
"C0R350","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0","2.5","0","0","0","1.5","0","0.5","0","0","2.5","0.5","0","0","0","0"
"C0R420","0.5","0","0","0","0","1.5","6","0.5","56.5","8","0","0","0","1.5","1.5","2.5","5","0.5","0","1.5","3","1","2.5","22.5","1.5","6","6","0","0","0","18"
"C0S680","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X"
"C0S690","0","0","0","0","2","0","0","34","2","19","0","0","0","0","2.5","2","3","6","0","0","2.5","0.5","1","10","1","0","0","0","0","0","16.5"
"C0S700","0","0","0","0","2.5","0","1.5","2","25","3","0","0","0","0","3","1","6","8.5","0","2","4.5","0","1.5","2","1","0.5","0","0","0","0","26.5"
"C0S710","0","0","0","0","0.5","0","3","0","3.5","5","1.5","1.5","0","0","0","0.5","1.5","6","0","0","0","0","2","2.5","0","3","0","0","0","0","20"
"C0S730","1","0","0","0","0","0","5.5","5","28","9.5","0.5","0.5","1","0.5","3.5","10.5","1","12.5","0","19","10.5","0.5","3.5","53","16","0","7.5","0","0","0","48.5"
"C0S740","0","0","0","0","0","6.5","2","0","7","1.5","0","1","0","0","17.5","1","0.5","3","0.5","0","1.5","0","5.5","0","0","4.5","0.5","0","0","0","17"
"C0S750","0","0","0","0","0","0","27","10.5","10","20","8","13.5","9.5","0","1","1","1.5","17.5","13","0.5","0","0","0.5","1","0.5","0.5","0","0.5","0","1","20.5"
"C0S760","0","0","0","0","0.5","2","52.5","20.5","8.5","4.5","0","2.5","0.5","2","0","0.5","2","2.5","1","1","1","0.5","3","3","1","8.5","0.5","0","0","0","27.5"
"C0S770","0","0","0","0","1","2","0","1","59","5.5","0","0","0","0.5","1","0","0.5","0","0","0","1.5","0","4.5","25","2","0.5","1","0","0","0","16.5"
"C0S790","0","0","0","0","0.5","1.5","0","12.5","37","22","0","0","0","0","0.5","2","1.5","0.5","0","0","0.5","0","2","15","3","0","0.5","0","0","0","18"
"C0S810","0","0","0","0","0","0","0","0.5","7","1","0","0.5","0","0","0.5","11","0.5","5","0","0","1.5","14","0.5","0","0","0","0","0","0","0","30.5"
"C0S830","0.5","0","0","0","6","0","0","6","0.5","3","0","1.5","0","0","1","1","1.5","3","0.5","0","0.5","1.5","9","0.5","0","2","0.5","0","0","0","36"
"C0S840","0.5","0","0","0","0","0.5","6.5","0","93.5","21.5","0","0","0","1","0.5","0","0.5","0","0","0","0.5","0.5","0.5","11.5","3.5","6.5","2","0","0","0","9"
"C0T790","0","0","0","0","0","0","18","0","12.5","1","1","22.5","10","0","0","1","1","1","14.5","0","0","0","0","0","0","0","0","0","0","0","19.5"
"C0T820","0","0","0","0","0","1","0","0","32.5","7","8","26","4.5","0.5","0","0","0","2","9.5","0","0","0","0","0","0","0","0","0","0","0","20.5"
"C0T870","0","0","0","0","4.5","0","0","0","27","14.5","2.5","23","0.5","0","0.5","21.5","5","3","7","0","0","0","12","0","0","1.5","0.5","0","0","0","23.5"
"C0T960","0","0","0","0","7","1","7","10.5","21","25.5","2.5","11","0.5","0","2","21.5","3.5","5","2.5","0.5","0","0","1.5","0.5","0","2","4.5","0","0","0","54.5"
"C0T9A0","0","0","0","0","4.5","0.5","0","0.5","44.5","37","1.5","16.5","0.5","5","2.5","18.5","1.5","10","8","0.5","0","0","9.5","0","0","23.5","1","0","0","2","40.5"
"C0T9B0","0","0","0","0","23","0","0","3.5","28.5","12.5","6","30","2","0","3","27","10","6","11.5","0","0","1","1.5","0","0","0","2","0","0","0.5","18"
"C0T9D0","0","0","0","0","0","0.5","0","6.5","33","19.5","5.5","15.5","9.5","0.5","0","38","0.5","0","7","5","0","0","0","0","0","34","0","0","0","2.5","24"
"C0T9E0","0","0","0","0","0.5","0","0","0","65.5","33.5","2.5","18","0","0","3.5","10","0","6","5.5","0.5","0","0.5","5.5","0","0","4.5","0","0","0","2.5","42"
"C0T9F0","0","0","0","0","2","0","0","0","34.5","44","1","15.5","0","1","2","16.5","0","7","5.5","0.5","0","0","7.5","0","0.5","26.5","0.5","0","0","0","37.5"
"C0T9G0","0","0","0","0","22.5","0","3","20","17.5","30.5","6","17","0.5","0","2","23","7.5","9","8.5","0","0","1.5","2.5","0","0","1","9.5","0","0","3","49"
"C0T9H0","0","0","0","0","22","0.5","0","6.5","36","38.5","7.5","13","0.5","2.5","8.5","47","3","10.5","9.5","5","1","8.5","4","0.5","0","4","0.5","0","0","4.5","64.5"
"C0T9I0","0","0","0","0","0","0.5","0.5","0","32","36","2","8","0","4.5","4","7.5","5.5","6","3","1.5","0","2.5","1","0.5","0","4","0","0","0","1.5","65"
"C0T9M0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","1.5","3.5","10.0","1.0","1.5","0.0","0.0","2.0","2.0","1.5","7.0","0.0","2.0","0.0","8.0","X","X","X","X","0.0","0.0","0.0","0.0","39.0"
"C0U600","0","0","0","4.5","0","2","20","178","98.5","36","29","54","29","14","1","0","13","0.5","15.5","0","0","1.5","1","0","0","1","0","0","0","18.5","31"
"C0U650","0","0","0","0.5","0","0","11","71","13","27.5","43","42.5","40","11.5","6","15.5","19.5","22.5","23","5.5","0.5","4","13.5","0.5","0","0","14.5","0","0","17","69"
"C0U710","0","0","0.5","1","4.5","0","6.5","17.5","22","11.5","24.5","28.5","12.5","7","7","11","18","14","15","1.5","0.5","3.5","11.5","0.5","0","2","8.5","0","0","5.5","25.5"
"C0U750","0","0","0","1.5","0","6.5","63.5","198","70.5","44","12","16","24.5","20","1.5","0","4.5","0","24","0.5","0","0.5","0.5","0","0","0","0","0","0","1.5","13"
"C0U760","0.5","0.5","0","0","0","3","5.5","153","24.5","43","81","38","27.5","32","37.5","65.5","4","15.5","21.5","3","0","0","12","0","0","6","6","0","0","24","99"
"C0U770","0","0","0","0","0","1","1.5","70","17.5","9.5","16","16","13.5","30.5","13","0.5","0","2.5","8.5","4","0","0","0","0","0","0","0","0","0","14.5","38.5"
"C0V250","0","0","0","0","0","0","49","36.5","1.5","7.5","8.5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5"
"C0V310","0","0","0","0","0","0","0","19.5","1","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0V370","0","0","0","0","0","0","0","0","0","0","0.5","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5"
"C0V490","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0V500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5"
"C0X080","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5"
"C0Z050","0.5","0","0","0","0","0","4","5.5","3","3.5","1","4.5","0","0","4","0","1.5","6","3","0","0","0","0.5","2.5","0","2.5","2","0","0","0","23.5"
"C0Z061","0","0","0","0","2","5.5","0.5","14","1","4.5","0","3.5","0.5","0","0","2.5","2","4.5","1","0","0","0.5","1.5","0","0.5","0","2","0","0","0","44.5"
"C0Z070","0","0","0","0","9","1","0","3","0.5","10","0.5","4","0","0","3","9","4.5","3.5","1","0","0","0","1","0","0","1","10.5","0","0","0","47"
"C1A630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1A9N0","0","0","1","60.5","2.5","5","4","46","37.5","40.5","71","53.5","6","1.5","0.5","4.5","39.5","7","15","0","0","3.5","2.5","0.5","0","0","0","0","0","6","17"
"C1AC50","0","0","0","27","12.5","0","0","10.5","0","1","12","24","0","0","0","0.5","27","0","2","0","0","0","0","0","0","0","0","0","0","0","1"
"C1C510",NA,"0","0","17.5","0.5","0","0","0","0","0.5","11.5","18","0","0","0","0.5","11.5","0","7.5","0","0","0","2","0","0","0","0","0","0","0","1"
"C1D380","0","0","0","19","0","0","0","0","0","0","3.5","15","0","0","0","0","7.5","0","4","0","0","0","3","0","0","0","0","0","0","0","1"
"C1D400","0","0","0.5","63.5","4.5","0","0","0","2","1","11.5","28","2","0","0","1","16.5","0","21.5","0","0","4.5","0","0","0","0","0.5","0","0","0","2"
"C1D410","0","0","0","25.5","1","0","0","0","0","0","1","13.5","8.5","0.5","0","1.5","8","0.5","7.5","0","0","7","0","0.5","0","0","0","0","0","0","2.5"
"C1D420","0","0","0","35.5","1","0","0","4","0.5","1.5","3","17.5","4.5","0","0","1.5","12.5","0","19.5","0","0","6.5","0.5","0","0","0","0","0","0","0","3"
"C1E480","0","0","0","9","0","0","0","0","0","0","0.5","12","7","0.5","0","0","4.5","0","3","0","0","5.5","0","0","0","0","0","0","0","0","2.5"
"C1E670","0","0","0","2","0","0","0","0","0.5","0","0.5","11.5","8.5","0","0","1","4","0","2.5","0","0","6.5","0","0","0","0","0","0","0","0","3.5"
"C1H000","0","0.5","0","0","0","0","21","0.5","0.5","13.5","0","23","7.5","0.5","0.5","1.5","3.5","1","27.5","0","0","0","0","0","0","0","0","0.5","0","0","4.5"
"C1H860","0","0","0","0","0","0","21.5","0","0.5","7.5","0","19","4.5","0","0.5","3","1","0.5","30","0","0","0","0","0","0","0","0","0","0","0","2.5"
"C1H900","0","0","0","0","0","0","0","0","0","0","0","7.5","1","0","0","0","1","0","15","0","0","0.5","0","0","0","0","0","0","0","0","2"
"C1H920","0","0","0","0","0","0","0","0","0","0","0","1.5","5","0","0","0","0.5","0","13","0","0","0","0","0","0","0","0","0","0","0","2"
"C1I020","0","0","0","0","0","0.5","0","0","0","2","0","5.5","4.5","1.5","4","0","0.5","0.5","32.5","0.5","0","0","0","0","0","0","0","0","0","0","2"
