"stno","2013-02-01","2013-02-02","2013-02-03","2013-02-04","2013-02-05","2013-02-06","2013-02-07","2013-02-08","2013-02-09","2013-02-10","2013-02-11","2013-02-12","2013-02-13","2013-02-14","2013-02-15","2013-02-16","2013-02-17","2013-02-18","2013-02-19","2013-02-20","2013-02-21","2013-02-22","2013-02-23","2013-02-24","2013-02-25","2013-02-26","2013-02-27","2013-02-28"
"C0A660","0","2.5","3","1","0.5","6","72","69","38","72.5","73.5","22.5","15.5","0","20","2.5","0","0","27","19.5","38.5","36.5","12","1","0","0","38.5","0.5"
"C0A860","0","14","0","0.5","1","4.5","54","114.5","45","30","49.5","34.5","43.5","0","63","10.5","0","0","64","36","57","90","34","0.5","0","0","49","1.5"
"C0A870","0","5.5","0.5","0","1","2.5","14.5","43.5","13.5","8.5","12.5","5","11","0","11.5","4.5","0","0","13.5","18.5","34.5","17","12","0.5","0","0","39.5","1"
"C0A880","0","15","23","0.5","0","17.5","108.5","34.5","24","32","35","6","6.5","0","9.5","4.5","1.5","0","7.5","4.5","17.5","13","4","7","0.5","0","13.5","0"
"C0A890","0","8","11.5","1","0","9","35.5","20.5","6","18.5","22","1.5","7","0","4","6","0","0","0.5","12","17.5","4.5","19","11.5","0","0","22.5","0"
"C0A920","0","32","0.5","0.5","4","5","51","42.5","42.5","78.5","116.5","25","9.5","0","22.5","4.5","0","0","30","7.5","72","34.5","2.5","1","0","0","72","1"
"C0A940","0","14.5","0.5","0.5","2.5","5","51.5","20","6","32.5","30.5","12","1.5","0","9.5","2.5","0","0","16","1","30.5","21.5","0","0","0","0","59","1"
"C0A950","0","3.5","11","5.5","0.5","10.5","28","12","5","23","8","0.5","2","0","4.5","0.5","1.5","0","1.5","2","8","3","0","1","0","0","19.5","0"
"C0A970","0","11.5","29","1.5","0.5","12.5","89","28","20","23.5","9.5","7.5","3","0","7","4","10","0","6","4.5","13.5","7.5","3.5","0.5","0","0","17.5","0"
"C0A980","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0.5","0","0","0","0","31.5","0"
"C0A9A0","0","0","0","0","0","0","1.5","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","1.5","0","0","0","0","28","0"
"C0A9C0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","27.5","0"
"C0A9E0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","25.5","0"
"C0A9F0","0","0","0","0","0","0.5","1.5","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0.5","2.5","0","0","0","0","25.5","0"
"C0AC40","0","4.5","1","0","2","1.5","5","16.5","7","4","5","1.5","5","0","3","4.5","0","0","4","8.5","12","7","8.5","2","0","0","42.5","1"
"C0AC60","0","0","0","0","0.5","0","0","1","0","0","0","0","0","0","0.5","0","0","0","0.5","0","0.5","4.5","0","0","0","0","13","0"
"C0AC70","0","0","0","0","0","0","1","1.5","0.5","0","0.5","0.5","0","0","0.5","0","0","0","0","1","3.5","4","0","0","0","0","25.5","0"
"C0AC80","0","0","0","0","0","0","1","4.5","1","0","0","1","1.5","0","1","0.5","0","0","1","1.5","1","5","0.5","0","0","0","19","0"
"C0ACA0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0.5","0","0","0","0","0","0.5","1","0","0","0","0","28","0"
"C0AD00","0","13","0.5","0","1.5","0.5","18.5","60","31.5","31","47.5","17","12.5","0","17.5","2.5","0","0","19.5","13.5","69.5","35","4","0","0","0","51.5","0"
"C0AD10","0","0","0","0","1","0","0.5","0","0","0","0","1.5","0.5","0","0","0","0","0","3.5","0.5","0","6","0","0","0","0","33","0"
"C0AD30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0.5","0","0","0","0","27","0"
"C0AD40","0","0","0","0","0","0","0","1.5","0","0","0","0","0","0","1","0","0","0","0","1","1.5","5.5","0","0","0","0","19","0"
"C0AD50","0","0","0","0","0","0","0.5","0.5","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","15","0"
"C0C460","0","0","0","0","1","0","1","1","0","1","0","0","0","0","0.5","0","0","0","0","0","0","3","0","0","0","0","11","0"
"C0C480","0","0","0","0","0.5","0","0","2","0","0","0","0.5","0.5","0","0.5","0","0","0","0","0","0","2.5","0.5","0","0","0","27.5","0"
"C0C540","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","1.5","0","1","2.5","0","0","0","0","28","0"
"C0C590","0","0","0.5","0","1.5","0","0","1","1","2","0","2","0","0","1.5","0","0","0","2","0.5","1","4","0.5","0","0","0.5","25","0"
"C0C630","0","0","0","0","0.5","0","0","1.5","0","0","0","1","0","0","1","0","0","0","0","0","0","2","0","0","0","0","7.5","0"
"C0C650","0","0","0","0","0.5","0","0.5","2","0","0.5","0","1","0","0","1","0","0","0","1","0","0","3.5","0.5","0","0","0","6.5","0"
"C0D360","0","0","0","0","0.5","0","0.5","1","0.5","0","0.5","0","0","0","0.5","0","0","0","0.5","0","0.5","1.5","0","0","0","0","5.5","0"
"C0D390","0","0","0.5","0","1.5","0.5","0","0.5","0","1.5","0","1.5","0","0","0","0","0","0","0.5","0","0.5","2","0","0","0","0","10","0"
"C0D480","0","0","0","0.5","1","0","0.5","1","0","1","0","1","0","0","0.5","0","0","0","1","0","0","4","0.5","0","0","0","5","0"
"C0D540","0","0","0","0","2","0","0","0.5","0","2","1.5","0","0","0.5","0","0","0","0","0","0","8","1","0","0","0","0","4","0"
"C0D550","0","0","0","0","1.5","0","0","3","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","1","0"
"C0D560","0","0","0.5","0","0.5","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","2.5","0.5","0","0","0","0","7.5","0"
"C0D570","0","0","0.5","0","1","0","0","0","0","1.5","0.5","1.5","0","0","0","0","0","0","0","0","2.5","0.5","0","0","0","0","1.5","0"
"C0D580","0","0","1","0","1.5","0","0","0.5","0","2.5","1","1.5","0","0.5","0","0","0","0","0","0","6","2","0","0","0","0","6","0"
"C0D590","0","0","1","0","1","0","0","0","0.5","1","0","1.5","0","0","0","0","0","0","0","0","0.5","2","0","0","0","0.5","1.5","0"
"C0E420","0","0","0.5","0","1","0","0","0","0","0","0.5","0.5","0","0","0","0","0","0","0","0","1","0.5","0","0","0","0","1","0"
"C0E430","0","0","0.5","0","0.5","0","1","0","0.5","0","0","0.5","0","0","0","0","0","0","0","0","2","1.5","0","0.5","0","0","1","0"
"C0E530","0","0","1","0","0","0","0","0","0","0.5","0.5","0.5","0","0","0","0","0","0","0","0","0.5","1.5","0","0","0","0","0","0"
"C0E610","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0.5","0.5"
"C0E730","0","0","0.5","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0.5","0","0","0","0","2","0"
"C0F861","0","0","0","0","0","0","0","3.5","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"C0G640","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0G650","0","0","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0H990","0","0","0","0","0","0","0","4","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0.5","0"
"C0H9A0","0","2.5","0","0","0","0","0","1","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0H9C0","0","0","0","0","0","0","0","5","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5","3","0"
"C0I010","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0"
"C0I090","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0I110","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0K240","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0K280","0","0","7.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0K330","0","0","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0M410","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0M530","0","0","0","0","1.5","0","0","1","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0O810","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0O900","0","0","1","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0O930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0R100","0","0.5","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0R150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0R220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0R270","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0R280","10.5","27.5","20","0","0","0","0","0.5","9","1.5","15.5","1","0","4","10.5","1.5","3.5","0","2","0.5","2.5","4.5","0","10.5","0","0","3","0.5"
"C0R350","2","5.5","1.5","0","0","0","0","0","0","0","11","1.5","0","0.5","0.5","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C0R420","11","39.5","27","0","0.5","0","0.5","1","9","0.5","9","0.5","0.5","4","10","0","3.5","0","1.5","0.5","0","12","1.5","6","3","0","29.5","0"
"C0S680","2","20","7","2.5","1","3.5","0.5","6","0.5","6.5","0.5","0","2","0.5","5","4.5","1.5","0.5","3","3","0","11.5","0.5","6","0","0.5","1.5","2"
"C0S690","1.5","48","22","2.5","0","4.5","9","1","0","5","4","1.5","0","0","3.5","0","1","0","4","0","3","5","0","1","10.5","7","3.5","3"
"C0S700","0.5","36.5","10","3.5","0","4","6.5","0","0","13","1","1","0","0","4.5","0","1.5","3","6","0","0.5","17","0","2.5","4.5","3","0.5","4"
"C0S710","0","19.5","7.5","1.5","0","6","2.5","1","0","0","0","0","0","0","2","0","0.5","1.5","3","0","0","5","0","2","0","0.5","0.5","0.5"
"C0S730","8.5","19","79.5","0.5","0","0","69.5","10.5","3","1.5","17","2","3.5","7.5","22","9.5","37.5","0","2.5","3.5","11.5","17","19.5","5","2.5","0","2.5","4"
"C0S740","0","10","4","0.5","0","7.5","0.5","0","0","0","0","0.5","0","0.5","1","0","0","0","0","0","0","1.5","0","0","0","0.5","0","0.5"
"C0S750","0","8","6.5","0.5","0.5","0","0","0.5","0.5","0.5","1","0","0.5","0","1.5","5.5","0.5","0","0","1","0.5","6","4","4.5","0","0","0","0.5"
"C0S760","2.5","26","4.5","1","0.5","5.5","0","2.5","0","0","0.5","3","0.5","3","4.5","1.5","0.5","1","1","0.5","0","4.5","0.5","1","0.5","0.5","0","1"
"C0S770","2","60.5","18.5","0.5","0","1.5","0","6","0.5","3","4","2","0","0.5","3.5","0","1.5","0","0.5","0","2","6","0","6.5","3","1.5","0","0.5"
"C0S790","0.5","48","12.5","0.5","0","0.5","4","0.5","0","3","10","1.5","0.5","0","1","0","0","0","0.5","0","0.5","2.5","0","2.5","1","0.5","0","0.5"
"C0S810","1.5","54","12.5","0.5","9","6","1","0","0","0","0","0","0","0","2","0","1.5","0","0","0","0","3","0","3.5","0.5","3.5","0","2.5"
"C0S830","X","X","X","X","12.0","2.5","14.0","0.5","0.0","0.0","0.0","0.0","0.0","1.0","0.5","0.0","1.0","1.0","0","0","0","0","0","6","0","6","0","0"
"C0S840","1.5","25","15","0","0","0","1.5","4.5","0","0","4","0.5","0","3.5","2.5","0","1","0.5","0","0","0","19","0.5","3","4.5","0","0.5","0"
"C0T790","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0"
"C0T820","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0T870","0","15","0","0","22","1","1","0","2","0.5","0","2.5","1","0","8","0.5","0","0.5","2","0.5","0","1","0.5","17","0.5","0","1.5","0.5"
"C0T960","0","27.5","0","0.5","4.5","0","0.5","4","0","0","0.5","10.5","2","0","6","0.5","0","0","2","0.5","0.5","4","0.5","16","0","0","3","0"
"C0T9A0","0","31","3","0.5","30.5","1","0.5","0","0","0.5","0","6.5","0.5","0","10","0.5","0","0","1","0.5","0","5.5","0","13.5","0","0.5","1","0.5"
"C0T9B0","0","20.5","2","5","11.5","0.5","14.5","1.5","3","0","0","8.5","0.5","0","12","1","0.5","0.5","6.5","0.5","0","8.5","1.5","21","0.5","1","3","0.5"
"C0T9D0","0","36","3","4","4","0","1.5","0","0","0","0","2.5","0","0","0","0","8","0.5","0","0","15","0","3","13.5","0","0","4.5","0"
"C0T9E0","0","36.5","2.5","1","27.5","2.5","0","0","1.5","3.5","0.5","7.5","0","0","18.5","2","5.5","0","1","1","1.5","1","0","18","0","1","4","0.5"
"C0T9F0","0","35","2","0","21","1.5","0","0","0","0","0","5.5","0","0","6.5","0","0","0","0.5","0","0.5","7","0","10","0","0","0.5","1.5"
"C0T9G0","0","19","1.5","1.5","3.5","1","1","9","0","1","0","6","1.5","0","6.5","0.5","0","0","2","0.5","0.5","6.5","2.5","10.5","0","0","1","0"
"C0T9H0","1.5","38.5","6.5","1","28","10","5","6.5","3.5","9.5","0","15.5","2","0.5","20.5","3","1.5","0","4.5","1","0","4.5","5","21.5","0.5","1","5.5","10.5"
"C0T9I0","0","50","6","0","5","2.5","2","10.5","0","3","0.5","12.5","1.5","1.5","23","1","0","0","1.5","0","4","2.5","9","11","0","0.5","10","6"
"C0T9M0","1.5","7","9.5","0","19","10","5.5","4","0","1.5","0.5","2.5","1","0.5","5.5","0","2","0.5","1.5","0.5","0","2.5","9","4","2","4.5","1","0.5"
"C0U600","0","18","1","0","0","13","24.5","2","0.5","1.5","0","0.5","0.5","0","0","0","0","0","0","1.5","14.5","0","1.5","2.5","0.5","0","6.5","0"
"C0U650","0","8","0.5","0","1","12.5","33.5","10.5","0.5","6","7","6.5","2","0","21.5","3","0","0","4.5","4","10.5","21","21","5","0","0","10.5","1"
"C0U710","0","6","1","16.5","6","5","14","15","0.5","1","5.5","5","1.5","0.5","2.5","1","0","0","0.5","3","1","4","9.5","3","0","0","3.5","0"
"C0U750","0","14","4","1","0","17.5","62.5","4.5","3.5","6","9.5","1","2.5","0","0.5","2","1.5","0","0.5","4","15","0.5","2.5","0.5","0","0","5","0"
"C0U760","0","32","5","0","1","14.5","82.5","22.5","0","0.5","3","6.5","2.5","0.5","11","1","47","0","5","1","35","9","15.5","18","0","1.5","3.5","0.5"
"C0U770","0","23","3.5","0","0","15","26","0","0","0","1","0","0","0","0","0","31","0","0","0","16.5","7","5.5","10","0","0","0.5","0"
"C0V250","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0V310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0V370","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0V490","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0V500","0","0.5","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0X080","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0Z050","0","6","3.5","6.5","0.5","2","0.5","2","0","0","0","2.5","0.5","0","2","1","0","0","0","0","0","4.5","0.5","1","0","0","0","0"
"C0Z061","0","15.5","4.5","6","4","1.5","7","2","0","0","0","7.5","0","0.5","3","0","1","0","0","0.5","0","10","0","5.5","0.5","2.5","0","0"
"C0Z070","0.5","11.5","2","3.5","2","2.5","1","2.5","0","0","0","4","0.5","0","2.5","0.5","0","0","0","0","0","3.5","0.5","6.5","0","0.5","2.5","0"
"C1A630","0","1","0","0","0.5","4.5","7.5","3","0","1","1","0.5","1.5","0","3.5","1","0","0","0","1.5","5","0.5","7","2","0","0","7","0.5"
"C1A9N0","0","0","0","0","0","0.5","6.5","16.5","2","1","1","3","5.5","0","3.5","1","0","0","5","4.5","6","9","5.5","0.5","0","0","17.5","0"
"C1AC50","0","0","0","0","0.5","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","34","0"
"C1C510","0","0","0.5","0","1","0","0.5","0","1","1.5","0","2","0","0","0.5","0.5","0","0","1.5","0","0","5","0.5","0","0","1","14","0"
"C1D380","0","0","0","0","2","0","0","0","0.5","2","0","1","0","0","0","0","0","0","0","0","0.5","3.5","0.5","0","0","0","0.5","0"
"C1D400","0","0","0","0","3","0.5","0","0.5","0.5","0.5","0","0.5","0","0","0","0","0","0","0","0","0.5","1.5","0","0","0","0","6.5","0"
"C1D410","0","0","0","0","3","0","0","0.5","0.5","0","0","0","0","0","0","0","0","0","0","0.5","0.5","1","0.5","0","0","0","4","0.5"
"C1D420","0","0","0","0","1.5","0","0","1","0.5","0.5","0","0","0","0","0","0","0","0","0","0.5","0.5","2","0.5","0","0","0","2.5","0"
"C1E480","0","0","0","0.5","0.5","0","0","0.5","0.5","0","0","0","0","0","0.5","0","0","0","0","0","0.5","0.5","0","0","0","0","1.5","0"
"C1E670","0","0","0.5","0.5","0.5","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","1","0.5"
"C1H000","0","0","0","0","0","0","0","11.5","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","2","0"
"C1H860","0","0","0","0","0","0","0","6.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"C1H900","0","0","0.5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1H920","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1I020","0","0","0","0","0.5","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1I030","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1I050","0","1.5","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1I070","0","2","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1I140","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1I150","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1I220","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1I230","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1I240","0","0.5","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1I250","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1I260","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1I280","0","0","1","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1I290","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1I310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1I320","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5","0"
"C1I330","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1I340","0","1","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1I440","0","0.5","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1M390","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1M400","0","0","0","0","0","0","0","1","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
