"stno","2014-05-01","2014-05-02","2014-05-03","2014-05-04","2014-05-05","2014-05-06","2014-05-07","2014-05-08","2014-05-09","2014-05-10","2014-05-11","2014-05-12","2014-05-13","2014-05-14","2014-05-15","2014-05-16","2014-05-17","2014-05-18","2014-05-19","2014-05-20","2014-05-21","2014-05-22","2014-05-23","2014-05-24","2014-05-25","2014-05-26","2014-05-27","2014-05-28","2014-05-29","2014-05-30","2014-05-31"
"466880","19","0","0","0.5","43","7","3","0","15","0.5","0.6","0","0.5","0","40","0.3","0","0.5","12.5","93","246","8.5","2","0.5","0","-9998","3.5","12","70","2.5","0"
"466900","21.5","0","0","1","41","4","4","0","26.5","0","0.5","-9998","0.5","0","67","32.5","0","0.5","37","105.5","148","12","3","0","0","-9998","5","1","169","18.2","-9998"
"466910","34.5","0","0","2.5","59","8.5","5","0","22","0.5","1.5","0","1","0","73.5","44.5","0","2","45.5","88.5","146.5","15.5","3.5","0","0","6","14","0.5","270","11","0"
"466920","20","0","0","-9998","32.5","5.5","3","0","12","-9998","-9998","2","0.5","0","32.5","1.5","0","1","11","171.5","242","6.5","2.5","0.5","0","0","6","1.7","79","3","0.5"
"466930","28.5","0","0.5","3.5","59","5","4","0","15","0.5","2","2.5","0.5","0","58.2","34","0","1","33","112","147","10","3","0","0","0.5","19","1.5","219.5","11.5","0"
"466940","18.4","0","1.5","0.3","44.4","25","4.1","-9998","15.5","0.5","-9998","11.4","-9998","0","22.6","29.3","0","1.5","6.4","93.2","81.5","6.8","10.6","5.2","0","0.8","6.7","2","75.8","18.5","0.1"
"466950","18.9","0.8","0","0.6","31.6","2.8","3.8","0.1","43.4","-9998","0","0","0.5","0","7.5","1.5","0","0.5","17","5","39","59","37.5","0.5","0","0.5",NA,"1.5","7.4","2.3","0"
"466990","7.5","19","43.5","0","13","10.5","4","29","3","0","0","0.5","0.5","0","6.5","8","0","4","33.5","15","4.5","0","2","2","0","0","0","9","12","1.5","7"
"467050","24","0","0","0.8","60","3","7.5","0","3.5","0","0","0.3","3","0","51.5","5.5","0","2","21.5","68.5","241","27.5","4","0","0","21.5","0.5","0","17","5","0"
"467060","6.7","13.4","19.3","0.5","35.2","22.8","4.4","7.4","9.5","0.5","0","0.5","0","0","2.7","2.5","0","6.2","7.9","0.6","4.3","0.7","68.4","23.9","2.9","3.6","0.1","10.6","5.9","102.6","10.9"
"467080","12.9","16.3","19","0.2","19.3","34.2","7.9","0","5.1","1.9","0","3.6","0","0","5.7","-9998","0","49.5","6.4","6","30.1","1.3","3.7","38.5","2.1","3.2","3.8","25.9","6","34","14.6"
