"stno","2017-05-01","2017-05-02","2017-05-03","2017-05-04","2017-05-05","2017-05-06","2017-05-07","2017-05-08","2017-05-09","2017-05-10","2017-05-11","2017-05-12","2017-05-13","2017-05-14","2017-05-15","2017-05-16","2017-05-17","2017-05-18","2017-05-19","2017-05-20","2017-05-21","2017-05-22","2017-05-23","2017-05-24","2017-05-25","2017-05-26","2017-05-27","2017-05-28","2017-05-29","2017-05-30","2017-05-31"
"466880","0","0.8","0.5","0","0.5","0","0","0","1.2","0","0","0.4","9","0","52","42.5","5","0","4.5","1.5","0","0","0","16.5","2","0","9.5","0","0","5.5","1.5"
"466900","0","-9998","0","0","0","0","0","0","2.5","0","0","0.5","3.5","0","81","40","1","0","1","1.5","0","-9998","0","8.5","2.5","0","1.5","0","0","0","-9998"
"466910","0","2.6","0","0","0","0","0","0","3.6","0","0","5.5","20.2","0","46","44","3.5","0","3","2","9","0","0","19.5","9","0","10.5","0.6","1.5","0","1"
"466920","0","0.4","0.4","0","3.8","0","0","0","3.2","0","0","6.2","9.5","0","42","32.5","6","0","3.8","1","-9998","0","0","10.7","1","-9998","12.5","0","0","2.3","0.2"
"466930","0","0.5","0","0","0","0","0","0","1.8","0","0","12.1","17.1","0","47.4","40.7","3.4","0","3.1","1.7","3.6","0","0","15.4","6.4","0","9.6","0","0.3","0","0"
"466940","0","0.6","1.8","0","-9998","21.5","-9998","0.2","0.3","0","0","24.9","31.2","0","12.8","49.5","10.5","-9998","4.2","2","7.5","0","0","32.9","1.3","0","15.9","0.5","6.3","5","0.2"
"466950","0","0.4","0","0","-9998","8.8","0","0","6.6","0","0","49.2","37.4","0","47","23.8","0","0","0.3","6.3","0","0","0","16.5","0","0","2.1","0","0","0","0"
"466990","0","0","0","0","6.5","0","1","0","0","0","0.5","0","0.5","1","20.5","16.5","9","0","12.5","19","2","0.5","1.5","0.5","8","2","15.5","13","6","8.5","0"
"467050","0","0","0","0","0","0","0","0","9.6","0","0","0","0","0","13.5","44.5","0","0","0.8","1.5","0","0","0","11.2","2.2","0","0.1","0","0","0","0"
"467060","0","0.4","0","0","2.2","0.1","-9998","0","2","0","0.1","7","23.7","0","39.7","19.5","11.7","2.3","12","5.9","51.7","1.3","-9998","15.1","0.1","1.1","19.7","27.7","16.6","11.8","0"
"467080","0","-9998","0","0","8","-9998","0","-9998","0.7","-9998","6.5","0.1","33.2","-9998","38","12.5","6.1","1","10.8","5","15.2","1.3","0","14.4","-9998","3.8","17.6","30","14.5","8.9","0"
"467110","0","6.5","0","0","0","0","0","1","4","0","0","0","11.5","0","17.7","37.5","0","0","2.3","2","-9998","0","0","0.6","17.8","0","0","0","0","0","0"
"467300","0","0","0","0","0","0","0","0","0","0","0","0","0.3","0","0.2","19.1","0","0","1.1","17","0","0","0","6.8","0","0","0","-9998","0","24.5","0"
"467350","0","2.5","0","0","0","0","0","0","0","0","0","0","0.2","-9998","1.7","44.1","0","0.2","6.5","11.5","0","0","0","0","-9998","0","0","0","0","14.5","0"
"467410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46","0","0.5","3","2","0","0","0","2.5","0","0","0","0","0","25.5","-9998"
"467420","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34.5","0","0.5","2.5","3.5","0","0","0","2","6","0","0","0","0","31.5","1"
"467440","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.5","12.5","-9998","-9998","2.5","0.5","0","0","0","20.5","73.5","0","0","-9998","0","7.5","8.5"
