"stno","2012-03-01","2012-03-02","2012-03-03","2012-03-04","2012-03-05","2012-03-06","2012-03-07","2012-03-08","2012-03-09","2012-03-10","2012-03-11","2012-03-12","2012-03-13","2012-03-14","2012-03-15","2012-03-16","2012-03-17","2012-03-18","2012-03-19","2012-03-20","2012-03-21","2012-03-22","2012-03-23","2012-03-24","2012-03-25","2012-03-26","2012-03-27","2012-03-28","2012-03-29","2012-03-30","2012-03-31"
"466880","-9998","0","-9998","0","2","0.5","2","2","24","9","4.5","13.5","21","10.5","0","0","-9998","0","-9998","-9998","0","0","-9998","2","0","0","0","0","0","0","10.5"
"466900","0","0","0","0","1.2","0","6","9.5","18","3.5","0.6","2.5","18.5","2","0.3","0","0","0","0","0","0","0","6","4.5","0","0","0","0","0","0","11.5"
"466910","0","0","0","0","0.5","0","5","12","23.5","6.5","9","22","33","8.5","0.5","0","0","0.5","1","0","3","0.5","2","8","0","0","0","0","0","0","19.5"
"466920","-9998","0","0.2","0","3","0","1","2.5","18.5","6.2","3","9","22","10.5","-9998","0","0","-9998","-9998","-9998","0","0","0.3","2.2","0","0","0","0","0","0","7"
"466930","0","0","0","0","-9998","0","1","9.5","17","3","6.5","10","26.5","5.5","-9998","0","0","0","0.5","0","1","0","-9998","4.5","0","0","0","0","0","0","11"
"466940","0","5.9","5.6","0.5","1.6","1.1","6.5","17.7","29.3","7.4","3.9","25.6","64.3","34","0","0","0","1","10.3","10.4","8.7","0","4.2","2.4","0","0","0","0","0","0","7.2"
"466950","0","0.3","1.6","0.2","0","5.8","2.6","5.6","18.3","3.4","0","4.4","24.4","9.5","0","0","0","0","0.5","0.4","1.1","-9998","0.9","2","0","0","0","0","0","0","0.8"
"466990","0","18.5","1.5","1","2.5","0.5","-9998","1","4.5","6","2","6.5","5","0.5","11","0","0","31.5","1","1","0","0.5","0.5","0","0","0","0","0","0.5","0","0"
"467060","0","22.3","34","50.1","19.2","0.3","2.3","9.3","5.1","4.4","6.4","53.6","14.8","0.8","11.4","0","8.5","3.5","10","2.8","6.3","0.9","-9998","0.5","0","0","0","0","-9998","0","0.6"
"467080","0","2.7","5.1","0","0.1","0.4","0.3","1.5","4.6","5.6","6.4","44","16.6","5.1","0","0","0","1.4","7.7","0.2","0.8","0","1.6","2.1","0","0","0","0","0","0","0.5"
"467110","-9998","0","0","0.1","0.1","0","0.1","2.6","0.4","2.6","2.1","1.2","4.2","5.6","0","1.1","0","0","0","0","0","0","-9998","1.7","0","0","0","0","0","0","0.3"
"467300","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","14.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467350","0","0","0","0","0","0","0","0","0.5","-9998","1.5","4","0","-9998","0","0","0.3","-9998","0","0","0","0","1","-9998","0","0","0","0","0","0","0"
"467410","0","0","0","0","0","0","0","0","0","0","0.5","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467420","0","0","0","0","0","0","0","0","0","0","0","4.5","0","-9997","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467440","0","0","0","0","0","0","0","0","0","0","2.5","6","0","0","0","0","0","0","0","0","0","0","0","0","-9998","0","0","0","0","0","0"
"467480","0","0","0","0","0","0","0","0","3.8","0","3.8","5.7","0","0","0","0","0","0","0","0","0","0","0","1.4","0","0","0","0","0","0","0"
"467490","0","0","0","0","0","0","0","0","4.1","8.2","11","11.9","5.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467530","0","0","0","0","0","0","0","0","11","0","8","10.2","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0"
"467540","0.2","0","1.1","0.1","0","0","2","0","0.1","0","0.4","2.9","-9998","0","23","2.1","2.7","8.2","0.1","-9998","0.1","1","0","1","0","0","0","0","0.4","0","0.6"
"467550","0","0","0","0","0","0","0","0","11.5","0","7","8.5","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"467571","0","0","0","0.1","0","0","0","2.1","14.8","18.3","5.6","5.8","21.1","16","0.5","0","0.3","0","0","0","0","0.1","0.9","4","0","0","0","0","0","0","7"
"467590","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.5","0","0","0","1","0","0","0.5","0","0","0","0","0","0","0","0","0"
"467610","0","0.9","-9998","4","0.8","0","0.3","0","1.4","0","0","-9998","0","0.2","0.1","91","9.5","0.4","0.9","6","1.2","0.5","0.8","7","0","-9998","0.1","0","4","0","1.3"
"467620","0.5","0","0","0","0","0","0","0","11.7","0","0","4.5","0.4","0","14","0","0","0","0","0","14.1","0","0","10.9","0","0","0","0","0","0","4"
"467650","0","0","0","0","0","0","0","0","3","1","14","11","1","0","0","0","0.5","0","0","0","0","0","0","3","1","0","0","0","0","0","0"
"467660","0","1.7","-9998","0.9","5.5","0","0","0","0.2","0","0.4","1.4","0.5","0","0","4.7","5","11","2.3","0","0.6","0.2","0","0","0","-9998","-9998","-9998","3.5","0","-9998"
"467770","0","0","0","0","0","0","0","-9998","2.5","2","6.5","6.5","2.5","-9998","0","0","0","0","0","0","0","0","0.2","0.5","0","0","0","0","0","0","1.5"
"467780","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467990","0","13.5","0.5","0","18","9","5.5","36.5","3","2","0","0.5","1.5","0","0","0","0","0","0","3.5","0","0","6.5","8","0","0","0","0","0","0","7.5"
"C0A520","0","0","0","0","1","0","1.5","1.5","23.5","11","4.5","6.5","17","8","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","17.5"
"C0A530","0","0.5","1","0","0","0","0.5","3","16","9.5","9.5","17","25","14","0","0","0","0","1.5","0","0.5","0","0.5","2","0","0","0","0","0","0","4"
"C0A540","0","0","4.5","0","0.5","1","1","4","16.5","12","9","16","27.5","11","0","0","0","0","3.5","0.5","0.5","0","0","2","0.5","0","0","0","0","0","2.5"
"C0A550","0","3","11","0.5","1.5","1","2","8","24","15.5","12.5","33","42","17","0.5","0","0","3.5","11.5","5","11.5","0","2","3","0","0","0","0","0","0","6.5"
"C0A560","0","0","2.5","0","0","0","0.5","2","12.5","15","16.5","22","18.5","11","0","0","0","0","0.5","1","0","0","0","5","0","0","0","0","0","0","6.5"
"C0A570","0","0.5","3.5","0.5","0","0","2.5","4.5","13.5","11","12.5","20","25","14","0","0","0","0.5","2","2.5","0.5","0","0.5","4","0","0","0","0","0","0","13.5"
"C0A640","0","0","0","0","0","0","1.5","4","24","10.5","5","13.5","27","13","0.5","0","0","0.5","0.5","0","0","0","0","2","0","0","0","0","0","0","8"
"C0A650","0","1","3","0.5","0","0","1","7","23.5","14","8","24","33","15.5","0","0","0","2","3","0.5","1","0","1","2.5","0","0","0","0","0","0","11.5"
"C0A660","0","5.5","8.5","1","0.5","4.5","9.5","18.5","45","10","4.5","43","69.5","44","0","0","0","1","16","22","16.5","0","8","2.5","0","0","0","0","0","0","8"
"C0A860","0.5","3.5","6.5","0.5","3.5","1","8.5","23","60","29","5","35.5","74","44","0.5","0","0","4","8.5","14.5","35.5","0.5","9.5","4.5","0","0","0","0","0","0","30"
"C0A870","0.5","2","3.5","0.5","1","0","5.5","13.5","25","9.5","6","16.5","50.5","16.5","0.5","0","0","3","4.5","3.5","10.5","0","4.5","4.5","0","0","0","0","0","0","14"
"C0A880","0","12.5","21","1","1.5","1.5","2.5","6.5","19","7","2","18.5","40","25.5","0","0","0","0.5","10.5","4.5","5","0","1","1","0","0","0","0","0","0","3"
"C0A890","0","3.5","11.5","0.5","0","3","1","6","17","7.5","8","31.5","50.5","17","0.5","0","0","1","8.5","0.5","2.5","0","0","2.5","0","0","0","0","0","0","4"
"C0A920","0","6","17","2","1.5","1","22.5","42.5","55","3.5","1","31","60.5","51","0","0","0","3","17.5","23","7.5","0","10.5","4","0","0","0","0","0","0","16.5"
"C0A940","0","9.5","14","0.5","0","7.5","13.5","27.5","42.5","1.5","1","16.5","53.5","73","0","0","0","1","9.5","14.5","2.5","0","3.5","1.5","0","0","0","0","0","0","11"
"C0A950","0","3","5.5","0","0.5","25.5","0.5","4","11.5","1.5","2","10.5","34","20.5","0","0","0","0","4.5","5.5","2","0","0","1","0","0","0","0","0","0","0"
"C0A970","0","0","0","0","1","3.5","0.5","3","11.5","4","1.5","6","16.5","7","0.5","0","0","0","6.5","3","5.5","0","1.5","2","0","0","0","0","0","0","0.5"
"C0A980","0","0","0","0","0.5","0","0.5","8","15","2.5","1","6.5","22.5","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","7.5"
"C0A9A0","0","0","0","0","1","0","0.5","4.5","13","2","2","5","22","5.5","0.5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2"
"C0A9C0","0","0","0","0","1","0","0.5","6.5","15","4","1","4","22.5","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","4.5"
"C0A9E0","0","0","0","0","1","0","0.5","3.5","13.5","2.5","1.5","8","24.5","5","0","0","0","0","0","0","0","0","0.5","1.5","0","0","0","0","0","0","5"
"C0A9F0","0","0","0","0","2.5","0","0.5","5","13.5","2.5","2.5","7","26","6","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3"
