"stno","2012-09-01","2012-09-02","2012-09-03","2012-09-04","2012-09-05","2012-09-06","2012-09-07","2012-09-08","2012-09-09","2012-09-10","2012-09-11","2012-09-12","2012-09-13","2012-09-14","2012-09-15","2012-09-16","2012-09-17","2012-09-18","2012-09-19","2012-09-20","2012-09-21","2012-09-22","2012-09-23","2012-09-24","2012-09-25","2012-09-26","2012-09-27","2012-09-28","2012-09-29","2012-09-30"
"466880","0","0","-9998","0","0","0","0","0","0","0","-9998","0","7","56","31.5","0.2","0","0","7","0.5","0","0","-9998","0","-9998","1","8","7","2.5","0"
"466900","0","0","0","0","0","0","0","0","0","0","0","0","0","169.5","102.5","0.5","0","0","9","1.5","-9998","0","1.5","0","0.3","0.5","1","10","1","0"
"466910","0","0","0","0","0","0","0","0","0","0","0","0","0","65","147","3","0","0","15.5","3","0","0","13.5","11","0.5","3","18","70.5","4.5","0"
"466920","0","0","0","0","0","0","0.5","0","0","0","0","0","1","23.5","29","0","0","0","8","1.5","0","0","-9998","0.4","-9998","1.1","13.5","4","2.5","0"
"466930","0","0","0","0","0","0","0","0","0","0","0","0","0","21.7","43","5.5","0","0","12.1","3","0","0","16","7","1.3","6","16.5","69.5","5","0"
"466940","0","0","0","0","0.7","0","0","0","0","0","0","0","0","9.6","20","0.2","0","0","6.5","7.5","0.8","0","2.8","2.5","0","8.4","7.5","4.8","1.2","0"
"466950","0","0","0","0","1","18.1","0","0","0","0","0","0","0","0","7.1","0","0","0","9","11.5","0","0","0.7","0","0","5","0","0","0","0"
"466990","31.5","0","0","0","0","-9998","0","1","0","0","0","0","0","0","0","0","-9998","0","9","3","0","0","16.5","3.5","0","0","3","4.5","0","0"
"467060","0","0","0.6","0","0","2.4","0","0","0","0","0","0","0","18.2","22.4","0","0","0","9.6","1.3","1.1","0","49.4","61.4","3.4","2.3","7.6","47.7","0","0"
"467080","0","0","0","0","0","0","0","0","0","0","0","0","0","-9998","16","0","0","0","2.4","0.5","0.5","0","3","10.2","12.9","11.8","6.3","6","0","0"
"467110","1.2","0.3","0","0","0","0","0","0","11.2","45.6","0","0","0.2","0","0","0","0","0","0.5","0","0","0","-9998","0","0","0","0","0","0","0"
"467300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467350","0","-9998","0","0","0","0","0","0","0","0","0","0","0","-9998","0.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467410","0.6","0.5","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","12.5","0","0","0","0","0","0"
