"stno","2017-04-01","2017-04-02","2017-04-03","2017-04-04","2017-04-05","2017-04-06","2017-04-07","2017-04-08","2017-04-09","2017-04-10","2017-04-11","2017-04-12","2017-04-13","2017-04-14","2017-04-15","2017-04-16","2017-04-17","2017-04-18","2017-04-19","2017-04-20","2017-04-21","2017-04-22","2017-04-23","2017-04-24","2017-04-25","2017-04-26","2017-04-27","2017-04-28","2017-04-29","2017-04-30"
"466880","14","0","0","0","0","0","-9998","0","0","0","15.5","17","6","-9998","0","0.3","0","0","4.3","1.4","33","10","-9998","1.2","-9998","2","21","0","0","0"
"466900","11.5","0","0","0","0","-9998","0.5","0","0","0","19.5","9.5","0.5","0.5","0","0","0","11","0","2.5","13.5","16","0","-9998","0","2.5","11","0","0","0"
"466910","15.2","0","0","0","0","0.7","1.5","0","0","0","20.5","18","1.5","1","0","0","-9998","12.6","3.3","4.5","18","20.8","0","1.5","0","4.5","27","0","0","0"
"466920","11.9","0","0","0","0","-9998","0.2","0","0","0","17","15.1","7","-9998","0","0","0","0.3","12.1","1","27.5","11.5","0","1.9","-9998","0.5","15.5","0","0","0"
"466930","15.7","0","0","0","0","0.3","0.8","0","0","0","20.1","16.1","2.3","0.7","0","0","0","8.3","0.8","3.5","14.5","15.8","0","1.8","-9998","4.5","30.3","0","0","0"
"466940","10.4","0","0","0","0","0.1","0.1","0","0","0","15","22.6","1","0.5","0","0","0","0.2","2.8","0.9","50","9.5","-9998","0.1","-9998","14.5","14.2","0","0","0"
"466950","5.6","0","0","0","0","-9998","0.2","0","0","0","7","7.2","4.3","0","0","0","0","8.1","12.3","-9998","2.7","2","-9998","0","-9998","13.5","1","0","0","0"
"466990","11","0","0","0","0.5","0.5","0","0","0","0","2","4","4","0","0","6.2","0","0.5","0.5","-9998","23","24.5","2.5","1","0","0","22","3","0","1"
"467050","9.8","0","0","0","0","0","11","0","0","0","32","18.6","2.6","0.5","0","0","0","1.3","0","3.2","21","4.6","0","0","0","4.2","12.5","0","0","0"
"467060","9.2","0","0","0","3.2","0","0.2","0","0","0","2.8","18.6","8.8","0","0","0","0","0.2","5.1","1.4","20.7","20.5","0.3","0","0.3","2.6","33.7","0","0","0.3"
"467080","6.8","0","0","0","0","-9998","0","0","0","0","2.2","23.5","9.6","0","0","-9998","0","0.5","6.6","2.5","40.2","23.5","0.3","0.3","-9998","16","19.8","0","0","0"
"467110","2.4","0","0","0","0","1.2","0.6","0","0","0","0.4","0.9","0.1","0","0","1","0","0","0","5.5","6.5","3.5","0","0","4","11.5","7","0","0","0"
"467300","3.4","0","0","0","0","0","0","0.2","0","0","15.5","40.7","4.5","0","0","0","0","0","0","0.5","5.1","6","0","0","0","0","3.5","0","0","0"
"467350","1.5","0","0","0","0","0","0.1","0","0","0","39.1","58.3","2.7","0.2","0","0","0","0","0","0.2","7.6","8.2","-9998","0","0.1","0","14.3","0","0","0"
"467410","1","0","0","0","0","0","0","0","0","0","1","30.5","3.5","0","0","0","0","0","1","0","0.5","25.5","1","0.5","0","0","-9998","0","0","0"
"467420","1.5","0","0","0","0","0","0","0","0","0","0.5","34.5","6","0","0","0","0","0","-9998","0","1.5","12.5","1","0","0","0","0.5","0","0","0"
"467440","4.5","0","0","0","0","0","0","0","0","0","0","52","11.5","0","0","0","0","0","7.5","0","0","35.5","2.5","0","0","0","0","0","0","0"
"467480","5","0","0","0","0","0","-9998","0","0","0","9.5","30.5","9","0","0","0","0","0","24.5","0.1","2","10","0","0","0.2","0.1","15","0","0","0"
"467490","5.5","0","0","0","0","0","1.5","0","0","0","27.5","14","12.5","0","0","0","0","0","0","0.3","2.5","19.5","0","0.5","0","0","15","0","0","0"
"467530","32.5","0","0","0","0","0","0.4","0","0","0","10.5","29.5","47.5","0","0","0","0","0.5","7","1.1","37","48","15.5","8","0","10.2","82","0.8","0","0"
"467540","12.5","0","0","0","0","0","0","0","0","0","2.2","9.8","6.2","0","0.5","0","0","0","3","0","0","37.2","12.2","0","0","0","4","3.5","0","0"
"467550","5","0","0","0","0","0","0","0","0.5","0.5","3.5","24.5","57.5","0","0","0","0","1","5.5","6.5","11","112","21","4.5","0","1.5","94.5","9","0","0"
"467571","13.5","0","0","0","0","0","1.5","0","0","0","42","8.5","15","0","0","0","0","0","0","3","19.5","5","0","2","-9998","-9998","14","0","0","0"
"467590","5.5","0","0","0","0","0","0","0","0","0","-9998","0","-9998","0","0","0","0","0","-9998","0","0","13.5","0","0","0","-9998","0.5","8.5","0","0"
"467610","9.3","0","0","0","0","0.1","0","0","0","0","1.5","3.1","0.1","8.6","24.8","30.6","1.3","0","5.9","0","0","13.2","3.1","0","0","0","2.7","0.1","0","0"
"467620","18.2","0","0","0.2","0.1","0","0","0","0","0","4.9","12.8","21","1","0.4","0","0","0","0","20.4","0","21.3","9","0","13.3","0","21.6","5.8","0","0"
"467650","16","0","0","0","0","0","-9998","0","0","0","15","11.5","25.5","0","0","0","0","0","51","1.5","15.5","35","4.5","2.5","0","1.5","75.5","0.5","0","0"
"467660","7.6","0","0","0","0","0","0.5","0.5","0","0","0.3","21.5","2.2","-9998","5","1.5","0","0","8.9","-9998","0","21.5","1.7","-9998","0","0","8","3.6","0","0"
"467770","6","0","0","0","0","0","2","0","0","0","1","7.5","9.5","0","0","0","0","0","0","-9998","21","9.5","0","0","0","0","9","0","0","0"
"467990","1","0","0","0","0","0","1","0.8","0.5","1.9","17","3","0","0","-9998","0","1.2","2.1","66.1","5","26.5","0.9","0","0","2","11.8","3","0","0","0"
"C0A520","14.5","0","0","0","0","0","0","0","0","0","18.5","14","5","0","0","0","0","0","3.5","1.5","34","10.5","0","0.5","0","1.5","22","0","0","0"
"C0A530","14.5","0","0","0","0","0","0.5","0","0","0","3","20","10","0","0","3","0","0.5","9.5","5","66.5","20.5","0.5","0","0.5","26","21","0","0","0"
"C0A540","14.5","0","0","0","0.5","1","0.5","0","0","0","1.5","32","13.5","0","0","3.5","0","0","2.5","6","117.5","18","0","0","2","13","22.5","0","0","0"
"C0A550","15","0","0","0","0","0.5","0.5","0","0","0","6.5","34","9.5","0","0","7.5","0","0","5","3","96","24","0","0.5","4","16.5","30","0.5","0","0"
"C0A560","14.5","0","0","0","0","0","0","0","0","0","1.5","26.5","13.5","0","0","11.5","0","0","0.5","8.5","72","31","1","1","0.5","40.5","42","1","0","0"
"C0A570","16.5","0","0","0","0","0","0","0","0","0","4","46.5","20","0","0","34.5","0","0","5","10","97.5","31.5","1","0","0.5","19","34.5","0","0","0"
"C0A640","13","0","0","0","0","0","0","0","0","0","8","24.5","11.5","0.5","0","9.5","0","0","25","2.5","40.5","19","1","2.5","0","16","26.5","0","0","0"
"C0A650","16","0","0","0","0","0","0.5","0","0","0","8.5","23.5","9.5","0.5","0","14.5","0","0","38","2.5","64","21.5","0.5","1","0","22.5","24.5","0","0","0"
"C0A660","12","0","0","0","0","0","0","0","0","0","10.5","23","3","0.5","0","0","0","0","18","1.5","52","12","0","1","0.5","19.5","19.5","0","0","0"
"C0A860","20","0","0","0","0","0","0.5","0","0","0","33.5","37","4","0.5","0","0","0","3.5","7.5","0.5","37","27","0","1.5","0","29","57","0","0","0"
"C0A870","19","0","0","0","0","0","0","0","0","0","22","28","2","0.5","0","0","0","4","4","0.5","23.5","19.5","0","1.5","0","7.5","37","0","0","0"
