"stno","2015-11-01","2015-11-02","2015-11-03","2015-11-04","2015-11-05","2015-11-06","2015-11-07","2015-11-08","2015-11-09","2015-11-10","2015-11-11","2015-11-12","2015-11-13","2015-11-14","2015-11-15","2015-11-16","2015-11-17","2015-11-18","2015-11-19","2015-11-20","2015-11-21","2015-11-22","2015-11-23","2015-11-24","2015-11-25","2015-11-26","2015-11-27","2015-11-28","2015-11-29","2015-11-30"
"466880","-9998","-9998","0.2","0.2","0","0","0","0","0","0","11.5","0","-9998","1","0","0","0","0","0","-9998","2.5","0","0.5","0","5.5","3","0","0","0","0.5"
"466900","0","-9998","0","0","0","0","0","0","0","0","7.5","0","0","0","0","0","0","0","0","0","0.5","0","3.5","0","1","0","0","0","0","0.5"
"466910","6.6","14","34","12","2.1","0.7","0","0","3.9","11.7","13.8","5.5","0","0","1.5","0","0","0","0.5","15.1","4.5","4.8","10.1","14","36.5","2.5","0","0","0.5","13"
"466920","1.2","-9998","0.7","1","0","0","0","0","0","0","8.6","0","0","0","0","0","0","0","-9998","2.4","5.3","0","0.2","0","3","-9998","0","0","0","0.2"
"466930","4.5","16.2","31.7","7.8","0.8","0","0","0","4.5","13.8","7.2","2.2","0","0","0.8","0","0","0","0","8.6","3.8","4.6","43.7","17","17.3","0.8","0","0","0.2","6.3"
"466940","0.1","14.7","28.9","21.1","0.8","0","0","0","10","4","8.5","7.1","0","0.4","0.4","0","0","0","0","37.8","5.5","2.2","0.2","0","4","0","0","0","1.5","2.6"
"466950","8.5","5","1.5","3.5","0.2","0","0","0","0","0","3.7","16","0.4","0.1","0","0","0","0","0","2.1","14.7","1.2","0","0","0.4","0","0","0","0","0.1"
"466990","51.5","3","43","62","0.5","6","0","0","1.5","1","3.5","7","4.5","2","0.5","3","0","0","0.5","42.5","66.5","1","0.5","0","0","0","0","0","0","0"
"467050","0","1.5","0","0","0","0","0","0","0","0","6","0.5","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","1.5"
"467060","37.7","31.5","176.4","110.3","28.4","59.9","0","0","40.4","50.2","33.9","4.3","0","0.6","14.4","11.1","0","2.3","26.4","54.4","7.3","9.2","0.1","0","11.5","1.6","0","0","0","3.4"
"467080","13.6","9","39.6","32.1","11.2","2.5","0","0","15.1","2","14.6","6.1","0.1","1.3","10.3","1.9","0","0","0.5","19.9","26.5","1.5","-9998","0.2","8","0","0","0","0","4.5"
