"stno","2015-03-01","2015-03-02","2015-03-03","2015-03-04","2015-03-05","2015-03-06","2015-03-07","2015-03-08","2015-03-09","2015-03-10","2015-03-11","2015-03-12","2015-03-13","2015-03-14","2015-03-15","2015-03-16","2015-03-17","2015-03-18","2015-03-19","2015-03-20","2015-03-21","2015-03-22","2015-03-23","2015-03-24","2015-03-25","2015-03-26","2015-03-27","2015-03-28","2015-03-29","2015-03-30","2015-03-31"
"466880","2.2","-9998","-9998","2","1","7.5","0.5","-9998","0","13","34.5","10","0","0","0","0","-9998","0","0","0","0","0","50","2","33","16","15.5","0","0","0","0"
"466900","0","0","0","0","0","-9998","0","0.5","0","6.5","37.5","7.5","0","0","0","0","0","0","0","0","0","0","49","0.5","15.5","3","9","-9998","0","0","0"
"466910","0.8","1.5","-9998","9","2.5","10.5","0.4","-9998","0","30.5","56","11","0","0","0","0","-9998","-9998","0","0","-9998","0","63.5","26.5","40","28","25.5","0","0","0","0"
"466920","2","-9998","-9998","1","1.5","4.5","0.5","-9998","0","11.5","36.5","10.5","0","0","0","0","0","0","0","0","0","0","48.5","2","31","14.5","18","0","0","0","0"
"466930","0","0.5","0","5","1.5","8.5","-9998","0.5","0","25","41.5","8.5","0","0","0","0","-9998","0","0","0","0","0","49.7","22","37","22","25.5","0","0","0","0"
"466940","5.2","1","2.6","22.1","15.4","14.4","7.8","1.9","0","24.4","59.2","20.6","0","0","0","0","0","0","0","0","8.5","0.1","90.2","16.5","77.4","16","26.7","0","0","0","0"
"466950","1.2","0","0","4.3","4","11.4","0.8","1.6","0","1.8","29.1","6.9","0","0","0","0.3","0","0","0","0","0.1","0","25.3","0.8","8.3","21.7","1.2","0","0","0","0"
"466990","3","0","0","0","0","-9998","1","0","0","3.5","12.5","9","0","0","0","3","0.5","0","0","0","1.5","2","18.5","6.5","16","11","0","0","0","0","0"
"467050","0.5","0","0","1.3","1.5","9.5","0.5","0.7","0","6","28.5","8.5","0","0","0","0","0","0","0","0","0.5","0","25","8","13.5","13","17.5","0","0","0","0"
"467060","0.1","0","0.5","10.1","14.3","2.2","3.7","0.4","0","86.1","28.6","16.3","0","0","0","0.2","-9998","0","0","0","2.1","0.1","52.9","263.6","39.6","19.5","0.6","0","0","0","0"
"467080","0","-9998","0","0.4","4.3","1.2","-9998","0.1","-9998","25","32.2","7.2","0","0","0","0","0","0","0","-9998","0.5","-9998","45.3","35.5","61","22.4","0.9","0","0","0","0"
"467110","0","0","0","0.5","1.6","0.3","0","0","0","0.7","3.6","3.6","2.4","0.7","0","0","0","0","0","0","0","0","1","0","0.9","5.4","7.4","0","0","0","0"
"467300","0","0","0","0","0","0","0","0","0","0","0","-9998","0","0","0","34","0.3","0","0","0","0","0","16.1","0","1.5","0","0","0","0","0","0"
"467350","0","0","0","0","0","0","0","0","0","-9998","-9998","1.6","0","0","-9998","33.5","0","0","0","0","-9998","0","5","0","0.2","0","0","0","0","0","0"
"467410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.6","0","0","0","0","0","0","3.5","0","0","0","0","0","0","0","0"
"467420","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"467440","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467480","0","0","0","0","0","0","0","0","0","1","0.1","0.7","0","0","0","0.5","0","0","0","0","0","0","2.5","0","2.5","-9998","0","0","0","0","0"
"467490","0","0","0","0","0","0.2","0","-9998","0","1","2.3","3","0","0","0","0.9","0","0","0","0","0","0","5.9","1.7","0.8","7.4","1.6","0","0","0","0"
"467530","0","0","0.3","0","0","0","0","0","0","17.5","0.6","2.2","0","0","0","0","0","0","0","0","0","0","17","0","3.1","0","0.3","0","0","0","0"
"467540","1.5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","6.5","1.5","0","0","0","0","0","0","0.5","0","0.5","0","0","0","0","0"
"467550","0","0","0","0","0","0","0","0","0","2.9","0","-9998","0","0","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0"
"467571","-9998","0.1","0","1.7","0.2","7.9","0.1","0.1","0","12.2","31.7","10.5","0","0","0","0","0","0","0","-9998","0.1","0","23.2","2.9","11.3","15","15.7","0","0","0","0"
"467590","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0","0"
"467610","6.2","0.9","0","1.1","0","0.1","0","0","5.1","0.1","0.1","1.7","0","0","13.2","35.6","8.6","0","0","0","0","0.4","2.8","4.6","3.9","4.2","2.2","0.3","0.7","0.9","0.2"
"467620","7.5","16","35.5","-9998","6","-9998","1","0","12","11.5","3.7","14.6","0.2","0","0","0","0","0","0","1","0","27.5","10","11","3","0","8","3","2.5","2.5","0"
"467650","0","0","0","0","0","-9998","0","0","0","5.5","3","1.5","0","0","0","0","0","0","0","0","0","0","8","0","1.5","-9998","0.5","0","0","0","0"
"467660","0","0","0","0","0","-9998","0","0","-9998","0.7","0","0.2","0","0","0.7","36","1.3","0","0","0","0","0","0.9","0.3","0.5","3.5","11.5","0.1","0","0","0"
"467770","0","0","0","0","0","0","0","0","0","1","3","1.5","0","0","0","-9998","0","0","0","0","0","0","8.9","0.5","1.1","2.5","0.5","0","0","0","0.3"
"467780","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","6.5","0","0","0","0","0","0","0","0"
"467990","4","0","3","4.5","6.5","2.5","0.5","1.5","0","1","6.5","0","0","-9998","1","0.5","-9998","0","0","0","0","0","11","-9998","1.5","2","-9998","0","0","0","0"
"C0A520","0.5","0","0","2","1","8","0.5","0","0","11","39","10","0","0","0","0","0","0","0","0","0","0","41.5","3","26.5","20","17","0","0","0","0"
"C0A530","0","0.5","0","4","0.5","2","0","0","0.5","11.5","34.5","11","0","0","0","0","0","0","0","0","0","0","46.5","10.5","47.5","13.5","8","0","0","0","0"
"C0A540","0.5","0.5","0","1","0.5","2.5","0.5","0","0","15.5","36","9","0","0","0","0","0","0","0","0","0","0","55","15.5","51","29.5","7.5","0","0","0","0"
"C0A550","5.5","1.5","1","23.5","8","8","6","1.5","0.5","32","50","18","0","0","0","0","0","0","0","0","4.5","1.5","76.5","64","93.5","22.5","9","0","0","0","0"
"C0A560","0","0","0","1","0","1.5","0","0","0","21.5","30","10","0","0","0","0","0","0","0","0","0","0","50","17","44.5","19","5.5","0","0","0","0"
