"stno","2017-11-01","2017-11-02","2017-11-03","2017-11-04","2017-11-05","2017-11-06","2017-11-07","2017-11-08","2017-11-09","2017-11-10","2017-11-11","2017-11-12","2017-11-13","2017-11-14","2017-11-15","2017-11-16","2017-11-17","2017-11-18","2017-11-19","2017-11-20","2017-11-21","2017-11-22","2017-11-23","2017-11-24","2017-11-25","2017-11-26","2017-11-27","2017-11-28","2017-11-29","2017-11-30"
"466880","0","0","13.5","0.9","0","0.3","0","0.5","-9998","0","1","0.6","24.5","3","0","0","0","3","23","13.5","9","2","3","0.2","23.5","2.5","0.5","0","0","0"
"466900","1","8.5","7.5","2.5","0","0","0","3.5","0","0","0","1","28","4","0","1","0","21","9","17.5","9","19","13","1","15","5","0","0","0","1"
"466910","38.4","31.5","24.5","59.5","19.5","0.5","1","36.5","34","1.2","25.5","16","64","16.5","2.5","1","0","55","43.5","49","24.5","29.5","18","5.8","41","14.2","17","-9998","0","51"
"466920","0.5","0","14.1","1.2","0","0.5","0","-9998","0.3","0","1.4","1.5","29.5","2.3","0","0","0","2.8","15","11","5.9","5","3.5","0.5","23","1.8","1.1","0","0","-9998"
"466930","16.3","17.5","14.5","74.8","9.2","0.5","0","48.2","18.1","0.3","21.8","5.3","54.6","10.1","0.8","0.7","0","69.8","37","36.9","13.4","4.6","15","5.2","31.7","13.8","13.6","0","0","53.8"
"466940","60.5","25.8","17.5","18.5","3","1","-9998","9","22.5","0.5","50.5","24","62","26.5","1.5","2.5","0","33.5","32","82.5","27.5","8.5","8.9","1.5","77","4.5","14.5","0","0","92.5"
"466950","0","3","0.2","0","0","0","4","3","0.3","0.1","5.6","0.5","21","20.2","1","61","0","8.5","2","17.8","7","1","0.5","1","32","1.4","0.5","0","4.5","2"
"466990","0","0","17","0","0.5","2","0.5","1.5","23","9","18","16.5","2.5","0.5","1","0","0","0","2","1","0.5","0.5","0","1","0","0","2","0","0","0"
"467050","0","3.7","3","0","0","-9998","0","0.3","0","0","0","0.2","11.8","2.7","0","0","0","6.6","4.3","15.2","3","2.4","1.7","1.2","11.5","1","0.1","0","0","0.1"
"467060","0","0","28.2","47.3","9.5","16.7","-9998","57","164.2","2.1","99.5","58.3","23","51.9","10.7","2.7","0","46.5","41.9","109","43.4","0.2","2.5","5.8","8.8","10.5","63.5","0","0","96.1"
